N,contacts,Z,components,giant_fraction,beta1_loops,loop_density,loop_redundancy,degree_mean,degree_var,degree_susceptibility,degree_entropy,rattler_fraction_Z0,low_coord_fraction_Zle2,mean_core,max_core,kcore4_fraction,kcore5_fraction,triangles,triangle_density,transitivity,boundary_edge_fraction,vertical_spanning_components,bottom_side_spanning_components,largest_component_zspan_norm,height_m,fabric_Qxx,fabric_Qyy,fabric_Qzz,fabric_anisotropy,fabric_vertical_bias,mean_abs_nz,orientation_entropy,family,run,cycle,phase,force_proxy_gini,force_proxy_q99_q50,net_force_p99_N,height_m_micro
10111.0,17658.0,3.492829591533973,717.0,0.9100979131638809,8264.0,0.817327662941351,0.46800317136708575,3.492829591533973,3.240552877597292,0.9277729682123179,0.8588279539654364,0.0596380180001978,0.295915339729008,2.269904064879834,3.0,0.0,0.0,1498.0,0.1481554742359806,0.07440274167646231,0.10827953335598596,1.0,1.0,1.0,0.012521533999999999,0.3490075640900969,0.35610682036158386,0.29488561554832027,0.0615596894663174,-0.0576715766775201,0.4458797875413735,0.9046354653421463,long,R6_high_expansion_high_friction,30,hot,0.6023057432441423,11.90620736256287,0.0010917489163318,0.013542895
10111.0,25554.0,5.054692908713283,30.0,0.9971318366135892,15473.0,1.5303135199287905,0.6055020740392894,5.054692908713283,2.194516350655875,0.4341542385043741,0.7528279991601977,0.0028681633864108395,0.0451982988824053,2.920581544852141,3.0,0.0,0.0,3874.0,0.38314706755019284,0.10131812951145518,0.08347029819206386,1.0,1.0,1.0,0.013824774,0.31740559230550563,0.31359506330440373,0.36899934439009124,0.05624004129326188,0.05349901658513656,0.5310358494064665,0.9451266298219858,reference,free_surface,1,cold,,,,
10111.0,18480.0,3.655424784887746,1818.0,0.805657205024231,10187.0,1.0075165661161112,0.5512445887445887,3.655424784887746,5.253436846063584,1.437161795198834,0.8556095178659942,0.16882603105528632,0.29997032934427853,2.1955296212046287,3.0,0.0,0.0,2312.0,0.22866185342696074,0.09170842643889411,0.11807359307359307,0.0,1.0,0.5700832678471406,0.023667839,0.32636288390398727,0.3238382761640051,0.34979883993200717,0.027454100087504263,0.024698259898010944,0.5056210115399635,0.9351451412194911,reference,free_surface,1,hot,,,,
10111.0,26931.0,5.327069528236574,14.0,0.998714271585402,16834.0,1.6649193947186234,0.6250789053507111,5.327069528236574,2.067983490270166,0.3882028344681157,0.7420223703531431,0.0012857284145979626,0.022351893976856888,2.968252398378004,3.0,0.0,0.0,4762.0,0.4709722084858075,0.11249970469418129,0.08313839070216479,1.0,1.0,1.0,0.012956582000000001,0.31911753864397924,0.31532796110971534,0.36555450024630826,0.0502963323153896,0.04833175036946097,0.5263394601399647,0.9445177596533588,reference,free_surface,5,cold,,,,
10111.0,26764.0,5.29403619819998,9.0,0.9992087825140935,16662.0,1.647908218771635,0.6225526827081154,5.29403619819998,2.2160845003215766,0.4186001790231554,0.7289548343451749,0.0007912174859064385,0.036989417466126,2.944812580358026,3.0,0.0,0.0,4807.0,0.47542280684403126,0.11433532335941773,0.08612315050067254,1.0,1.0,1.0,0.013395243,0.3403367737122157,0.3381056969264631,0.32155752936132603,0.019333984154774275,-0.017663705958013365,0.48066657491950693,0.9237767612350292,reference,free_surface,5,hot,,,,
10111.0,27076.0,5.355751162100683,9.0,0.9992087825140935,16974.0,1.678765700721986,0.6269020534790959,5.355751162100683,2.1012128444193294,0.39232831788158956,0.7197351398112675,0.0007912174859064385,0.021066165562258925,2.9699337355355553,3.0,0.0,0.0,4813.0,0.4760162199584611,0.11231419037173593,0.08247156153050672,1.0,1.0,1.0,0.012727605,0.31721774734118174,0.31609962916256656,0.36668262349625363,0.05067980916984727,0.05002393524437948,0.5268907830752276,0.9448084781390963,reference,free_surface,10,cold,,,,
10111.0,26830.0,5.307091286717436,15.0,0.9985164672139254,16734.0,1.6550291761447928,0.6237048080506895,5.307091286717436,2.2125884239681897,0.4169116950194254,0.7562072770812237,0.0012857284145979626,0.03204430817921076,2.952329146474137,3.0,0.0,0.0,4872.0,0.4818514489170211,0.11531815850723895,0.08673127096533731,1.0,1.0,1.0,0.013159574,0.3442168399529201,0.3424115918944339,0.31337156815265105,0.030969607236181307,-0.0299426477710259,0.4729375495345209,0.9180944207967877,reference,free_surface,10,hot,,,,
10111.0,27374.0,5.414696864800712,14.0,0.9986153693996638,17277.0,1.7087330630006923,0.6311463432454154,5.414696864800712,2.0763698987133434,0.38346927825474203,0.7428493616410089,0.0011868262288596578,0.01621995846108199,2.9755711601226387,3.0,0.0,0.0,5028.0,0.49728018989219663,0.11484259012524269,0.08321765178636663,1.0,1.0,1.0,0.012474953,0.31753184395316225,0.31643858386263757,0.3660295721842006,0.05102586483223159,0.049044358276300715,0.5261803526931483,0.943275249007979,reference,free_surface,20,cold,,,,
10111.0,26838.0,5.3086737216892494,9.0,0.9991098803283552,16736.0,1.6552269805162694,0.6235934123258067,5.3086737216892494,2.2035040366539262,0.415076185159249,0.7559944903659649,0.0006923153001681337,0.029769557907229748,2.9576698645040054,3.0,0.0,0.0,4826.0,0.47730194837305906,0.11420142613743926,0.08726432670094642,1.0,1.0,1.0,0.012900465,0.3452999117068619,0.3447496650533807,0.30995042323976074,0.036705319208060416,-0.03507436514036055,0.4692733987131501,0.9154139913391893,reference,free_surface,20,hot,,,,
10111.0,26545.0,5.250717040846602,27.0,0.9974285431708041,16461.0,1.6280288794382356,0.6201167828216236,5.250717040846602,2.148890545094834,0.4092565888388372,0.7496077507055076,0.002571456829195925,0.025417861734744338,2.960735832261893,3.0,0.0,0.0,4612.0,0.4561368806250618,0.11185215725268595,0.08276511584102468,1.0,1.0,1.0,0.012125473,0.3209611051901148,0.32117884023484244,0.3578600545750421,0.0372347259501597,0.036790081862563495,0.5176383658119983,0.9470413873189061,reference,semi_confined,1,cold,,,,
10111.0,25425.0,5.0291761447928,27.0,0.9974285431708041,15341.0,1.5172584314113342,0.6033824975417896,5.0291761447928,2.2607450338528454,0.4495259201039552,0.7603537406373363,0.002571456829195925,0.04865987538324597,2.919790327366235,3.0,0.0,0.0,3874.0,0.38314706755019284,0.10206286060542193,0.08550639134709931,1.0,1.0,1.0,0.012437086,0.3404458998886413,0.3428990581872036,0.31665504192415433,0.02705983394713951,-0.025017437113768137,0.47616499401844337,0.9260343957384359,reference,semi_confined,1,hot,,,,
10111.0,26910.0,5.322915636435566,12.0,0.9989120759568787,16811.0,1.6626446444466423,0.6247120029728725,5.322915636435566,2.087101221149034,0.3920973698817889,0.7439852482821595,0.001087924043121353,0.01908812184749283,2.9710216595786765,3.0,0.0,0.0,4680.0,0.46286222925526654,0.11065486558271136,0.08231140839836493,1.0,1.0,1.0,0.012099987,0.31852859479544615,0.3169267380882651,0.3645446671162883,0.047663030519270344,0.046817000674432674,0.5242840141541509,0.9506850601773578,reference,semi_confined,5,cold,,,,
10111.0,26653.0,5.272079912966077,16.0,0.9985164672139254,16558.0,1.6376223914548511,0.6212433872359584,5.272079912966077,2.2081404568717558,0.4188366817887353,0.755582475278891,0.0014835327860745723,0.03323113440807042,2.9498565918306796,3.0,0.0,0.0,4725.0,0.46731282761349024,0.11337551088964784,0.08621918733350842,1.0,1.0,1.0,0.01243659,0.3449623941620175,0.34442636856016806,0.31061123727781254,0.034436361620484746,-0.034083144083280226,0.4705699461128269,0.9213807583917891,reference,semi_confined,5,hot,,,,
10111.0,27092.0,5.358916032044308,11.0,0.999010978142617,16992.0,1.6805459400652754,0.6271962202864314,5.358916032044308,2.100533450668698,0.391969838323328,0.7453674695135738,0.000989021857383048,0.020176045890614183,2.970428246464247,3.0,0.0,0.0,4878.0,0.48244486203145087,0.11369657605022104,0.08456370884393917,1.0,1.0,1.0,0.012118532,0.318450262525761,0.31669468184947175,0.3648550556247647,0.04823954163785077,0.04728258343714836,0.5236963358276463,0.9489935649589207,reference,semi_confined,10,cold,,,,
10111.0,26603.0,5.262189694392246,5.0,0.9996043912570468,16497.0,1.6315893581248146,0.6201180318009247,5.262189694392246,2.210853043236688,0.4201393662400134,0.7564255397030624,0.0003956087429532193,0.03243991692216398,2.9543071901889033,3.0,0.0,0.0,4709.0,0.46573039264167737,0.11341157958960855,0.08750892756456038,1.0,1.0,1.0,0.012437117000000001,0.3461032290701477,0.3469882375361696,0.30690853339368235,0.04047454296156844,-0.039637199909476284,0.4663907680224383,0.9176203186799059,reference,semi_confined,10,hot,,,,
10111.0,27322.0,5.4044110374839285,9.0,0.9991098803283552,17220.0,1.703095638413609,0.6302613278676524,5.4044110374839285,2.0693663601748806,0.38290321476700495,0.7424610012262062,0.0006923153001681337,0.017604589061418256,2.9758678666798537,3.0,0.0,0.0,5021.0,0.49658787459202847,0.11516143089778974,0.08301002854842252,1.0,1.0,1.0,0.012108755,0.3171491040739204,0.31732117117937464,0.3655297247467082,0.04946915991571682,0.048294587120060684,0.5237520695106282,0.9490597150122877,reference,semi_confined,20,cold,,,,
10111.0,26637.0,5.268915043022451,4.0,0.9997032934427851,16530.0,1.6348531302541787,0.6205653789841198,5.268915043022451,2.140423301159327,0.4062360625825347,0.7498758121392348,0.00029670655721491444,0.029769557907229748,2.958856690732865,3.0,0.0,0.0,4598.0,0.4547522500247255,0.11076671056435294,0.0854075158613958,1.0,1.0,1.0,0.012437343,0.3483316555769199,0.3489578093904002,0.30271053503267503,0.046556555288073675,-0.04593419745098504,0.46092670923286894,0.9141684226937508,reference,semi_confined,20,hot,,,,
