run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,loop_activation,top5_activation,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive
R1_low_expansion_low_friction,a050_mu010_g002,R1,27,0.0010154670012826,0.0006202824568658,-0.0003951845444168,0.1521691849869159,0.3377796283978274,0.1856104434109115,0.0033370411568409,0.055045871559633,0.051708830402792,0.7215,0.6781814129708046,-0.0433185870291954,0.6305116343960709,0.5926303126229142,-0.0378813217731567,0.0026818181818181,0.0004011589034989,-0.0022806592783191,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3837496276996107,-0.0378813217731567,0.1856104434109115,0.051708830402792,0.05,0.9803921568627451,-0.0018569275378998384,0.009098551147593701,-0.0018940660886578352,-0.01894066088657835,-0.0037881321773156704,False
R1_low_expansion_low_friction,a050_mu010_g002,R1,28,0.001011956244171,0.0006194377734528,-0.0003925184707181,0.1510949198765453,0.3237465257912322,0.1726516059146869,0.0030669895076674,0.0534410844629822,0.0503740949553147,0.7210176888434932,0.6743924392439244,-0.0466252495995687,0.6301899261841744,0.590316119495819,-0.0398738066883553,0.0002321370537165,0.0002250225022502,-7.114551466289205e-06,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.38116069854296636,-0.0398738066883553,0.1726516059146869,0.0503740949553147,0.05,0.9803921568627451,-0.00195459836707624,0.008463314015425829,-0.001993690334417765,-0.01993690334417765,-0.00398738066883553,False
R1_low_expansion_low_friction,a050_mu010_g002,R1,29,0.0009939143253241,0.0006138290792213,-0.0003800852461027,0.1487751862255216,0.3326188476439884,0.1838436614184667,0.0020944095376188,0.0545765386638611,0.0524821291262423,0.7209570880872096,0.6718336828667821,-0.0491234052204274,0.6308484984637579,0.5880145289175811,-0.0428339695461768,0.000600489630006,0.0003191392358894,-0.0002813503941165,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.36908723720781567,-0.0428339695461768,0.1838436614184667,0.0524821291262423,0.05,0.9803921568627451,-0.0020997043895184704,0.00901194418717974,-0.00214169847730884,-0.0214169847730884,-0.00428339695461768,False
R1_low_expansion_low_friction,a050_mu010_g002,R1,30,0.0010193142635371,0.0006201870846978,-0.0003991271788392,0.151618020154821,0.3319574221795379,0.1803394020247168,0.0030322374720714,0.0566649377593361,0.0536327002872646,0.723404255319149,0.6752841542233118,-0.0481201010958372,0.6317364431344094,0.590256278465154,-0.0414801646692553,0.002693817916172,0.0002228660574994,-0.0024709518586725,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.38757817948162554,-0.0414801646692553,0.1803394020247168,0.0536327002872646,0.05,0.9803921568627451,-0.002033341405355652,0.00884016676591749,-0.0020740082334627648,-0.02074008233462765,-0.0041480164669255295,False
R3_intermediate,a100_mu030_g002,R3,1,0.0018405155352817,0.0017034588769509,-0.0001370566583308,0.1604688226706924,0.2955313278432119,0.1350625051725194,0.002780503761858,0.0021766169154228,-0.0006038868464351,0.6815477785519053,0.5540131834044203,-0.127534595147485,0.6010644066482509,0.5041564614605686,-0.0969079451876823,0.0191864515783268,0.000542846064366,-0.0186436055139607,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.15126545293858557,-0.0969079451876823,0.1350625051725194,-0.0006038868464351,0.3,0.9803921568627451,-0.028502336819906552,0.03972426622721158,-0.029072383556304687,-0.0969079451876823,-0.029072383556304687,False
R3_intermediate,a100_mu030_g002,R3,2,0.0008960872261189,0.000981339213965,8.525198784616983e-05,0.1896265182026183,0.3393454695035967,0.1497189513009783,0.0016313213703099,0.0073984858912594,0.0057671645209495,0.5213819763227833,0.5566198191746486,0.0352378428518653,0.4966559913882901,0.5108798695012972,0.014223878113007,0.0538777482483691,0.0089517500671381,-0.044925998181231,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.09409014281043283,0.014223878113007,0.1497189513009783,0.0057671645209495,0.3,0.9803921568627451,0.004183493562649117,0.044034985676758315,0.0042671634339021,0.014223878113007,0.0042671634339021,True
R3_intermediate,a100_mu030_g002,R3,3,0.0009063763883098,0.0023892491228649,0.001482872734555,0.186781080135085,0.2826123649997547,0.0958312848646696,0.0020072260136491,0.0486102608056814,0.0466030347920322,0.520671206225681,0.6761470902076664,0.1554758839819854,0.4976998401180221,0.5845084482164442,0.0868086080984221,0.0068093385214007,0.000369367150948,-0.0064399713704527,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.636603566543645,0.0868086080984221,0.0958312848646696,0.0466030347920322,0.3,0.9803921568627451,0.025531943558359436,0.028185672019020468,0.026042582429526628,0.0868086080984221,0.026042582429526628,True
R3_intermediate,a100_mu030_g002,R3,4,0.0008644623918522,0.0012106671663055,0.0003462047744533,0.199305433975372,0.3146601702708514,0.1153547362954793,0.0016625103906899,0.0194260485651214,0.0177635381744314,0.5103229221810481,0.5990153527239749,0.0886924305429267,0.4938730313893163,0.5365772746819287,0.0427042432926124,0.0103229221810481,0.0019433827816285,-0.0083795393994196,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.38209615391892804,0.0427042432926124,0.1153547362954793,0.0177635381744314,0.3,0.9803921568627451,0.012560071556650705,0.03392786361631744,0.01281127298778372,0.0427042432926124,0.01281127298778372,True
R3_intermediate,a100_mu030_g002,R3,5,0.0009330975454836,0.0024948578993032,0.0015617603538195,0.1949745510503261,0.266122927498623,0.0711483764482968,0.002919708029197,0.0515755785327424,0.0486558705035454,0.5213787085514834,0.6851674258770878,0.1637887173256044,0.4968436371740422,0.5943490445805563,0.097505407406514,0.0076352530541012,0.0004395428754095,-0.0071957101786916,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7236695406059184,0.097505407406514,0.0711483764482968,0.0486558705035454,0.3,0.9803921568627451,0.02867806100191588,0.02092599307302847,0.0292516222219542,0.097505407406514,0.0292516222219542,True
R3_intermediate,a100_mu030_g002,R3,6,0.0008911246935518,0.0008417935185914,-4.9331174960492714e-05,0.1864321353809234,0.3142748147596909,0.1278426793787674,0.0015704750687082,0.0080562221460404,0.0064857470773321,0.5283648498331479,0.5535698085820557,0.0252049587489078,0.4995677482826338,0.5101719147146285,0.0106041664319946,0.0438264738598442,0.0061689195318878,-0.0376575543279564,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0544453849617507,0.0106041664319946,0.1278426793787674,0.0064857470773321,0.3,0.9803921568627451,0.003118872479998411,0.03760078805257864,0.0031812499295983798,0.0106041664319946,0.0031812499295983798,False
R3_intermediate,a100_mu030_g002,R3,7,0.0008738431507515,0.0024736678043374,0.0015998246535858,0.1864020197108914,0.2670780778340438,0.0806760581231524,0.001410437235543,0.0369439557677808,0.0355335185322378,0.518541797611565,0.6801101055177878,0.1615683079062227,0.4949766749406332,0.5887435637276373,0.093766888787004,0.0429499266708569,0.0017933853276056,-0.0411565413432512,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.765680002666378,0.093766888787004,0.0806760581231524,0.0355335185322378,0.3,0.9803921568627451,0.027578496702059994,0.023728252389162468,0.028130066636101198,0.093766888787004,0.028130066636101198,True
R3_intermediate,a100_mu030_g002,R3,8,0.0009365680741549,0.0008424305278061,-9.413754634879346e-05,0.1813902522636848,0.3037780678997312,0.1223878156360463,0.002172338884866,0.0106326422115895,0.0084603033267235,0.548219584569733,0.5540208136234627,0.0058012290537297,0.5060853291431631,0.5099665840147988,0.0038812548716357,0.0302299703264094,0.0050141911069063,-0.0252157792195031,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.10389687564545934,0.0038812548716357,0.1223878156360463,0.0084603033267235,0.3,0.9803921568627451,0.0011415455504810881,0.035996416363543025,0.00116437646149071,0.0038812548716357,0.00116437646149071,False
R3_intermediate,a100_mu030_g002,R3,9,0.0009057579182122,0.0024612584672953,0.0015555005490831,0.1953713108590958,0.2845933184084394,0.0892220075493435,0.0020913210177762,0.052817791256002,0.0507264702382257,0.5200930626057529,0.6762510602205258,0.1561579976147729,0.4970527791260034,0.5827216699551578,0.0856688908291544,0.0137478849407783,0.0010602205258693,-0.0126876644149089,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7167607759366876,0.0856688908291544,0.0892220075493435,0.0507264702382257,0.3,0.9803921568627451,0.02519673259681011,0.026241766926277495,0.02570066724874632,0.0856688908291544,0.02570066724874632,True
