run,tag,regime_id,cycle,force_h1_birth_force_share_hot_minus_cold,force_share_top5_edges_hot_minus_cold,force_p99_hot_minus_cold,perm
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,0.09861970359813199,0.04832929068982872,0.0071836852381919,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,0.06177521911241246,0.06089335471775706,0.0060167258233529,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,0.036412528294892055,0.08564357506600961,0.0048525669191781,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,0.05802962743749035,0.08298478472211895,0.0048299990706585,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,0.10924517529632494,0.05130549545367624,0.0049820535251848,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,0.06665937518063442,0.07423007328399042,0.0052431180818223,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,0.09248006324056815,0.054668212572257374,0.0044044213878865,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,11,0.07097050158890514,0.07090451068178533,0.0054300983179338,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,12,0.07855106170413095,0.056210235765300876,0.0040183755021307,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,13,0.0017379496579973397,0.11832133710348985,0.0045397685825497,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,14,0.0851481972270467,0.04587949455812723,0.0030984612894662,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,15,-0.03181140008819627,0.1320032123451262,0.0028271760175736,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,16,0.07231134160033709,0.046726763618463674,0.0025059970201894,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,17,-0.04783930122843119,0.15605531194136535,0.0029499374495046,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,18,0.07421691030850508,0.042896375194696884,0.0024439410999109,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,19,-0.05082038933414179,0.1510275489177335,0.0021778622275332,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,20,0.0742030527757922,0.03502892144402561,0.0020863568215379,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,21,-0.034339241149039496,0.11331491634888438,0.0011597241436373,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,22,0.06728146260843887,0.04197232347950061,0.0019517918105784,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,23,-0.03474737776544978,0.15336914113411754,0.001871053683735,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,24,0.06999324812803989,0.061544348754346195,0.0027635614952974,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,25,-0.017277543670413398,0.07699163773390585,0.000796133952061,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,26,0.03163788664520978,0.07127954671109896,0.0024551604337044,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,27,-0.025463958944617948,0.09441546369608617,0.0007680987847684,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.03979200044158909,0.0824974333918011,0.0031302479421555,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,29,-0.049894398274922036,0.1097790692638202,0.0010645724621887,2
R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.04428670334766005,0.07864862934566039,0.0028857369641972,2
R1_low_expansion_low_friction,a050_mu010_g002,R1,1,-0.17996728989644728,0.10360330376284302,0.0005047695354128,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,2,-0.16101010163824847,0.11523738301526842,-0.0007046978643402,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,3,-0.1716199024669895,0.1400790807798703,-0.0006506915212809,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,4,-0.18820872382261677,0.13096881373921054,-0.0007586136003771,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,5,-0.1838045144167767,0.14001397043542108,-0.0006161717958863,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,6,-0.19002796465217886,0.13409267616199352,-0.0006902682863565,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,7,-0.20055154245922313,0.1376172705850867,-0.0006842172023585,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,8,-0.19690325430010958,0.1349923290873089,-0.0007063412546121,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,9,-0.19828531984594283,0.13792313380733273,-0.0006377916929588,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.19764612561185974,0.14866351560024904,-0.0005574539804687,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.18956523345779164,0.13858860979295898,-0.0005857256187369,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.18709426684628466,0.14319452221272364,-0.0005859248128539,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.18970537557328643,0.15657923976387342,-0.0005144267201171,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.19888054217404638,0.17181907870931706,-0.0004902248256888,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.2067148692475459,0.17647321563621263,-0.0005333533463428,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.20527790892711817,0.17565760860478313,-0.0004691065593819,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,-0.20075867218702054,0.17801218622182413,-0.0004543180424088,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,-0.1904431778988377,0.1752419783875944,-0.0004301741639838,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,-0.2101854930966801,0.19372740841419375,-0.0003865929499929,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,-0.20851810479965227,0.19116252316129165,-0.0004178517037218,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,-0.21206775982496218,0.20120759527044718,-0.0004049755315519,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,-0.20840035188383438,0.1795938585537788,-0.0004281330759643,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,23,-0.2134620784759318,0.18623544626270336,-0.0004672558476218,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,24,-0.19738294191325223,0.1672893408328221,-0.0004792385359065,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,25,-0.20285218868436616,0.18242376883222777,-0.0004548088661554,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,26,-0.20411338491138725,0.18456950531735616,-0.0004065188596127,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,27,-0.19862929922431205,0.18561044341091149,-0.0003951845444168,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,28,-0.19543956639543197,0.17265160591468703,-0.0003925184707181,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,29,-0.20871461785931583,0.18384366141846673,-0.0003800852461027,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,30,-0.20676834730009092,0.1803394020247169,-0.0003991271788392,3
R3_intermediate,a100_mu030_g002,R3,1,-0.21206087547970331,0.13506250517251944,-0.0001370566583308,3
R3_intermediate,a100_mu030_g002,R3,2,-0.0620307388827368,0.1497189513009783,8.525198784616983e-05,3
R3_intermediate,a100_mu030_g002,R3,3,0.03949647769355752,0.09583128486466969,0.001482872734555,3
R3_intermediate,a100_mu030_g002,R3,4,-0.017761328312575514,0.11535473629547932,0.0003462047744533,3
R3_intermediate,a100_mu030_g002,R3,5,0.06665554748043057,0.07114837644829686,0.0015617603538195,3
R3_intermediate,a100_mu030_g002,R3,6,-0.06642459038033338,0.1278426793787676,-4.9331174960492714e-05,3
R3_intermediate,a100_mu030_g002,R3,7,0.06255330848113055,0.08067605812315246,0.0015998246535858,3
R3_intermediate,a100_mu030_g002,R3,8,-0.07336556363646402,0.12238781563604637,-9.413754634879346e-05,3
R3_intermediate,a100_mu030_g002,R3,9,0.04798769769624883,0.08922200754934353,0.0015555005490831,3
R3_intermediate,a100_mu030_g002,R3,10,-0.07085927067760567,0.13214055581050083,-0.0001182507619426,3
R3_intermediate,a100_mu030_g002,R3,11,0.03780688372159524,0.09881975965219861,0.0015148852824822,3
R3_intermediate,a100_mu030_g002,R3,12,-0.06902009803851855,0.13485208175536245,-5.558816005920512e-06,3
R3_intermediate,a100_mu030_g002,R3,13,0.0454959955663069,0.10654049812010702,0.0017350376541638,3
R3_intermediate,a100_mu030_g002,R3,14,-0.0651154903031732,0.11703091587265604,1.1305949517751185e-05,3
R3_intermediate,a100_mu030_g002,R3,15,0.03668095869052368,0.10357018008201765,0.0015131220186675,3
R3_intermediate,a100_mu030_g002,R3,16,-0.06378179864686151,0.12927221482880585,1.3068696425225085e-05,3
R3_intermediate,a100_mu030_g002,R3,17,0.04721597008602063,0.09205540012899308,0.00140573667121,3
R3_intermediate,a100_mu030_g002,R3,18,-0.05993696465681819,0.14038070629157992,3.671650344981949e-05,3
R3_intermediate,a100_mu030_g002,R3,19,0.04721021545435933,0.09634419571683825,0.0015868862120554,3
R3_intermediate,a100_mu030_g002,R3,20,-0.06511629769963967,0.1372683647965246,6.097836905093559e-05,3
R3_intermediate,a100_mu030_g002,R3,21,0.024025860595732584,0.1002832192191346,0.0011006528938766,3
R3_intermediate,a100_mu030_g002,R3,22,-0.08027814361280924,0.16190333114716923,0.0002307236509462,3
R3_intermediate,a100_mu030_g002,R3,23,0.04659066854954064,0.08333794649130455,0.0010570329123165,3
R3_intermediate,a100_mu030_g002,R3,24,-0.09610004981859335,0.1785471924254418,0.0003703497522132,3
R3_intermediate,a100_mu030_g002,R3,25,0.044000188369991144,0.09283548324419236,0.001392704672408,3
R3_intermediate,a100_mu030_g002,R3,26,-0.0765729843447916,0.15321121048276676,0.000272863127425,3
R3_intermediate,a100_mu030_g002,R3,27,0.049333237546341,0.07864021947782801,0.0011778491274561,3
R3_intermediate,a100_mu030_g002,R3,28,-0.07364863909235847,0.15117633655803156,0.0002087389691513,3
R3_intermediate,a100_mu030_g002,R3,29,0.05077960929264602,0.08295103425237252,0.0011557257476201,3
R3_intermediate,a100_mu030_g002,R3,30,-0.09533948943631995,0.1551808441276012,0.0001407047594932,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,0.3260321390558271,-0.051089411095692094,0.0360013924399387,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,0.2566423230383482,-0.003619657827159256,0.0223863189467425,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,0.18481067325337736,0.02075903974285656,0.0127349372677854,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,0.10366231456650749,0.04832929068982872,0.0071836852381919,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,0.06355781309796157,0.060893354717757,0.0060167258233529,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,0.02819262834162259,0.08564357506600961,0.0048525669191781,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,0.059700176152880535,0.08298478472211901,0.0048299990706585,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,0.100225694607458,0.05130549545367624,0.0049820535251848,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,0.04916318754595134,0.07423007328399045,0.0052431180818223,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,0.09262295066893317,0.0546682125722574,0.0044044213878865,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,11,0.058618146874487825,0.07090451068178533,0.0054300983179338,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,12,0.07812298725436967,0.056210235765300876,0.0040183755021307,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,13,-0.002652873183673271,0.1183213371034898,0.0045397685825497,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,14,0.0799080364618639,0.04587949455812723,0.0030984612894662,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,15,-0.03851139494877984,0.1320032123451262,0.0028271760175736,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,16,0.07102644172021977,0.0467267636184637,0.0025059970201894,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,17,-0.05399348234817267,0.15605531194136535,0.0029499374495046,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,18,0.07199897646302683,0.042896375194696856,0.0024439410999109,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,19,-0.051486742199666286,0.1510275489177335,0.0021778622275332,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,20,0.07946235825988762,0.03502892144402561,0.0020863568215379,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,21,-0.03607669516440684,0.11331491634888444,0.0011597241436373,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,22,0.0658423994570776,0.04197232347950061,0.0019517918105784,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,23,-0.03589515162298487,0.15336914113411754,0.001871053683735,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,24,0.06484352616809935,0.06154434875434614,0.0027635614952974,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,25,-0.028611425417895492,0.07699163773390574,0.000796133952061,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,26,0.029796683846040117,0.07127954671109887,0.0024551604337044,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,27,-0.03907134108977564,0.09441546369608628,0.0007680987847684,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.039168423935256325,0.0824974333918011,0.0031302479421555,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,29,-0.04267034244831497,0.10977906926382011,0.0010645724621887,3
R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.04178750559309269,0.07864862934566039,0.0028857369641972,3
R1_low_expansion_low_friction,a050_mu010_g002,R1,1,-0.17801989357100537,0.10360330376284302,0.0005047695354128,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,2,-0.16115889502100494,0.11523738301526842,-0.0007046978643402,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,3,-0.1731763617251013,0.1400790807798703,-0.0006506915212809,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,4,-0.18714444727725116,0.13096881373921057,-0.0007586136003771,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,5,-0.17969661112682989,0.1400139704354211,-0.0006161717958863,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,6,-0.18555268383107398,0.13409267616199347,-0.0006902682863565,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,7,-0.19998052247260006,0.1376172705850867,-0.0006842172023585,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,8,-0.19782166525560413,0.13499232908730896,-0.0007063412546121,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,9,-0.19761587215469129,0.13792313380733282,-0.0006377916929588,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.19817121514631136,0.148663515600249,-0.0005574539804687,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.19496268159142388,0.13858860979295898,-0.0005857256187369,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.18743047335341106,0.14319452221272355,-0.0005859248128539,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.18695791574719933,0.15657923976387333,-0.0005144267201171,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.2034800530752775,0.17181907870931706,-0.0004902248256888,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.2047637965648561,0.17647321563621257,-0.0005333533463428,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.2070646638644601,0.17565760860478316,-0.0004691065593819,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,-0.2028133850164182,0.17801218622182416,-0.0004543180424088,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,-0.19272524643629352,0.17524197838759442,-0.0004301741639838,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,-0.20466296203114487,0.19372740841419375,-0.0003865929499929,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,-0.20674329689808735,0.1911625231612916,-0.0004178517037218,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,-0.2140755958298982,0.20120759527044715,-0.0004049755315519,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,-0.20254463919213567,0.1795938585537788,-0.0004281330759643,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,23,-0.21476596424669397,0.1862354462627033,-0.0004672558476218,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,24,-0.19863285969982075,0.16728934083282207,-0.0004792385359065,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,25,-0.2012783245943115,0.18242376883222772,-0.0004548088661554,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,26,-0.20358286191428981,0.18456950531735616,-0.0004065188596127,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,27,-0.199005042659614,0.1856104434109115,-0.0003951845444168,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,28,-0.19455684962823955,0.17265160591468692,-0.0003925184707181,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,29,-0.20986707534776244,0.18384366141846684,-0.0003800852461027,4
R1_low_expansion_low_friction,a050_mu010_g002,R1,30,-0.20756700711504877,0.18033940202471682,-0.0003991271788392,4
R3_intermediate,a100_mu030_g002,R3,1,-0.20978897324532703,0.13506250517251944,-0.0001370566583308,4
R3_intermediate,a100_mu030_g002,R3,2,-0.06242412722581128,0.14971895130097831,8.525198784616983e-05,4
R3_intermediate,a100_mu030_g002,R3,3,0.04505076592086277,0.09583128486466969,0.001482872734555,4
R3_intermediate,a100_mu030_g002,R3,4,-0.019256050384835383,0.11535473629547935,0.0003462047744533,4
R3_intermediate,a100_mu030_g002,R3,5,0.06541144866279941,0.07114837644829686,0.0015617603538195,4
R3_intermediate,a100_mu030_g002,R3,6,-0.06672874466222792,0.12784267937876753,-4.9331174960492714e-05,4
R3_intermediate,a100_mu030_g002,R3,7,0.06785802242423888,0.08067605812315246,0.0015998246535858,4
R3_intermediate,a100_mu030_g002,R3,8,-0.08336248141085045,0.12238781563604637,-9.413754634879346e-05,4
R3_intermediate,a100_mu030_g002,R3,9,0.04366015671954143,0.08922200754934359,0.0015555005490831,4
R3_intermediate,a100_mu030_g002,R3,10,-0.07600314240329362,0.13214055581050085,-0.0001182507619426,4
R3_intermediate,a100_mu030_g002,R3,11,0.03578235658325324,0.09881975965219861,0.0015148852824822,4
R3_intermediate,a100_mu030_g002,R3,12,-0.06706958530612073,0.13485208175536245,-5.558816005920512e-06,4
R3_intermediate,a100_mu030_g002,R3,13,0.04687184791472104,0.10654049812010699,0.0017350376541638,4
R3_intermediate,a100_mu030_g002,R3,14,-0.05195486077345593,0.11703091587265607,1.1305949517751185e-05,4
R3_intermediate,a100_mu030_g002,R3,15,0.03519164144783876,0.10357018008201765,0.0015131220186675,4
R3_intermediate,a100_mu030_g002,R3,16,-0.07376909952721264,0.12927221482880585,1.3068696425225085e-05,4
R3_intermediate,a100_mu030_g002,R3,17,0.04450561793242869,0.0920554001289931,0.00140573667121,4
R3_intermediate,a100_mu030_g002,R3,18,-0.06660345862127781,0.14038070629157992,3.671650344981949e-05,4
R3_intermediate,a100_mu030_g002,R3,19,0.050494382941645044,0.09634419571683822,0.0015868862120554,4
R3_intermediate,a100_mu030_g002,R3,20,-0.07300442482827654,0.1372683647965246,6.097836905093559e-05,4
R3_intermediate,a100_mu030_g002,R3,21,0.031547788399834686,0.10028321921913452,0.0011006528938766,4
R3_intermediate,a100_mu030_g002,R3,22,-0.08359466443688937,0.1619033311471692,0.0002307236509462,4
R3_intermediate,a100_mu030_g002,R3,23,0.04535590129839606,0.08333794649130455,0.0010570329123165,4
R3_intermediate,a100_mu030_g002,R3,24,-0.10260046794653002,0.17854719242544176,0.0003703497522132,4
R3_intermediate,a100_mu030_g002,R3,25,0.042080452194163065,0.09283548324419236,0.001392704672408,4
R3_intermediate,a100_mu030_g002,R3,26,-0.08380818361385581,0.15321121048276679,0.000272863127425,4
R3_intermediate,a100_mu030_g002,R3,27,0.05033239107489457,0.07864021947782801,0.0011778491274561,4
R3_intermediate,a100_mu030_g002,R3,28,-0.07377324406620386,0.15117633655803162,0.0002087389691513,4
R3_intermediate,a100_mu030_g002,R3,29,0.05179738391984573,0.08295103425237252,0.0011557257476201,4
R3_intermediate,a100_mu030_g002,R3,30,-0.09014460062582544,0.1551808441276012,0.0001407047594932,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,0.3291198881072713,-0.051089411095692094,0.0360013924399387,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,0.25260054953926997,-0.003619657827159284,0.0223863189467425,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,0.18216489474905107,0.02075903974285656,0.0127349372677854,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,0.09540084927092979,0.04832929068982872,0.0071836852381919,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,0.0675371509833721,0.060893354717757,0.0060167258233529,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,0.02935354733070683,0.08564357506600956,0.0048525669191781,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,0.056643726092832275,0.08298478472211901,0.0048299990706585,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,0.1053422050082212,0.05130549545367624,0.0049820535251848,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,0.059920717364652765,0.07423007328399042,0.0052431180818223,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,0.08682761108776174,0.05466821257225743,0.0044044213878865,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,11,0.06426024582078746,0.07090451068178533,0.0054300983179338,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,12,0.08285363043244642,0.056210235765300876,0.0040183755021307,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,13,0.005219287377115467,0.11832133710348983,0.0045397685825497,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,14,0.09199348075437505,0.04587949455812723,0.0030984612894662,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,15,-0.032091763284581104,0.1320032123451262,0.0028271760175736,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,16,0.06793144737222001,0.046726763618463674,0.0025059970201894,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,17,-0.04796342661171063,0.15605531194136535,0.0029499374495046,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,18,0.07045637624328455,0.042896375194696884,0.0024439410999109,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,19,-0.050962166969476225,0.15102754891773348,0.0021778622275332,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,20,0.07336322031590797,0.03502892144402564,0.0020863568215379,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,21,-0.03810612733597252,0.11331491634888452,0.0011597241436373,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,22,0.06673527867631074,0.04197232347950064,0.0019517918105784,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,23,-0.037930348128290825,0.1533691411341176,0.001871053683735,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,24,0.06107235295678021,0.06154434875434611,0.0027635614952974,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,25,-0.02819401439310687,0.0769916377339058,0.000796133952061,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,26,0.03241744836389865,0.07127954671109896,0.0024551604337044,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,27,-0.02478917374791148,0.09441546369608622,0.0007680987847684,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.04084766216274638,0.0824974333918011,0.0031302479421555,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,29,-0.0417436639731075,0.10977906926382014,0.0010645724621887,4
R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.04543587174946956,0.07864862934566039,0.0028857369641972,4
