regime_id,cycle,next_cycle,memory_coordinate,hot_excitation_coordinate,next_memory_coordinate,next_hot_excitation_coordinate,delta_memory_coordinate,delta_hot_excitation_coordinate,step_length,signed_area_increment
R6c,8,9,-0.2424572138704173,-0.2003683987300176,-0.3993024635102596,-1.1338703824156755,-0.1568452496398423,-0.933501983685658,0.9465867027798578,0.09745372929409363
R6c,9,10,-0.3993024635102596,-1.1338703824156755,-0.432919023706478,-1.3076992218296348,-0.03361656019621839,-0.17382883941395932,0.17704953694215084,0.01564673092096877
R6c,10,11,-0.432919023706478,-1.3076992218296348,-0.3615051012805463,-1.0319644468620426,0.0714139224259317,0.27573477496759224,0.2848326077588128,-0.012991449398351312
R6c,11,12,-0.3615051012805463,-1.0319644468620426,-0.4223870798641701,-0.7854160398661246,-0.06088197858362382,0.24654840699591796,0.25395419332722513,-0.07597827209726637
R6c,12,13,-0.4223870798641701,-0.7854160398661246,-0.3377801585397438,-0.2935440657563071,0.08460692132442632,0.49187197410981753,0.49909555202454636,-0.0706543668596874
R6c,13,14,-0.3377801585397438,-0.2935440657563071,-0.349221690411318,0.0481409055979148,-0.011441531871574206,0.3416849713542219,0.3418764810584426,-0.05938649878936958
R6c,14,15,-0.349221690411318,0.0481409055979148,-0.2909234195362545,-0.1726367748356464,0.05829827087506351,-0.22077768043356122,0.22834507344071595,0.037146911605689954
R6c,15,16,-0.2909234195362545,-0.1726367748356464,-0.2495233018987829,-0.2713364435180581,0.04140011763747159,-0.09869966868241167,0.1070308102296452,0.01793061395346601
R6c,16,17,-0.2495233018987829,-0.2713364435180581,-0.3338017776840794,-0.1099384109987103,-0.08427847578529651,0.16139803251934778,0.18207741864879692,-0.031570195939449965
R6c,17,18,-0.3338017776840794,-0.1099384109987103,-0.3140825652514444,-0.1393579487175205,0.019719212432635025,-0.0294195377188102,0.03541689622979241,0.005994096435086291
R6c,18,19,-0.3140825652514444,-0.1393579487175205,-0.4395788440401266,-0.2914544743938368,-0.1254962787886822,-0.15209652567631632,0.19718688879490187,0.015140981483288393
R6c,19,20,-0.4395788440401266,-0.2914544743938368,-0.269878463283372,-0.2721145290083753,0.1697003807567546,0.01933994538546152,0.17079886626233828,0.02047925222077676
R6c,20,21,-0.269878463283372,-0.2721145290083753,-0.4164011720600044,-0.4400689293414621,-0.14652270877663237,-0.16795440033308678,0.2228846894214329,0.0027281587878945357
R6c,21,22,-0.4164011720600044,-0.4400689293414621,-0.3084165713418222,-0.1233276988970885,0.10798460071818217,0.3167412304443736,0.33464261691494257,-0.0421853759866747
R6c,22,23,-0.3084165713418222,-0.1233276988970885,-0.3342067156754084,-0.4279747535887206,-0.025790144333586174,-0.3046470546916321,0.3057367486532057,0.04538878046124639
R6c,23,24,-0.3342067156754084,-0.4279747535887206,-0.3866113282000066,-0.1475451043893673,-0.052404612524598215,0.2804296491993533,0.2852841242760025,-0.05807466158452505
R6c,24,25,-0.3866113282000066,-0.1475451043893673,-0.3762134396595352,-0.2575901581902543,0.010397888540471412,-0.11004505380088703,0.110535197797535,0.02203941098096749
R6c,25,26,-0.3762134396595352,-0.2575901581902543,-0.4003231315236201,-0.2737444410276422,-0.024109691864084903,-0.0161542828373879,0.029021338628179214,-6.64805148506073e-05
R6c,26,27,-0.4003231315236201,-0.2737444410276422,-0.3379563735118994,-0.4648256865556925,0.0623667580117207,-0.19108124552805028,0.20100162909151648,0.046783397947923765
R6c,27,28,-0.3379563735118994,-0.4648256865556925,-0.3735362077675651,-0.4828760447419762,-0.03557983425566569,-0.0180503581862837,0.039896616852983666,-0.00521909364610014
R6c,28,29,-0.3735362077675651,-0.4828760447419762,-0.3960134447980432,-0.6615895812808568,-0.022477237030478103,-0.17871353653888056,0.18012149879111625,0.02795112870072923
R6c,29,30,-0.3960134447980432,-0.6615895812808568,-0.4087640387598529,-0.2228855008134296,-0.01275059396180972,0.43870408046742715,0.4388893344171737,-0.09108418713656985
