group,tier,bytes,mb,path
atom_dump,archive_required,1549777,1.478,runs/relaxed_ensemble_matrix/s31003/a100_mu030_g002/cycle_2_hot.dump
atom_dump,archive_required,1549962,1.478,runs/stiffness_sensitivity/E5e8/a100_mu030_g002/cycle_3_cold.dump
atom_dump,archive_required,1549883,1.478,runs/stiffness_sensitivity/E5e8/a150_mu060_g020/cycle_4_cold.dump
atom_dump,archive_required,1549519,1.478,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1548260,1.477,runs/relaxed_ensemble_matrix/s31002/a100_mu030_g002/cycle_1_hot.dump
atom_dump,archive_required,1548550,1.477,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_10_cold.dump
atom_dump,archive_required,1548458,1.477,runs/targeted_uncertainty_matrix/s31002/a100_mu030_g002/cycle_1_hot.dump
atom_dump,archive_required,1549098,1.477,runs/targeted_uncertainty_matrix/s31003/a100_mu030_g002/cycle_2_hot.dump
atom_dump,archive_required,1547518,1.476,runs/stiffness_sensitivity/E5e8/a100_mu030_g002/cycle_8_cold.dump
atom_dump,archive_required,1547849,1.476,runs/targeted_uncertainty_matrix/s31001/a150_mu010_g002/cycle_1_hot.dump
atom_dump,archive_required,1547861,1.476,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_4_hot.dump
atom_dump,archive_required,1547445,1.476,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_9_cold.dump
atom_dump,archive_required,1548167,1.476,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_4_hot.dump
atom_dump,archive_required,1547069,1.475,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1547151,1.475,runs/stiffness_sensitivity/E5e8/a100_mu030_g002/cycle_7_cold.dump
atom_dump,archive_required,1546902,1.475,runs/targeted_uncertainty_matrix/s31002/a100_mu030_g002/cycle_2_cold.dump
atom_dump,archive_required,1546926,1.475,runs/targeted_uncertainty_matrix/s31002/a100_mu060_g000/cycle_1_hot.dump
atom_dump,archive_required,1546386,1.475,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_1_hot.dump
atom_dump,archive_required,1547133,1.475,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_10_cold.dump
atom_dump,archive_required,1545693,1.474,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_9_cold.dump
atom_dump,archive_required,1545800,1.474,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_9_cold.dump
atom_dump,archive_required,1545983,1.474,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_4_hot.dump
atom_dump,archive_required,1544149,1.473,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_10_cold.dump
atom_dump,archive_required,1545054,1.473,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1544704,1.473,runs/targeted_uncertainty_matrix/s31002/a100_mu060_g000/cycle_2_hot.dump
atom_dump,archive_required,1543563,1.472,runs/relaxed_ensemble_matrix/s31002/a100_mu030_g002/cycle_2_cold.dump
atom_dump,archive_required,1543976,1.472,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_4_hot.dump
atom_dump,archive_required,1543314,1.472,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_9_cold.dump
atom_dump,archive_required,1543806,1.472,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1543525,1.472,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1543114,1.472,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_1_hot.dump
atom_dump,archive_required,1543278,1.472,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_2_hot.dump
atom_dump,archive_required,1543231,1.472,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_1_hot.dump
atom_dump,archive_required,1543923,1.472,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_9_cold.dump
atom_dump,archive_required,1542477,1.471,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_1_hot.dump
atom_dump,archive_required,1542701,1.471,runs/relaxed_ensemble_matrix/s31002/a100_mu030_g002/cycle_2_hot.dump
atom_dump,archive_required,1542122,1.471,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_4_cold.dump
atom_dump,archive_required,1542819,1.471,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1541872,1.470,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_10_cold.dump
atom_dump,archive_required,1540582,1.469,runs/stiffness_sensitivity/E1e9/a150_mu060_g020/cycle_4_cold.dump
atom_dump,archive_required,1540792,1.469,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_10_cold.dump
atom_dump,archive_required,1539909,1.469,runs/targeted_uncertainty_matrix/s31002/a100_mu030_g002/cycle_2_hot.dump
atom_dump,archive_required,1539391,1.468,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_3_cold.dump
atom_dump,archive_required,1537829,1.467,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_5_cold.dump
atom_dump,archive_required,1537737,1.467,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_7_cold.dump
atom_dump,archive_required,1537129,1.466,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1536825,1.466,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_10_cold.dump
atom_dump,archive_required,1536769,1.466,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_6_cold.dump
atom_dump,archive_required,1537360,1.466,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_8_cold.dump
atom_dump,archive_required,1537542,1.466,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_10_cold.dump
atom_dump,archive_required,1536026,1.465,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1536450,1.465,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1536031,1.465,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_1_hot.dump
atom_dump,archive_required,1536610,1.465,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_4_hot.dump
atom_dump,archive_required,1534724,1.464,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_1_hot.dump
atom_dump,archive_required,1535592,1.464,runs/stiffness_sensitivity/E1e9/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1534944,1.464,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_1_hot.dump
atom_dump,archive_required,1534598,1.464,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1535028,1.464,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_1_hot.dump
atom_dump,archive_required,1534108,1.463,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_1_hot.dump
atom_dump,archive_required,1534447,1.463,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_10_cold.dump
atom_dump,archive_required,1534465,1.463,runs/stiffness_sensitivity/E1e9/a100_mu030_g002/cycle_9_cold.dump
atom_dump,archive_required,1533544,1.463,runs/stiffness_sensitivity/E1e9/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1533727,1.463,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_3_hot.dump
atom_dump,archive_required,1533454,1.462,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1532634,1.462,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1532282,1.461,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_3_hot.dump
atom_dump,archive_required,1530651,1.460,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1530750,1.460,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1530068,1.459,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1528278,1.457,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1527755,1.457,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_3_hot.dump
atom_dump,archive_required,1526944,1.456,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_3_hot.dump
atom_dump,archive_required,1526273,1.456,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_3_hot.dump
atom_dump,archive_required,1525788,1.455,runs/targeted_uncertainty_matrix/s31001/a150_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1524861,1.454,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_3_hot.dump
atom_dump,archive_required,1523907,1.453,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1521848,1.451,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1520742,1.450,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_2_hot.dump
atom_dump,archive_required,1520644,1.450,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_2_hot.dump
atom_dump,archive_required,1519453,1.449,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_2_hot.dump
atom_dump,archive_required,1519662,1.449,runs/targeted_uncertainty_matrix/s31001/a100_mu030_g002/cycle_1_cold.dump
atom_dump,archive_required,1519332,1.449,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1518762,1.448,runs/relaxed_ensemble_matrix/s31001/a100_mu030_g002/cycle_1_cold.dump
atom_dump,archive_required,1518636,1.448,runs/targeted_uncertainty_matrix/s31001/a150_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1518140,1.448,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1516806,1.447,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_2_hot.dump
atom_dump,archive_required,1517306,1.447,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_3_cold.dump
atom_dump,archive_required,1517395,1.447,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1517245,1.447,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_2_hot.dump
atom_dump,archive_required,1517528,1.447,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_2_hot.dump
atom_dump,archive_required,1516330,1.446,runs/targeted_uncertainty_matrix/s31001/a100_mu060_g000/cycle_1_cold.dump
atom_dump,archive_required,1516028,1.446,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1514870,1.445,runs/targeted_uncertainty_matrix/s31003/a100_mu030_g002/cycle_1_cold.dump
atom_dump,archive_required,1514100,1.444,runs/targeted_uncertainty_matrix/s31001/a150_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1513373,1.443,runs/relaxed_ensemble_matrix/s31003/a100_mu030_g002/cycle_1_cold.dump
atom_dump,archive_required,1509720,1.440,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1507134,1.437,runs/targeted_uncertainty_matrix/s31002/a100_mu060_g000/cycle_1_cold.dump
atom_dump,archive_required,1506821,1.437,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_1_cold.dump
atom_dump,archive_required,1504639,1.435,runs/relaxed_ensemble_matrix/s31002/a100_mu030_g002/cycle_1_cold.dump
atom_dump,archive_required,1504652,1.435,runs/targeted_uncertainty_matrix/s31002/a100_mu030_g002/cycle_1_cold.dump
atom_dump,archive_required,1502654,1.433,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1500879,1.431,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1500575,1.431,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1496845,1.428,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1495963,1.427,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1495115,1.426,runs/targeted_uncertainty_matrix/s31001/a150_mu010_g002/cycle_1_cold.dump
atom_dump,archive_required,1495203,1.426,runs/targeted_uncertainty_matrix/s31001/a150_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1495460,1.426,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1495208,1.426,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_1_cold.dump
atom_dump,archive_required,1494763,1.426,runs/targeted_uncertainty_matrix/s31003/a150_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1493716,1.425,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_1_cold.dump
atom_dump,archive_required,1493955,1.425,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_1_cold.dump
atom_dump,archive_required,1493865,1.425,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_1_cold.dump
atom_dump,archive_required,1494621,1.425,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_2_cold.dump
atom_dump,archive_required,1492895,1.424,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_1_cold.dump
atom_dump,archive_required,1492823,1.424,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_1_cold.dump
atom_dump,archive_required,1491719,1.423,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_1_cold.dump
atom_dump,archive_required,1490932,1.422,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_1_cold.dump
atom_dump,archive_required,1490977,1.422,runs/targeted_uncertainty_matrix/s31002/a150_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,688466,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_10_cold.voro.dump
atom_dump,archive_required,688406,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_10_hot.voro.dump
atom_dump,archive_required,688427,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_11_cold.voro.dump
atom_dump,archive_required,688485,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_12_cold.voro.dump
atom_dump,archive_required,688466,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_13_cold.voro.dump
atom_dump,archive_required,688518,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_14_cold.voro.dump
atom_dump,archive_required,688465,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_16_cold.voro.dump
atom_dump,archive_required,688445,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_17_cold.voro.dump
atom_dump,archive_required,688451,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_18_cold.voro.dump
atom_dump,archive_required,688480,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_19_cold.voro.dump
atom_dump,archive_required,688514,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_20_cold.voro.dump
atom_dump,archive_required,688467,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_2_cold.voro.dump
atom_dump,archive_required,688424,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_3_cold.voro.dump
atom_dump,archive_required,688443,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_5_cold.voro.dump
atom_dump,archive_required,688393,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_6_cold.voro.dump
atom_dump,archive_required,688434,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_7_cold.voro.dump
atom_dump,archive_required,688453,0.657,runs/free_quasistatic_10k_prod/voro_tmp/cycle_9_cold.voro.dump
atom_dump,archive_required,688288,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_11_hot.voro.dump
atom_dump,archive_required,688231,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_12_hot.voro.dump
atom_dump,archive_required,688305,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_13_hot.voro.dump
atom_dump,archive_required,688331,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_14_hot.voro.dump
atom_dump,archive_required,688351,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_15_cold.voro.dump
atom_dump,archive_required,688223,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_15_hot.voro.dump
atom_dump,archive_required,688387,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_16_hot.voro.dump
atom_dump,archive_required,688269,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_17_hot.voro.dump
atom_dump,archive_required,688249,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_18_hot.voro.dump
atom_dump,archive_required,688274,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_19_hot.voro.dump
atom_dump,archive_required,688121,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_1_cold.voro.dump
atom_dump,archive_required,688308,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_1_hot.voro.dump
atom_dump,archive_required,688236,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_20_hot.voro.dump
atom_dump,archive_required,688111,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_2_hot.voro.dump
atom_dump,archive_required,688338,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_3_hot.voro.dump
atom_dump,archive_required,688255,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_4_cold.voro.dump
atom_dump,archive_required,688070,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_4_hot.voro.dump
atom_dump,archive_required,688142,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_5_hot.voro.dump
atom_dump,archive_required,688222,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_6_hot.voro.dump
atom_dump,archive_required,688125,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_7_hot.voro.dump
atom_dump,archive_required,688364,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_8_cold.voro.dump
atom_dump,archive_required,688130,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_8_hot.voro.dump
atom_dump,archive_required,688189,0.656,runs/free_quasistatic_10k_prod/voro_tmp/cycle_9_hot.voro.dump
contact_local,archive_required,8068482,7.695,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_1_hot.local
contact_local,archive_required,7970340,7.601,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_1_hot.local
contact_local,archive_required,7949858,7.582,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_2_hot.local
contact_local,archive_required,7717205,7.360,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_3_hot.local
contact_local,archive_required,7629929,7.276,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_1_hot.local
contact_local,archive_required,7629929,7.276,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_1_hot.local
contact_local,archive_required,7590059,7.238,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_2_hot.local
contact_local,archive_required,7395168,7.053,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_4_hot.local
contact_local,archive_required,7379726,7.038,runs/long_cycle_force_probe/a150_mu030_g020_c30/contacts_cycle_1_hot.local
contact_local,archive_required,7128344,6.798,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_2_hot.local
contact_local,archive_required,7128344,6.798,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_2_hot.local
contact_local,archive_required,6977862,6.655,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_5_hot.local
contact_local,archive_required,6534783,6.232,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_3_hot.local
contact_local,archive_required,6524611,6.222,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_6_hot.local
contact_local,archive_required,6383638,6.088,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_3_hot.local
contact_local,archive_required,6383638,6.088,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_3_hot.local
contact_local,archive_required,6079997,5.798,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_7_hot.local
contact_local,archive_required,5604471,5.345,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_4_hot.local
contact_local,archive_required,5604471,5.345,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_4_hot.local
contact_local,archive_required,5455740,5.203,runs/contact_force_probe/a100_mu060_g000/contacts_cycle_1_hot.local
contact_local,archive_required,5395996,5.146,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_8_hot.local
contact_local,archive_required,5241239,4.998,runs/long_cycle_force_probe/a150_mu030_g020_c30/contacts_cycle_2_hot.local
contact_local,archive_required,5057380,4.823,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_4_hot.local
contact_local,archive_required,5049726,4.816,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_14_hot.local
contact_local,archive_required,5041617,4.808,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_8_hot.local
contact_local,archive_required,4880755,4.655,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_17_hot.local
contact_local,archive_required,4833060,4.609,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_10_hot.local
contact_local,archive_required,4810902,4.588,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_18_hot.local
contact_local,archive_required,4806316,4.584,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_15_hot.local
contact_local,archive_required,4778952,4.558,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_20_hot.local
contact_local,archive_required,4776014,4.555,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_13_hot.local
contact_local,archive_required,4773115,4.552,runs/long_cycle_force_probe/a150_mu030_g020_c30/contacts_cycle_5_hot.local
contact_local,archive_required,4772380,4.551,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_24_hot.local
contact_local,archive_required,4744487,4.525,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_22_hot.local
contact_local,archive_required,4743448,4.524,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_23_hot.local
contact_local,archive_required,4736541,4.517,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_16_hot.local
contact_local,archive_required,4710223,4.492,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_30_hot.local
contact_local,archive_required,4642866,4.428,runs/long_cycle_force_probe/a150_mu030_g020_c30/contacts_cycle_4_hot.local
contact_local,archive_required,4584166,4.372,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_25_hot.local
contact_local,archive_required,4567430,4.356,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_21_hot.local
contact_local,archive_required,4564380,4.353,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_19_hot.local
contact_local,archive_required,4543930,4.333,runs/contact_force_probe/a050_mu010_g002/contacts_cycle_2_cold.local
contact_local,archive_required,4543930,4.333,runs/long_cycle_force_probe/a050_mu010_g002_c30/contacts_cycle_2_cold.local
contact_local,archive_required,4542675,4.332,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_26_hot.local
contact_local,archive_required,4511127,4.302,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_28_hot.local
contact_local,archive_required,4495369,4.287,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_8_hot.local
contact_local,archive_required,4495369,4.287,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_8_hot.local
contact_local,archive_required,4462472,4.256,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_27_hot.local
contact_local,archive_required,4456414,4.250,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_7_hot.local
contact_local,archive_required,4450874,4.245,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_9_hot.local
contact_local,archive_required,4426824,4.222,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_5_hot.local
contact_local,archive_required,4426824,4.222,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_5_hot.local
contact_local,archive_required,4423256,4.218,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_6_hot.local
contact_local,archive_required,4391967,4.189,runs/contact_force_probe/a100_mu030_g002/contacts_cycle_5_hot.local
contact_local,archive_required,4391967,4.189,runs/long_cycle_force_probe/a100_mu030_g002_c30/contacts_cycle_5_hot.local
contact_local,archive_required,4389513,4.186,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_12_hot.local
contact_local,archive_required,4378059,4.175,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_29_hot.local
contact_local,archive_required,4359319,4.157,runs/contact_force_probe/a150_mu010_g002/contacts_cycle_1_hot.local
contact_local,archive_required,4347213,4.146,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_11_hot.local
contact_local,archive_required,4341248,4.140,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_10_hot.local
contact_local,archive_required,4341248,4.140,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_10_hot.local
contact_local,archive_required,4325513,4.125,runs/long_cycle_force_probe/a150_mu060_g000_c30/contacts_cycle_11_hot.local
contact_local,archive_required,4319315,4.119,runs/contact_force_probe/a100_mu060_g000/contacts_cycle_4_hot.local
contact_local,archive_required,4274589,4.077,runs/contact_force_probe/a100_mu030_g002/contacts_cycle_3_hot.local
contact_local,archive_required,4274589,4.077,runs/long_cycle_force_probe/a100_mu030_g002_c30/contacts_cycle_3_hot.local
contact_local,archive_required,4261092,4.064,runs/long_cycle_force_probe/a150_mu030_g020_c30/contacts_cycle_7_hot.local
contact_local,archive_required,4243366,4.047,runs/long_cycle_force_probe/a100_mu030_g002_c30/contacts_cycle_13_hot.local
contact_local,archive_required,4240116,4.044,runs/long_cycle_force_probe/a150_mu030_g002_c30/contacts_cycle_12_hot.local
contact_local,archive_required,4231387,4.035,runs/contact_force_probe/a150_mu060_g020/contacts_cycle_9_hot.local
contact_local,archive_required,4231387,4.035,runs/long_cycle_force_probe/a150_mu060_g020_c30/contacts_cycle_9_hot.local
contact_local,archive_required,4229115,4.033,runs/contact_force_probe/a100_mu060_g000/contacts_cycle_8_hot.local
contact_local,archive_required,4207309,4.012,runs/contact_force_probe/a100_mu030_g002/contacts_cycle_7_hot.local
contact_local,archive_required,4207309,4.012,runs/long_cycle_force_probe/a100_mu030_g002_c30/contacts_cycle_7_hot.local
