regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R3,27,-0.3606247205222571,0.8667332696301759,1.2999578709115958,0.6112066522451491,4.196914684416049,3.3156379346804785,2.7204004921879714,0.8812767497355702,1.4765141922280773,0.8812767497355712,18.051924831155514,0.05515678921593738
R3,28,-0.0205856487778998,-0.4771653464025627,0.2303791373520534,0.11493634300597984,2.7204004921879714,2.492289955444887,5.25069053013475,0.22811053674308424,-2.5302900379467785,0.2281105367430847,18.051924831155514,0.05515678921593738
R3,29,-0.2004365721297747,0.8304775686418375,1.2755409391683177,0.6009419127901608,5.25069053013475,4.520822718670359,2.1113219108281283,0.7298678114643913,3.1393686193066217,0.7298678114643924,18.051924831155514,0.05515678921593738
R3,30,0.2155817561689443,-0.5878406825389264,0.1552917562310846,0.07756806938160346,2.1113219108281283,1.7192897491874108,,0.3920321616407174,,0.392032161640717,18.051924831155514,0.05515678921593738
R5,1,1.091518080356778,2.792244738571154,19.53900651575294,2.9750219287554,15.489896993103462,6.501854593279425,11.442275958618398,8.988042399824037,4.047621034485065,8.988042399824039,1.7215577037493228,0.5802518650226738
R5,2,1.564727395991815,2.09610896351897,9.100064995619991,2.2201441769691663,11.442275958618398,4.600231347906501,25.680867798373676,6.842044610711897,-14.238591839755278,6.842044610711897,1.7215577037493228,0.5802518650226738
R5,3,4.808593991726723,0.1269204649767168,3.4869549818010617,1.3226571428387692,25.680867798373676,2.5421828166734275,0.7137232846702457,23.138684981700248,24.96714451370343,23.138684981700244,1.7215577037493228,0.5802518650226738
R5,4,-0.0951470661963391,0.6719856502936357,2.355197070407784,1.0015526887776263,0.7137232846702457,0.2531056062639149,0.018441337964834905,0.46061767840633083,0.6952819467054108,0.4606176784063309,1.7215577037493228,0.5802518650226738
R5,5,-0.1310779075270429,0.0316498926464827,1.8319010171202392,0.8206759358878508,0.018441337964834905,0.0002582044186330102,0.21166833115875433,0.018183133546201893,-0.19322699319391942,0.01818313354620189,1.7215577037493228,0.5802518650226738
R5,6,-0.3477424215848257,0.2787687936960201,2.6554939188697593,1.0952559646619258,0.21166833115875433,0.013031499050341431,0.5180085744830198,0.1986368321084129,-0.3063402433242655,0.19863683210841288,1.7215577037493228,0.5802518650226738
