run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,loop_activation,top5_activation,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive,overload_asinh,psi_z,loop_z,tail_z,cold_loop_z,overload_z,rare_overload
R3_intermediate,a100_mu030_g002,R3,4,0.0008644623918522,0.0012106671663055,0.0003462047744533,0.199305433975372,0.3146601702708514,0.1153547362954793,0.0016625103906899,0.0194260485651214,0.0177635381744314,0.5103229221810481,0.5990153527239749,0.0886924305429267,0.4938730313893163,0.5365772746819287,0.0427042432926124,0.0103229221810481,0.0019433827816285,-0.0083795393994196,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.382096153918928,0.0427042432926124,0.1153547362954793,0.0177635381744314,0.3,0.9803921568627452,0.0125600715566507,0.0339278636163174,0.0128112729877837,0.0427042432926124,0.0128112729877837,True,0.18990457189760607,-0.0849460593139975,-0.08494605931400048,-0.06255025757592735,-0.5218666477907211,-0.4909787776374522,0
R3_intermediate,a100_mu030_g002,R3,5,0.0009330975454836,0.0024948578993032,0.0015617603538195,0.1949745510503261,0.266122927498623,0.0711483764482968,0.002919708029197,0.0515755785327424,0.0486558705035454,0.5213787085514834,0.6851674258770878,0.1637887173256044,0.4968436371740422,0.5943490445805563,0.097505407406514,0.0076352530541012,0.0004395428754095,-0.0071957101786916,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7236695406059184,0.097505407406514,0.0711483764482968,0.0486558705035454,0.3,0.9803921568627452,0.0286780610019158,0.0209259930730284,0.0292516222219542,0.097505407406514,0.0292516222219542,True,0.780228511074184,1.182763699890208,1.1827636998902094,-1.6293670861822236,-0.36113732674445065,1.219765228327914,1
R3_intermediate,a100_mu030_g002,R3,6,0.0008911246935518,0.0008417935185914,-4.9331174960492714e-05,0.1864321353809234,0.3142748147596909,0.1278426793787674,0.0015704750687082,0.0080562221460404,0.0064857470773321,0.5283648498331479,0.5535698085820557,0.0252049587489078,0.4995677482826338,0.5101719147146285,0.0106041664319946,0.0438264738598442,0.0061689195318878,-0.0376575543279564,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0544453849617507,0.0106041664319946,0.1278426793787674,0.0064857470773321,0.3,0.9803921568627452,0.0031188724799984,0.0376007880525786,0.0031812499295983,0.0106041664319946,0.0031812499295983,False,-0.02721933125892652,-0.82751387453104,-0.8275138745310415,0.3800629647118259,-0.2137449897370212,-1.1201984165952692,0
R3_intermediate,a100_mu030_g002,R3,7,0.0008738431507515,0.0024736678043374,0.0015998246535858,0.1864020197108914,0.2670780778340438,0.0806760581231524,0.001410437235543,0.0369439557677808,0.0355335185322378,0.518541797611565,0.6801101055177878,0.1615683079062227,0.4949766749406332,0.5887435637276373,0.093766888787004,0.0429499266708569,0.0017933853276056,-0.0411565413432512,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.765680002666378,0.093766888787004,0.0806760581231524,0.0355335185322378,0.3,0.9803921568627452,0.0275784967020599,0.0237282523891624,0.0281300666361011,0.093766888787004,0.0281300666361011,True,0.7960574760262535,1.09628092866533,1.0962809286653323,-1.2916751333190424,-0.4621522691301997,1.2656371727219713,1
R3_intermediate,a100_mu030_g002,R3,8,0.0009365680741549,0.0008424305278061,-9.413754634879346e-05,0.1813902522636848,0.3037780678997312,0.1223878156360463,0.002172338884866,0.0106326422115895,0.0084603033267235,0.548219584569733,0.5540208136234627,0.0058012290537297,0.5060853291431631,0.5099665840147988,0.0038812548716357,0.0302299703264094,0.0050141911069063,-0.0252157792195031,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1038968756454593,0.0038812548716357,0.1223878156360463,0.0084603033267235,0.3,0.9803921568627452,0.001141545550481,0.035996416363543,0.0011643764614907,0.0038812548716357,0.0011643764614907,False,-0.05192510112773592,-0.9830343043091392,-0.9830343043091343,0.18672489436640086,0.1388990238050565,-1.1917951195424337,0
R3_intermediate,a100_mu030_g002,R3,9,0.0009057579182122,0.0024612584672953,0.0015555005490831,0.1953713108590958,0.2845933184084394,0.0892220075493435,0.0020913210177762,0.052817791256002,0.0507264702382257,0.5200930626057529,0.6762510602205258,0.1561579976147729,0.4970527791260034,0.5827216699551578,0.0856688908291544,0.0137478849407783,0.0010602205258693,-0.0126876644149089,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7167607759366876,0.0856688908291544,0.0892220075493435,0.0507264702382257,0.3,0.9803921568627452,0.0251967325968101,0.0262417669262774,0.0257006672487463,0.0856688908291544,0.0257006672487463,True,0.777609588607892,0.9089507650242045,0.9089507650242007,-0.9887789567584216,-0.3498213708832398,1.2121756565454338,1
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816,0.000847361393639,-0.0001182507619426,0.1838353819298938,0.3159759377403947,0.1321405558105008,0.0018274853801169,0.0129961362838075,0.0111686509036905,0.5453669813138123,0.5477544059124503,0.0023874245986379,0.5065948241406742,0.5082599142815035,0.0016650901408292,0.0032748988634174,0.0010422588592003,-0.0022326400042171,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1305099313191159,0.0016650901408292,0.1321405558105008,0.0111686509036905,0.3,0.9803921568627452,0.0004897323943615,0.0388648693560296,0.0004995270422487,0.0016650901408292,0.0004995270422487,False,-0.06520874261345819,-1.0343006177656928,-1.0343006177656926,0.5323936506988439,0.1664660559058848,-1.230290780214421,0
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194,0.0024855089472016,0.0015148852824822,0.190848471501823,0.2896682311540216,0.0988197596521985,0.0021684134441633,0.0515607228611146,0.0493923094169512,0.522877207916578,0.6759519550217225,0.1530747471051444,0.4986676515427873,0.5843340666172737,0.0856664150744864,0.0002128112364332,0.0014907573047107,0.0012779460682775,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.671934885874651,0.0856664150744864,0.0988197596521985,0.0493923094169512,0.3,0.9803921568627452,0.0251960044336724,0.029064635191823,0.0256999245223459,0.0856664150744864,0.0256999245223459,True,0.7605084058259138,0.9088934936431126,0.908893493643113,-0.6486034805706185,-0.2624461464557466,1.1626168567108972,1
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157,0.0010098944870098,-5.558816005920512e-06,0.1889814412258508,0.3238335229812133,0.1348520817553624,0.0025993316004456,0.0103939647946353,0.0077946331941897,0.5360224764198274,0.5632758620689655,0.0272533856491381,0.5033414412432409,0.5185170387054333,0.0151755974621924,0.0064218342364037,0.0166379310344827,0.0102160967980789,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0061351037678762,0.0151755974621924,0.1348520817553624,0.0077946331941897,0.3,0.9803921568627452,0.0044634110182918,0.0396623769868712,0.0045526792386577,0.0151755974621924,0.0045526792386577,False,-0.003067547073078732,-0.7217634251707808,-0.7217634251707767,0.6284989282267451,-0.009563367754674208,-1.050207150296734,0
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346,0.0026714989022984,0.0017350376541638,0.1898949995648928,0.2964354976849999,0.106540498120107,0.0025307302964569,0.0535960838458641,0.0510653535494072,0.5186308492201039,0.6815194477741495,0.1628885985540455,0.4960320366078062,0.5877332505456584,0.0917012139378521,0.0032495667244367,0.0005373455131649,-0.0027122212112717,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.9149106640929163,0.0917012139378521,0.106540498120107,0.0510653535494072,0.3,0.9803921568627452,0.0269709452758388,0.0313354406235608,0.0275103641813556,0.0917012139378521,0.0275103641813556,True,0.8509677587454352,1.0484958823446064,1.0484958823446056,-0.3749554579194603,-0.4050502581211445,1.4247657981995923,1
R3_intermediate,a100_mu030_g002,R3,14,0.0008813846079212,0.000892690557439,1.1305949517751185e-05,0.1821156709627921,0.2991465868354481,0.1170309158726559,0.0019554165037152,0.0155306298533218,0.0135752133496065,0.533361665958351,0.5615696887686062,0.0282080228102552,0.5003339335528488,0.5210152619019616,0.0206813283491127,0.0002124946876328,0.0033378439332431,0.0031253492456103,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0124780480972743,0.0206813283491127,0.1170309158726559,0.0135752133496065,0.3,0.9803921568627452,0.0060827436320919,0.0344208576096046,0.0062043985047338,0.0206813283491127,0.0062043985047338,True,0.006238983573239761,-0.5943999121914931,-0.5943999121914904,-0.003141014689490326,-0.17228932473073943,-1.0232370573309462,0
R3_intermediate,a100_mu030_g002,R3,15,0.0009826838199225,0.0024958058385901,0.0015131220186675,0.1867100277387066,0.2902802078207243,0.1035701800820176,0.0020449897750511,0.0243686868686868,0.0223236970936357,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062824,0.5838617929148612,0.0837410864085788,0.002776675922253,4.229402808323465e-05,-0.0027343818941698,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.6699888228170137,0.0837410864085788,0.1035701800820176,0.0223236970936357,0.3,0.9803921568627452,0.0246297312966408,0.0304618176711816,0.0251223259225736,0.0837410864085788,0.0251223259225736,True,0.7597616915697145,0.8643550613139473,0.8643550613139442,-0.48023316692964785,-0.18382631109208886,1.1604528974790493,0
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698,0.000918175930995,1.3068696425225085e-05,0.1788297866020162,0.3081020014308221,0.1292722148288058,0.001840942562592,0.0171636615811373,0.0153227190185452,0.5408341416100872,0.5640682203768194,0.0232340787667321,0.5041079424378849,0.5242242043292515,0.0201162618913666,0.026576139670223,0.0003571747477453,-0.0262189649224777,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0144235406594201,0.0201162618913666,0.1292722148288058,0.0153227190185452,0.3,0.9803921568627452,0.0059165476151078,0.0380212396555311,0.0060348785674099,0.0201162618913666,0.0060348785674099,True,0.0072117078175871294,-0.6074715371225732,-0.6074715371225741,0.43073033945049044,0.031909390842159775,-1.0204181268081631,0
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133,0.0023833169639234,0.00140573667121,0.2015640974793281,0.2936194976083212,0.092055400128993,0.0014550745725718,0.0336575377527514,0.0322024631801796,0.5153553015019054,0.6741836159417147,0.1588283144398092,0.4955890183367889,0.581641347725225,0.0860523293884361,0.0062766195920197,0.000130101045145,-0.0061465185468746,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.551470733875137,0.0860523293884361,0.092055400128993,0.0322024631801796,0.3,0.9803921568627452,0.0253095086436576,0.0270751176849979,0.0258156988165308,0.0860523293884361,0.0258156988165308,True,0.7136084429902004,0.9178208102416026,0.9178208102416036,-0.8883543302750445,-0.42902046186807874,1.026701937839217,0
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004,0.0009113005580502,3.671650344981949e-05,0.178303745741828,0.3186844520334079,0.1403807062915799,0.0015088645794039,0.014487870619946,0.012979006040542,0.5354090354090354,0.5647457038708558,0.0293366684618203,0.5010244668124819,0.5231569992402031,0.0221325324277211,0.0221815221815221,0.0016490192674882,-0.0205325029140339,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0405229384132006,0.0221325324277211,0.1403807062915799,0.012979006040542,0.3,0.9803921568627452,0.0065095683610944,0.0412884430269352,0.0066397597283163,0.0221325324277211,0.0066397597283163,True,0.020260083148826095,-0.5608293557481079,-0.5608293557481074,0.8244513204240717,-0.13492693132553818,-0.9826042615655639,0
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047,0.0024515388269601,0.0015868862120554,0.1918062499257402,0.2881504456425784,0.0963441957168382,0.0018063583815028,0.0459610027855153,0.0441546444040124,0.5188576411597995,0.6775641568561023,0.1587065156963027,0.4965164729740493,0.5861727634614151,0.0896562904873657,0.0041421408327883,0.0004658253578385,-0.0036763154749497,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7514002205510748,0.0896562904873657,0.0963441957168382,0.0441546444040124,0.3,0.9803921568627452,0.0263694972021663,0.0283365281520112,0.0268968871462097,0.0896562904873657,0.0268968871462097,True,0.7906955206932408,1.0011908760199386,1.00119087601994,-0.7363454988598843,-0.3788390628704204,1.250098360321782,1
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855,0.0009595255186364,6.097836905093559e-05,0.1781886873824669,0.3154570521789915,0.1372683647965246,0.0014809329877823,0.0204710144927536,0.0189900815049713,0.5343663090981327,0.5553093081518597,0.020942999053727,0.5007860767016381,0.5207414668506034,0.0199553901489653,0.0065554231227651,0.0047215263056465,-0.0018338968171186,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0673000547823305,0.0199553901489653,0.1372683647965246,0.0189900815049713,0.3,0.9803921568627452,0.0058692323967544,0.040373048469566,0.0059866170446895,0.0199553901489653,0.0059866170446895,True,0.03364368016730724,-0.6111929667878038,-0.6111929667877986,0.7141398392779236,-0.14782540505001693,-0.9438189322605061,0
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459,0.0020749509230225,0.0011006528938766,0.1907231614571935,0.291006380676328,0.1002832192191345,0.0016789791806581,0.0338006026464037,0.0321216234657456,0.52776176753122,0.66879760609358,0.14103583856236,0.4991400463390457,0.574377422495473,0.0752373761564272,0.0146013448607108,0.0002266956837141,-0.0143746491769966,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2147586301029367,0.0752373761564272,0.1002832192191345,0.0321216234657456,0.3,0.9803921568627452,0.0221286400460079,0.029495064476216,0.0225712128469281,0.0752373761564272,0.0225712128469281,True,0.5751423004796097,0.6676395964071871,0.6676395964071902,-0.5967337250560995,-0.23688647938083457,0.6254305212343696,0
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825,0.0011194020791287,0.0002307236509462,0.1801996167352878,0.342102947882457,0.1619033311471692,0.0018608113137327,0.0228082679971489,0.0209474566834161,0.5389043271139341,0.5599179334141565,0.0210136063002224,0.5032944886298172,0.5268658004032568,0.0235713117734396,0.0903136165144898,0.0019584071621747,-0.0883552093523151,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.254642992095905,0.0235713117734396,0.1619033311471692,0.0209474566834161,0.3,0.9803921568627452,0.006932738756894,0.0476186268079909,0.0070713935320318,0.0235713117734396,0.0070713935320318,True,0.12697998505784952,-0.5275462193877568,-0.5275462193877595,1.5872829794000998,-0.012103813112904097,-0.6733326559404648,0
R3_intermediate,a100_mu030_g002,R3,23,0.000921395280003,0.0019784281923196,0.0010570329123165,0.1864768707752398,0.2698148172665444,0.0833379464913045,0.001346348030966,0.0413572343149807,0.0400108862840147,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.4999177419100105,0.5795097251258494,0.0795919832158388,0.0054955839057899,8.730955603090758e-05,-0.005408274349759,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.1666165234134838,0.0795919832158388,0.0833379464913045,0.0400108862840147,0.3,0.9803921568627452,0.0234094068281878,0.0245111607327366,0.0238775949647516,0.0795919832158388,0.0238775949647516,True,0.5544592557489686,0.7683742788902429,0.7683742788902445,-1.1973291725679251,-0.19480803136037492,0.5654915750899647,0
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738,0.0012700401206871,0.0003703497522132,0.175887449270238,0.3544346416956798,0.1785471924254418,0.0017825311942959,0.0261472785485592,0.0243647473542633,0.5481263776634827,0.5582810420231983,0.0101546643597155,0.5065388990273361,0.525383364476751,0.0188444654494149,0.002939015429831,9.507510933637572e-05,-0.0028439403204946,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.4087442645727581,0.0188444654494149,0.1785471924254418,0.0243647473542633,0.3,0.9803921568627452,0.0055424898380632,0.0525138801251299,0.0056533396348244,0.0188444654494149,0.0056533396348244,True,0.20297552484669584,-0.6368918749429936,-0.6368918749429958,2.1771954271550187,0.16344013925868092,-0.4530994830232082,0
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293,0.0022880847486373,0.001392704672408,0.1850242268043311,0.2778597100485234,0.0928354832441923,0.0016835016835016,0.0235664776307498,0.0218829759472481,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.4988182300144329,0.5843053702167247,0.0854871402022917,0.025170731707317,0.0004649786532527,-0.0247057530540643,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.5370876953165744,0.0854871402022917,0.0928354832441923,0.0218829759472481,0.3,0.9803921568627452,0.0251432765300857,0.0273045538953506,0.0256461420606875,0.0854871402022917,0.0256461420606875,True,0.7079162826564238,0.9047463462469543,0.9047463462469566,-0.8607056535499967,-0.25429886025701226,1.0102061996084668,0
R3_intermediate,a100_mu030_g002,R3,26,0.0008624487554717,0.0011353118828967,0.000272863127425,0.1780508804591693,0.3312620909419361,0.1532112104827667,0.0014114326040931,0.0204802259887005,0.0190687933846074,0.5433186490455213,0.5585627624825011,0.0152441134369798,0.5037108632799526,0.5241678426001453,0.0204569793201926,0.0025697503671071,0.0016798880074661,-0.000889862359641,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.3011511083289425,0.0204569793201926,0.1532112104827667,0.0190687933846074,0.3,0.9803921568627452,0.006016758623586,0.0450621207302254,0.0061370937960577,0.0204569793201926,0.0061370937960577,True,0.15001228256338342,-0.5995897554736325,-0.5995897554736306,1.2792060198779418,0.010424795415785015,-0.6065856340321814,0
R3_intermediate,a100_mu030_g002,R3,27,0.0009028969673141,0.0020807460947703,0.0011778491274561,0.1937291892849748,0.2723694087628028,0.078640219477828,0.0016436554898093,0.040324658593146,0.0386810031033367,0.5220272904483431,0.6724600695208343,0.1504327790724912,0.4967391699274159,0.5812235801809847,0.0844844102535687,0.0056530214424951,0.001188014256171,-0.004465007186324,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2999578709115958,0.0844844102535687,0.078640219477828,0.0386810031033367,0.3,0.9803921568627452,0.0248483559569319,0.0231294763170082,0.0253453230760706,0.0844844102535687,0.0253453230760706,True,0.6112066522451491,0.8815502962652364,0.8815502962652371,-1.363831860560284,-0.36678969223439517,0.7299441103291671,0
R3_intermediate,a100_mu030_g002,R3,28,0.000920575741297,0.0011293147104484,0.0002087389691513,0.1797323732321393,0.3309087097901708,0.1511763365580315,0.0021428571428571,0.0238421955403087,0.0216993383974516,0.5389977392614921,0.5700625869262865,0.0310648476647944,0.5031312228586989,0.5285277970293027,0.0253965741706038,0.0114920874152223,0.0003477051460361,-0.0111443822691861,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.2303791373520534,0.0253965741706038,0.1511763365580315,0.0216993383974516,0.3,0.9803921568627452,0.0074695806384128,0.044463628399421,0.0076189722511811,0.0253965741706038,0.0076189722511811,True,0.11493634300597984,-0.48532260988223896,-0.48532260988223536,1.2070834854645942,-0.02093756570197528,-0.7082348292776459,0
R3_intermediate,a100_mu030_g002,R3,29,0.0009787046534961,0.0021344304011162,0.0011557257476201,0.1919956637576173,0.2749466980099898,0.0829510342523725,0.0034482758620689,0.0418144956918398,0.0383662198297708,0.5235792019347038,0.6766904519198097,0.1531112499851059,0.4997503860157211,0.5826407244460773,0.0828903384303561,0.0092704554615074,0.0004672103295956,-0.0088032451319118,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2755409391683177,0.0828903384303561,0.0829510342523725,0.0383662198297708,0.3,0.9803921568627452,0.0243795113030459,0.0243973630154036,0.0248671015291068,0.0828903384303561,0.0248671015291068,True,0.6009419127901608,0.8446747948076646,0.8446747948076607,-1.2110425977232202,-0.20386308652809018,0.7001971522100169,0
R3_intermediate,a100_mu030_g002,R3,30,0.0009425301126338,0.001083234872127,0.0001407047594932,0.1735300483782048,0.328710892505806,0.1551808441276012,0.0017283097131005,0.0310132158590308,0.0292849061459302,0.5515320334261838,0.5646469248291571,0.0131148914029732,0.5075706966677526,0.5281011551641265,0.0205304584963739,0.001566852367688,0.0015489749430523,-1.7877424635630388e-05,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.1552917562310846,0.0205304584963739,0.1551808441276012,0.0292849061459302,0.3,0.9803921568627452,0.0060383701459923,0.0456414247434121,0.0061591375489121,0.0205304584963739,0.0061591375489121,True,0.07756806938160346,-0.5978899691597895,-0.5978899691597904,1.3490162270875845,0.21926718135696205,-0.8165271512955297,0
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.0011355348461763,0.0236932864862352,0.0225577516400588,0.1717626993908132,0.1339769355893418,-0.0377857638014714,0.0026516407026847,0.003202810207666,0.0005511695049812,0.5496117342536669,0.7956020721006449,0.245990337846978,0.5089224381465227,0.6993510595669487,0.1904286214204259,0.01190681622088,0.0012052013954963,-0.0107016148253837,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,19.53900651575294,0.1904286214204259,-0.0377857638014714,0.0005511695049812,0.4499999999999999,0.9803921568627452,0.0840126270972467,-0.0166701899124138,0.0856928796391916,0.2856429321306388,0.0571285864261277,True,2.9750219287554,2.8399788756034963,2.8399788756034945,-2.9154535480814823,1.1101778607482682,3.669778317385515,1
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.0012018934855308,0.0117079039069967,0.0105060104214658,0.1654482256136862,0.1606262609814685,-0.0048219646322177,0.001850138760407,0.0112266112266112,0.0093764724662041,0.5632148377125193,0.7811097185826592,0.2178948808701398,0.515307520632601,0.6782098716284717,0.1629023509958707,0.0003091190108191,0.0012988492651247,0.0009897302543055,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,9.100064995619991,0.1629023509958707,-0.0048219646322177,0.0093764724662041,0.4499999999999999,0.9803921568627452,0.0718686842628841,-0.0021273373377431,0.0733060579481418,0.244353526493806,0.0488707052987612,True,2.2201441769691663,2.1319424816619867,2.1319424816619854,-2.0613213122433773,1.5914768105065173,2.3710045747273885,1
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,3,0.0014777358376686,0.0055034197636204,0.0040256839259518,0.1569721343959361,0.1868708414846466,0.0298987070887105,0.0024785939612438,0.0491314078652882,0.0466528139040444,0.6322055137844611,0.7501938658181138,0.1179883520336526,0.5590774869102212,0.6441151208920375,0.0850376339818163,0.016469745793054,0.0015776666577532,-0.0148920791353007,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,3.4869549818010617,0.0850376339818163,0.0298987070887105,0.0466528139040444,0.4499999999999999,0.9803921568627452,0.0375166032272718,0.0131906060685487,0.0382669352918173,0.1275564509727244,0.0255112901945448,True,1.3226571428387692,0.12909020274494207,0.12909020274494457,-1.1616663660847955,4.8907981342803035,0.8268703204769571,1
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,4,0.0011859588504657,0.0039050300854755,0.0027190712350098,0.1915601844203802,0.2267653367271478,0.0352051523067676,0.0020300446609825,0.0224578203374373,0.0204277756764547,0.5052113491603938,0.700277104260478,0.1950657551000841,0.4929105918160512,0.5995009346626274,0.1065903428465762,0.0176606832657788,0.0011430550744717,-0.016517628191307,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.355197070407784,0.1065903428465762,0.0352051523067676,0.0204277756764547,0.4499999999999999,0.9803921568627452,0.0470251512558424,0.0155316848412209,0.0479656542809592,0.1598855142698643,0.0319771028539728,True,1.0015526887776263,0.6834734166315164,0.6834734166315161,-1.0241698992734383,-0.0967736295964964,0.2744073122635647,0
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,5,0.0010606084552553,0.0031755352372314,0.002114926781976,0.1870476608693178,0.265959075783319,0.0789114149140012,0.0018885741265344,0.0105331599479843,0.0086445858214499,0.5047652665019414,0.6516095287908326,0.1468442622888911,0.4924257717203545,0.5736962619473944,0.0812704902270399,0.0384751147193787,0.061385573676953,0.0229104589575743,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.8319010171202392,0.0812704902270399,0.0789114149140012,0.0086445858214499,0.4499999999999999,0.9803921568627452,0.0358546280413411,0.0348138595208828,0.0365717206021679,0.1219057353405598,0.0243811470681119,True,0.8206759358878508,0.03219095564564449,0.03219095564564361,0.10831266468003412,-0.1333187178376071,-0.036792715495402716,0
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,6,0.0010840557367141,0.0041498192009546,0.0030657634642404,0.2046843253629013,0.2796170658728079,0.0749327405099065,0.0016216216216216,0.0091007065022153,0.0074790848805936,0.4947175011483693,0.6778037290685246,0.1830862279201552,0.48950228575261,0.580544234280006,0.091041948527396,0.1221864951768488,0.0003562804322869,-0.1218302147445619,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.6554939188697593,0.091041948527396,0.0749327405099065,0.0074790848805936,0.4499999999999999,0.9803921568627452,0.0401655655267923,0.0330585619896646,0.0409688768373281,0.136562922791094,0.0273125845582188,True,1.0952559646619258,0.283534417430505,0.28353441743050517,0.005220358875339654,-0.35368716710608805,0.4356246140473395,1
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,7,0.0011236487122955,0.0036133126796558,0.0024896639673602,0.2060837718899253,0.2564555451113224,0.0503717732213971,0.002020202020202,0.0340250965250965,0.0320048945048945,0.4956736711990111,0.6822937150947849,0.1866200438957737,0.4901618325082045,0.5921219515519309,0.1019601190437263,0.0008240626287597,0.0008259262172579,1.863588498139169e-06,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.156489762654354,0.1019601190437263,0.0503717732213971,0.0320048945048945,0.4499999999999999,0.9803921568627452,0.0449824054604674,0.0222228411270869,0.0458820535696768,0.1529401785655894,0.0305880357131178,True,0.9356332875334834,0.5643738468769619,0.5643738468769637,-0.6311842556767407,-0.30397141770485225,0.1609924086383715,0
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,8,0.0011731902136941,0.0046199583309477,0.0034467681172536,0.1993252250237832,0.2545957615081251,0.0552705364843418,0.0023663038334122,0.0411418005316075,0.0387754966981953,0.4983701557406736,0.7040717065036132,0.2057015507629395,0.4904391649727309,0.609015458031021,0.11857629305829,0.0242665700833031,0.0001042245692051,-0.024162345514098,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.9855114009550303,0.11857629305829,0.0552705364843418,0.0387754966981953,0.4499999999999999,0.9803921568627452,0.0523130704668926,0.0243840602136802,0.0533593318762304,0.177864439587435,0.035572887917487,True,1.1907380734312836,0.9917784951972564,0.9917784951972561,-0.5042513254906097,-0.28306646867695057,0.599902413293417,1
