perm,run,tag,regime_id,cycle,null_beta1_birth_area_delta,overload_asinh,beta1_birth_area_delta
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11683111819020486,2.321699253071836,0.1192366416434722
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12159873321128875,2.321699253071836,0.1192366416434722
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11468932766135748,2.321699253071836,0.1192366416434722
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.1171907681187061,2.321699253071836,0.1192366416434722
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11741617312293756,2.321699253071836,0.1192366416434722
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11328160705634749,2.321699253071836,0.1192366416434722
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12120421934813819,2.321699253071836,0.1192366416434722
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11439105573761449,2.321699253071836,0.1192366416434722
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12085897685147867,2.321699253071836,0.1192366416434722
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12592392499657554,2.321699253071836,0.1192366416434722
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12209743859546379,2.321699253071836,0.1192366416434722
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11927319154084409,2.321699253071836,0.1192366416434722
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12515850060344708,2.321699253071836,0.1192366416434722
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12059271460308213,2.321699253071836,0.1192366416434722
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11666525626780999,2.321699253071836,0.1192366416434722
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11840022001284156,2.321699253071836,0.1192366416434722
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.12126068627598616,2.321699253071836,0.1192366416434722
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11976685227438505,2.321699253071836,0.1192366416434722
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11850629393020917,2.321699253071836,0.1192366416434722
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,23,0.11495881347090597,2.321699253071836,0.1192366416434722
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12620904940138145,2.342543148371112,0.1269803003996827
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12574369473928387,2.342543148371112,0.1269803003996827
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1285124931387665,2.342543148371112,0.1269803003996827
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12857011874619534,2.342543148371112,0.1269803003996827
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1261776100415687,2.342543148371112,0.1269803003996827
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.13272487215706463,2.342543148371112,0.1269803003996827
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12610934096546567,2.342543148371112,0.1269803003996827
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1333827162304086,2.342543148371112,0.1269803003996827
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1341009021336152,2.342543148371112,0.1269803003996827
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1321220590375689,2.342543148371112,0.1269803003996827
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12496628236845642,2.342543148371112,0.1269803003996827
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12597553644769488,2.342543148371112,0.1269803003996827
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12299313320231875,2.342543148371112,0.1269803003996827
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1266383379255946,2.342543148371112,0.1269803003996827
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12608636686021757,2.342543148371112,0.1269803003996827
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12282279706832439,2.342543148371112,0.1269803003996827
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.13169341243983274,2.342543148371112,0.1269803003996827
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.13444468118658698,2.342543148371112,0.1269803003996827
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12841764374213133,2.342543148371112,0.1269803003996827
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12275590820274684,2.342543148371112,0.1269803003996827
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12886093661017278,2.342543148371112,0.1269803003996827
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.133739182392491,2.342543148371112,0.1269803003996827
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.1327680658794444,2.342543148371112,0.1269803003996827
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12629690488858497,2.342543148371112,0.1269803003996827
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,24,0.12774867229424025,2.342543148371112,0.1269803003996827
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12017743760817351,2.2271105461576006,0.1224476042730466
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.1234736090361051,2.2271105461576006,0.1224476042730466
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.11608025909832309,2.2271105461576006,0.1224476042730466
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.1185777252303376,2.2271105461576006,0.1224476042730466
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12153013635418791,2.2271105461576006,0.1224476042730466
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12276677190212662,2.2271105461576006,0.1224476042730466
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.1178115859071846,2.2271105461576006,0.1224476042730466
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12151827632881435,2.2271105461576006,0.1224476042730466
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.11314843614889802,2.2271105461576006,0.1224476042730466
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12210636430690353,2.2271105461576006,0.1224476042730466
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.11759290291198882,2.2271105461576006,0.1224476042730466
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.11813064567423665,2.2271105461576006,0.1224476042730466
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12189043340532868,2.2271105461576006,0.1224476042730466
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12237607522922153,2.2271105461576006,0.1224476042730466
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12136398585589281,2.2271105461576006,0.1224476042730466
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12004948848615887,2.2271105461576006,0.1224476042730466
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12102984249236387,2.2271105461576006,0.1224476042730466
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.10593132396923483,2.2271105461576006,0.1224476042730466
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.125034620258083,2.2271105461576006,0.1224476042730466
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12457510509515224,2.2271105461576006,0.1224476042730466
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.11177576874224837,2.2271105461576006,0.1224476042730466
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12455951545545332,2.2271105461576006,0.1224476042730466
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12231612392359542,2.2271105461576006,0.1224476042730466
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.12832907544853778,2.2271105461576006,0.1224476042730466
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,25,0.11618151246163827,2.2271105461576006,0.1224476042730466
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12474687566828596,2.3205697842030695,0.1242875649295954
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12820038927402078,2.3205697842030695,0.1242875649295954
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12182124808334704,2.3205697842030695,0.1242875649295954
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.13026581925561778,2.3205697842030695,0.1242875649295954
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12785586552188805,2.3205697842030695,0.1242875649295954
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.11896432845177135,2.3205697842030695,0.1242875649295954
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12134486046868836,2.3205697842030695,0.1242875649295954
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12620383572704835,2.3205697842030695,0.1242875649295954
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12255464906388253,2.3205697842030695,0.1242875649295954
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.11784680007198917,2.3205697842030695,0.1242875649295954
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12454676087874,2.3205697842030695,0.1242875649295954
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12223630025940857,2.3205697842030695,0.1242875649295954
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12708962027324905,2.3205697842030695,0.1242875649295954
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.1224149464832481,2.3205697842030695,0.1242875649295954
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.1327500043109758,2.3205697842030695,0.1242875649295954
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12319881615510697,2.3205697842030695,0.1242875649295954
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.11798076607430552,2.3205697842030695,0.1242875649295954
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.11996723125786307,2.3205697842030695,0.1242875649295954
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.13072998119530244,2.3205697842030695,0.1242875649295954
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.1263171706093582,2.3205697842030695,0.1242875649295954
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12719581328653484,2.3205697842030695,0.1242875649295954
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.11858697990554812,2.3205697842030695,0.1242875649295954
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12831278035116125,2.3205697842030695,0.1242875649295954
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.1231126844241856,2.3205697842030695,0.1242875649295954
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,26,0.12006804705509844,2.3205697842030695,0.1242875649295954
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.12014345248011987,2.1110968783697026,0.1169066859918419
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11423065539941518,2.1110968783697026,0.1169066859918419
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11659179568669642,2.1110968783697026,0.1169066859918419
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11540795117420352,2.1110968783697026,0.1169066859918419
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.10824296810946399,2.1110968783697026,0.1169066859918419
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11068151858247122,2.1110968783697026,0.1169066859918419
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11077265115375506,2.1110968783697026,0.1169066859918419
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.1172668711995904,2.1110968783697026,0.1169066859918419
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11184423402050919,2.1110968783697026,0.1169066859918419
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.10887818522512116,2.1110968783697026,0.1169066859918419
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.1085964813368604,2.1110968783697026,0.1169066859918419
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11370449788654663,2.1110968783697026,0.1169066859918419
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.1155464083443673,2.1110968783697026,0.1169066859918419
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11169859054972237,2.1110968783697026,0.1169066859918419
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11056398703713982,2.1110968783697026,0.1169066859918419
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11789245482088512,2.1110968783697026,0.1169066859918419
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.10978800495627394,2.1110968783697026,0.1169066859918419
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11441007613021809,2.1110968783697026,0.1169066859918419
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11752012361601966,2.1110968783697026,0.1169066859918419
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.10973705412170492,2.1110968783697026,0.1169066859918419
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11291237163830128,2.1110968783697026,0.1169066859918419
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11661417741988112,2.1110968783697026,0.1169066859918419
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11264394229951669,2.1110968783697026,0.1169066859918419
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11006106562368723,2.1110968783697026,0.1169066859918419
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,0.11346695664759726,2.1110968783697026,0.1169066859918419
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11334882411486696,2.1182985657241145,0.1169111471986571
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11187755785834108,2.1182985657241145,0.1169111471986571
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11554896880864407,2.1182985657241145,0.1169111471986571
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.10687230544594845,2.1182985657241145,0.1169111471986571
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11532612640616097,2.1182985657241145,0.1169111471986571
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.10866442053463499,2.1182985657241145,0.1169111471986571
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.1129606534221097,2.1182985657241145,0.1169111471986571
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11051005943947895,2.1182985657241145,0.1169111471986571
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.1113425843999809,2.1182985657241145,0.1169111471986571
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11165764487055907,2.1182985657241145,0.1169111471986571
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11437952329228068,2.1182985657241145,0.1169111471986571
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11543037553930097,2.1182985657241145,0.1169111471986571
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11637065404819119,2.1182985657241145,0.1169111471986571
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11324732812044613,2.1182985657241145,0.1169111471986571
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11469208938812381,2.1182985657241145,0.1169111471986571
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11804896103913132,2.1182985657241145,0.1169111471986571
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.1131587915941753,2.1182985657241145,0.1169111471986571
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11482872722520338,2.1182985657241145,0.1169111471986571
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.1156022124726851,2.1182985657241145,0.1169111471986571
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11287849349975354,2.1182985657241145,0.1169111471986571
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11912545425334942,2.1182985657241145,0.1169111471986571
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.10693983956387004,2.1182985657241145,0.1169111471986571
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11288864162573775,2.1182985657241145,0.1169111471986571
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.11165129953826924,2.1182985657241145,0.1169111471986571
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,0.12000960408913386,2.1182985657241145,0.1169111471986571
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11248948233436984,2.133453614542211,0.1103296135501675
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11461756665553921,2.133453614542211,0.1103296135501675
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11505759994449083,2.133453614542211,0.1103296135501675
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10567878118145552,2.133453614542211,0.1103296135501675
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11317647116875534,2.133453614542211,0.1103296135501675
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11241818156707412,2.133453614542211,0.1103296135501675
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10479934641139649,2.133453614542211,0.1103296135501675
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.1135716573006636,2.133453614542211,0.1103296135501675
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11172189919049624,2.133453614542211,0.1103296135501675
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10717744297809684,2.133453614542211,0.1103296135501675
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10977517429415834,2.133453614542211,0.1103296135501675
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10458320907452079,2.133453614542211,0.1103296135501675
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10941869214025968,2.133453614542211,0.1103296135501675
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11191148956044211,2.133453614542211,0.1103296135501675
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10675690774922808,2.133453614542211,0.1103296135501675
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11061979686447682,2.133453614542211,0.1103296135501675
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.1131240105846234,2.133453614542211,0.1103296135501675
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10505082415502681,2.133453614542211,0.1103296135501675
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.1141763325205809,2.133453614542211,0.1103296135501675
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10951784675189613,2.133453614542211,0.1103296135501675
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10519371836099017,2.133453614542211,0.1103296135501675
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.1001952189396238,2.133453614542211,0.1103296135501675
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11318035158027595,2.133453614542211,0.1103296135501675
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.11322576074448698,2.133453614542211,0.1103296135501675
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,0.10859381784695532,2.133453614542211,0.1103296135501675
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12680038417234601,2.269407551154525,0.1248940652252694
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12798624143673887,2.269407551154525,0.1248940652252694
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12724091841054677,2.269407551154525,0.1248940652252694
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12028538653379667,2.269407551154525,0.1248940652252694
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12363845747039168,2.269407551154525,0.1248940652252694
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.13138516573162462,2.269407551154525,0.1248940652252694
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12685419389891756,2.269407551154525,0.1248940652252694
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12050510539186943,2.269407551154525,0.1248940652252694
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12276562421400172,2.269407551154525,0.1248940652252694
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12352741656600427,2.269407551154525,0.1248940652252694
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12165753837462578,2.269407551154525,0.1248940652252694
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12067568004092005,2.269407551154525,0.1248940652252694
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.13007548434441957,2.269407551154525,0.1248940652252694
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12514719754394815,2.269407551154525,0.1248940652252694
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.1190048548581521,2.269407551154525,0.1248940652252694
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12323236041013752,2.269407551154525,0.1248940652252694
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12534630346245484,2.269407551154525,0.1248940652252694
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12362028724199581,2.269407551154525,0.1248940652252694
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.11969762273680457,2.269407551154525,0.1248940652252694
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12296834913163335,2.269407551154525,0.1248940652252694
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12301217233365941,2.269407551154525,0.1248940652252694
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.1282874461162662,2.269407551154525,0.1248940652252694
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.1266572105164066,2.269407551154525,0.1248940652252694
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12655476510961877,2.269407551154525,0.1248940652252694
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,0.12850001651306492,2.269407551154525,0.1248940652252694
0,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.2167629887056901,3.6662141797571546,0.1448809374378357
1,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.20986931567488132,3.6662141797571546,0.1448809374378357
2,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.2132595424222381,3.6662141797571546,0.1448809374378357
3,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21041446003514547,3.6662141797571546,0.1448809374378357
4,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21063255955208848,3.6662141797571546,0.1448809374378357
5,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.20934868239471605,3.6662141797571546,0.1448809374378357
6,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21136221224812057,3.6662141797571546,0.1448809374378357
7,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.20598108695988043,3.6662141797571546,0.1448809374378357
8,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.2108920170449723,3.6662141797571546,0.1448809374378357
9,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21195033575642513,3.6662141797571546,0.1448809374378357
10,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21287582838753322,3.6662141797571546,0.1448809374378357
11,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.209541518477608,3.6662141797571546,0.1448809374378357
12,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.20975288788202612,3.6662141797571546,0.1448809374378357
13,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.2105969146852379,3.6662141797571546,0.1448809374378357
14,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21292678894840977,3.6662141797571546,0.1448809374378357
15,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.2108865558087552,3.6662141797571546,0.1448809374378357
16,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.20764124169761894,3.6662141797571546,0.1448809374378357
17,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21432757916403317,3.6662141797571546,0.1448809374378357
18,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21417974969286302,3.6662141797571546,0.1448809374378357
19,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21544924086108141,3.6662141797571546,0.1448809374378357
20,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21055291371389734,3.6662141797571546,0.1448809374378357
21,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21253127275214578,3.6662141797571546,0.1448809374378357
22,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.21089479205861578,3.6662141797571546,0.1448809374378357
23,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.20734185862885313,3.6662141797571546,0.1448809374378357
24,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.212608542104732,3.6662141797571546,0.1448809374378357
0,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.18463229211617876,2.9044340725838564,0.1397390305682108
1,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.18701822129299772,2.9044340725838564,0.1397390305682108
2,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.18472276752684025,2.9044340725838564,0.1397390305682108
3,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.18538634350967254,2.9044340725838564,0.1397390305682108
4,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.18541488104146542,2.9044340725838564,0.1397390305682108
5,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.18828271313965783,2.9044340725838564,0.1397390305682108
6,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.188262574197457,2.9044340725838564,0.1397390305682108
