regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_asinh,dimensionless_loop_number,amplifying_projection,amplified_memory_component,amplified_hot_component,one_step_gain,mode_angle_deg
R5,2,1.564727395991815,2.09610896351897,9.100064995619991,2.2201441769691663,0.0718686842628841,-2.5282245483535277,1.4251314937870707,1.0178135933790509,0.692687418385032,-111.87901633542802
R5,3,4.808593991726723,0.1269204649767168,3.4869549818010617,1.3226571428387692,0.0375166032272718,-1.9096914430253988,1.076471399917208,0.76880430226687,0.692687418385032,-111.87901633542802
R5,4,-0.0951470661963391,0.6719856502936357,2.355197070407784,1.0015526887776263,0.0470251512558424,-0.5881280410275019,0.33152110408603847,0.23676880884453755,0.692687418385032,-111.87901633542802
R5,5,-0.1310779075270429,0.0316498926464827,1.8319010171202392,0.8206759358878508,0.0358546280413411,0.019475674577487737,-0.010978216796922293,-0.00784052442576868,0.692687418385032,-111.87901633542802
R5,6,-0.3477424215848257,0.2787687936960201,2.6554939188697593,1.0952559646619258,0.0401655655267923,-0.12910435459587413,0.07277465992467133,0.05197487982532447,0.692687418385032,-111.87901633542802
R5,7,-0.2988622905098283,0.5548878965497543,2.156489762654354,0.9356332875334834,0.0449824054604674,-0.4035504502875057,0.22747681032177788,0.1624614926646245,0.692687418385032,-111.87901633542802
R5,8,-0.2783087101875618,0.9751087618403792,2.9855114009550303,1.1907380734312836,0.0523130704668926,-0.8011632297355759,0.4516066229575585,0.32253259556053815,0.692687418385032,-111.87901633542802
R5,9,-0.3161499364998429,0.47508885097905,2.2129468066159053,0.9546944057688772,0.0435903278193281,-0.3230569012518145,0.18210350997463773,0.13005636929802963,0.692687418385032,-111.87901633542802
R5,10,-0.2791356665388468,0.8286867027300477,2.5028518917470652,1.0484834842658932,0.0497587683045131,-0.664979379069437,0.3748413314189166,0.26770764953390197,0.692687418385032,-111.87901633542802
R5,11,-0.3331013079181786,0.3681269089396388,1.681911253569227,0.7643307776233655,0.0417243991368356,-0.21748223535843172,0.12259226861409832,0.08755408043578615,0.692687418385032,-111.87901633542802
R5,12,-0.2853544975010235,0.2546045207898546,1.936620049822636,0.8587869359058276,0.0397440248456164,-0.12992929895000063,0.07323967169763791,0.052306986234922484,0.692687418385032,-111.87901633542802
R5,13,-0.317625105429816,-0.0582483253299479,1.2546958675863102,0.5921336789255349,0.0342863724522141,0.1724152062689526,-0.0971884956269792,-0.069410978846826,0.692687418385032,-111.87901633542802
R5,14,-0.340824404881327,-0.2711205988600444,1.5720557237636403,0.7217206324999331,0.0305728602130586,0.37860005581759015,-0.2134125560352495,-0.1524169534372099,0.692687418385032,-111.87901633542802
R5,15,-0.2175590344596249,0.0376621924163661,1.2034593224207324,0.5703075049787194,0.0359595113519324,0.04612343883937873,-0.02599925917757877,-0.01856839142499399,0.692687418385032,-111.87901633542802
R5,16,-0.2957775968800007,0.1478925507305779,1.4692687575947816,0.6808093292651544,0.0378824568719766,-0.027019347460941975,0.01523049961414255,0.010877459103815728,0.692687418385032,-111.87901633542802
R5,17,-0.2907744499267145,0.1022422301552875,1.2156492885011925,0.5755228847821717,0.0370860965881008,0.013478495534031673,-0.0075976750114724895,-0.00542617782181188,0.692687418385032,-111.87901633542802
R5,18,-0.2636683189810429,-0.5990914147216033,1.2062915821679872,0.5715205198078153,0.0248514780030099,0.6541959922463986,-0.36876285861031716,-0.2633664695946831,0.692687418385032,-111.87901633542802
R5,19,-0.2743223568361801,-0.1107049496524622,1.3453513369618553,0.6301379742645613,0.033371277624616,0.2049568458315588,-0.11553184864534113,-0.08251160439024614,0.692687418385032,-111.87901633542802
R5,20,-0.2799421117869594,-0.6853965322198756,1.2950523480905578,0.6091489780350974,0.0233459032993777,0.7403491887038323,-0.41732643799723196,-0.29805005595750733,0.692687418385032,-111.87901633542802
R5,21,-0.2325729609618516,0.1086168315472033,2.1649993262837604,0.9385234846667033,0.0371973001746274,-0.014125626807335435,0.007962455568168025,0.005686700174186871,0.692687418385032,-111.87901633542802
R5,22,-0.2911582870528119,-0.5569401876786882,1.3346675591564483,0.6257001032898761,0.0255867973328763,0.6253248806925993,-0.352488540586329,-0.25174352660310556,0.692687418385032,-111.87901633542802
R5,23,-0.2962163609789922,0.1008132006655044,2.5023030755806075,1.0483121706138763,0.037061167467871,0.016832513030741493,-0.0094882966211657,-0.00677643945217442,0.692687418385032,-111.87901633542802
R5,24,-0.3561399228562518,-1.306274398381778,0.6364154875552253,0.31306854848437243,0.0125148189276171,1.3449019142318006,-0.7581059503889626,-0.5414311204904978,0.692687418385032,-111.87901633542802
R5,25,-0.3325622269551702,-0.1842893583153432,2.301285500706335,0.983987845804077,0.0320876130230727,0.29494414336755476,-0.16625666731022298,-0.11873872461310325,0.692687418385032,-111.87901633542802
R5,26,-0.3385715893705597,-1.878209157915664,0.037988242578192,0.01899297936858887,0.0025375368029572,1.8690950066603995,-1.0535876493275065,-0.7524609735851068,0.692687418385032,-111.87901633542802
R5,27,-0.0712852377919092,-0.3420032596023347,1.3973189471104497,0.6515680182201152,0.0293363270382805,0.3439340177509773,-0.19387170368266676,-0.13846108674183583,0.692687418385032,-111.87901633542802
R5,28,-0.3897981367008295,-1.8430156548625092,-0.1776841512459981,-0.08872561830210429,0.0031514800946756,1.8555258613233294,-1.045938876050534,-0.7469983019313567,0.692687418385032,-111.87901633542802
R5,29,-0.1381874018999138,-0.1671456231159707,1.3862406953954023,0.6470214278426281,0.0323866818939593,0.2066018429949193,-0.1164591148829157,-0.08317384796945222,0.692687418385032,-111.87901633542802
R5,30,-0.3729741598618826,-1.948969690390416,-0.0318083816294808,-0.01590352041466596,0.0013031341302343,1.947578903028556,-1.0978281312665894,-0.7840570502219247,0.692687418385032,-111.87901633542802
R6,1,-0.048222724968865,2.9682268632719997,30.04719545167167,3.4038751148866795,0.1493642776320365,2.8870568644305274,0.5278837799076854,2.0247419135627185,0.7247604715215745,104.39255678983638
R6,2,-0.0170011805116463,2.394530450294945,18.683891239996104,2.930514099308087,0.1320293483374345,2.32360509575363,0.4248594671172614,1.62958363789218,0.7247604715215745,104.39255678983638
