run,tag,regime_id,cycle,phase,n_contacts,edge_fraction,rank,beta1_birth_density,loop_force_share_partial,giant_component_fraction,added_force_fraction
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,22061,0.8,17649,0.6936936936936937,0.604322173453073,0.8278818672594475,0.9646641236730984
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,22061,1.0,22061,0.7232219754317574,0.633891624435229,0.9326770403302636,0.999999999999988
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.01,218,0.5,0.0469306990509011,0.0026336581511719,0.0940312399242548
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.02,435,0.503448275862069,0.0788129212465835,0.0069791941006057,0.1568843023675792
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.05,1087,0.5170193192272309,0.1484471270344035,0.0503028706873847,0.2894897332137603
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.1,2173,0.5416474919466175,0.2307664115639155,0.1011324730050039,0.4348054700759232
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.2,4345,0.5744533947065593,0.3426165989448255,0.1865946800105346,0.6193277415214943
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.4,8690,0.6003452243958574,0.4695431759527399,0.3510666315512246,0.8237441470650164
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,0.8,17380,0.6377445339470655,0.5776771704180407,0.7022649460100079,0.9859888285769456
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,hot,21724,1.0,21724,0.6701344135518321,0.5883774637699055,0.8398735844087437,1.0000000000000056
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.01,222,0.4954954954954955,0.0195936730868257,0.0007885191610156,0.039544975933779
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.02,444,0.4909909909909909,0.0349957659930679,0.0012616306576249,0.071191177019728
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.05,1109,0.4959422903516681,0.0751992576902964,0.0022078536508437,0.1516790075948072
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.1,2217,0.4975191700496166,0.130798956463836,0.0085160069389686,0.2631433865416662
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.2,4433,0.5059778930746672,0.2212593307932076,0.0848446617252799,0.4393370667887836
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.4,8866,0.5790660951951274,0.3867876139636284,0.5294117647058824,0.6950641846904353
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,0.8,17731,0.691162370988664,0.6029901255992457,0.8355149030121432,0.9667756969309576
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,cold,22163,1.0,22163,0.7222397689843433,0.6310982625796844,0.9369184671187508,1.0000000000000009
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.01,224,0.5,0.0497898532882541,0.0032400207361327,0.0998434104829074
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.02,448,0.5022321428571429,0.0817127700436655,0.0125712804561949,0.1632509716964648
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.05,1119,0.5201072386058981,0.1516807943062878,0.0526179367547952,0.2948735298075308
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.1,2238,0.5406613047363718,0.233156135579181,0.1005702436495593,0.4400000467312101
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.2,4475,0.5673743016759777,0.3404935360870004,0.1884396060134784,0.6209650306103508
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.4,8950,0.5981005586592179,0.4675844853883587,0.3522550544323484,0.8237321100444456
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,0.8,17899,0.6405944466171295,0.5764144401230938,0.7161741835147745,0.9855715072223108
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,hot,22373,1.0,22373,0.6742502123094801,0.587749000844794,0.8383877656817004,0.9999999999999948
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.01,216,0.4907407407407407,0.0194584945893938,0.0009584664536741,0.0396014869618568
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.02,432,0.4930555555555556,0.0350455769420119,0.0011182108626198,0.0710385687847978
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.05,1080,0.4972222222222222,0.0753338198346574,0.0033546325878594,0.1516307036433429
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.1,2160,0.4962962962962963,0.1305652598648604,0.0062300319488817,0.2631175540510581
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.2,4320,0.5060185185185185,0.2221593527288489,0.0932907348242811,0.441097169436246
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.4,8639,0.5769186248408381,0.3856694669025262,0.5266773162939297,0.6958052778514664
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,0.8,17278,0.6887371223521241,0.5988457770934702,0.8258785942492013,0.9655097814428776
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,cold,21597,1.0,21597,0.718988748437283,0.6277918557271203,0.9338658146964856,1.0000000000000069
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.01,224,0.5,0.0533349242483568,0.0028442146089204,0.1069192748427768
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.02,447,0.5011185682326622,0.0860323929721279,0.0077569489334195,0.1721447372376422
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.05,1116,0.521505376344086,0.158617586438131,0.048093083387201,0.3082099434072162
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.1,2231,0.5405647691618108,0.2373025671351353,0.1007110536522301,0.4488096869832469
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.2,4461,0.5691548980049316,0.3433150843307189,0.1870717517776341,0.6266447941429447
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.4,8921,0.5967940813810111,0.4682381964578572,0.3506140917905623,0.8269631511557761
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,0.8,17841,0.6381929264054705,0.5750262006715507,0.6903684550743374,0.9863780941656524
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,hot,22301,1.0,22301,0.6721223263530783,0.5856357217708598,0.8363283775048481,0.9999999999999988
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.01,217,0.4930875576036866,0.0194814322461824,0.0007956715467854,0.0395157278141573
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.02,433,0.4919168591224018,0.0348074318714677,0.0009548058561425,0.0707177300808563
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.05,1083,0.4939981532779317,0.0745654120045744,0.0019096117122851,0.1509138818233295
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.1,2165,0.497459584295612,0.130180151313399,0.0052514322087842,0.2619372419106142
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.2,4330,0.5069284064665127,0.2216201480224683,0.1538828771483131,0.4395008935280198
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.4,8659,0.5795126458020556,0.3880256312942823,0.5146403564608529,0.6963792627092956
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,0.8,17317,0.6886874169890859,0.6008248049337038,0.8208147676639084,0.9662449304546492
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,cold,21646,1.0,21646,0.7196710708675967,0.6292086406374711,0.9255251432208784,0.9999999999999932
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.01,215,0.4976744186046511,0.0561856435375022,0.0064669394219348,0.1130127841027542
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.02,429,0.5011655011655012,0.0921797762350686,0.0092384848884782,0.1842653225258092
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.05,1071,0.5275443510737629,0.1674275407462747,0.0509436452421802,0.3227329605326466
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.1,2141,0.5497431106959365,0.2484609195713367,0.0984558532400686,0.4643613384366881
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.2,4282,0.5663241475945819,0.3494931107006275,0.1816022172363732,0.6380166955575969
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.4,8564,0.5909621672115833,0.4681857588721442,0.3419559192292464,0.8313705456191076
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,0.8,17128,0.6383115366651098,0.5726137241195858,0.6819321631252475,0.9863632633242208
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,hot,21410,1.0,21410,0.6662307333021953,0.5826882523677797,0.8385904711627293,0.999999999999998
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.01,217,0.4930875576036866,0.0190848544770322,0.0008068420203324,0.0386877590931546
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.02,433,0.4942263279445728,0.0346910554852812,0.0009682104243989,0.0701779708964187
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.05,1081,0.4958371877890842,0.0751668823533501,0.0027432628691302,0.1516358167789948
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.1,2161,0.4979176307265155,0.1309457234908238,0.0075843149911247,0.2632380774696036
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.2,4321,0.5105299699143717,0.223932471989507,0.1886396643537195,0.4414881117232233
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.4,8641,0.5829186436755005,0.389449876281434,0.5191221558818784,0.6959217783050271
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,0.8,17282,0.6893878023376924,0.6010603194504579,0.8295949653057931,0.9652885790441446
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,cold,21602,1.0,21602,0.7214146838255717,0.6302546506422168,0.9351299015652736,0.9999999999999988
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.01,217,0.5069124423963134,0.0615904871841245,0.0087002372791985,0.1221313553867854
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.02,433,0.5034642032332564,0.0964775525399941,0.0156867914579488,0.1918634571312485
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.05,1081,0.5282146160962072,0.1702497807006245,0.0493013445821249,0.3281090324152075
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.1,2162,0.543940795559667,0.2490409831032993,0.0928025309781175,0.4695948943983976
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.2,4324,0.5654486586493987,0.35001304385633,0.1819140522014236,0.6424772173259978
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.4,8647,0.5893373424309009,0.4668533937541455,0.3441866596361719,0.8332772317193492
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,0.8,17293,0.6376568553750073,0.5706906914662473,0.6845504877405747,0.9866610844066503
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,hot,21616,1.0,21616,0.6705218356772761,0.5809842123885399,0.818481413129449,1.0000000000000024
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.01,217,0.4930875576036866,0.0192558735479612,0.0009672738997259,0.0390283845056976
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.02,434,0.4953917050691244,0.0349196002791341,0.0011284862163469,0.070519296891548
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.05,1084,0.4944649446494465,0.0747111738903498,0.0024181847493148,0.151084026024469
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.1,2168,0.4967712177121771,0.1302993552234133,0.0058036433983556,0.2624880811665496
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.2,4336,0.5076107011070111,0.2226119816377924,0.1770111236498468,0.4408324635315013
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.4,8672,0.5785285977859779,0.3871614152899926,0.5279703369337417,0.6966707621141232
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,0.8,17343,0.6909992504180361,0.600506481473331,0.8352410124133484,0.965482085142018
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,cold,21678,1.0,21678,0.7222529753667313,0.6296994624600653,0.9347090117684992,1.0000000000000029
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.01,220,0.4954545454545455,0.0572070385081955,0.0061534433097669,0.115466405151652
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.02,440,0.509090909090909,0.0947274717338999,0.0092956271275202,0.1869112452877024
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.05,1099,0.5277525022747953,0.170346021455204,0.0450379680544645,0.3267416346292522
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.1,2198,0.5414012738853503,0.2490083570289825,0.0979313956533123,0.4683067584354865
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.2,4396,0.5648316651501365,0.3521195137875449,0.1870908614820633,0.6437516480896767
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.4,8791,0.597201683539984,0.4737978108208857,0.3495679497250589,0.8376897899199305
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,0.8,17581,0.6379614356407486,0.5745025321632454,0.6914113642314742,0.9875718315754832
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,hot,21976,1.0,21976,0.6701856570804514,0.584049848000553,0.8373919874312648,1.0000000000000089
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.01,219,0.4794520547945205,0.0189418649534977,0.0006389776357827,0.0393708956183283
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.02,438,0.4954337899543379,0.0353169061044785,0.0007987220447284,0.0713540436796573
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.05,1093,0.4958828911253431,0.0753968357824568,0.0019169329073482,0.1521690534066738
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.1,2186,0.4972552607502287,0.1307816342186125,0.0052715654952076,0.2633059047469882
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.2,4371,0.5053763440860215,0.2215355699115326,0.1939297124600639,0.4403457560060885
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.4,8742,0.5837336993822924,0.390372352370111,0.5258785942492012,0.6971815433972385
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,0.8,17484,0.6908030199039121,0.603421734996714,0.8276357827476039,0.966597874595484
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,cold,21854,1.0,21854,0.7221561270248009,0.6316204888183788,0.934185303514377,1.0000000000000049
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.01,226,0.4911504424778761,0.0596405352845139,0.0050616482803374,0.1209388840877609
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.02,452,0.5110619469026548,0.0975673371641536,0.0206359506813757,0.1920542661812054
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.05,1130,0.5292035398230088,0.1727238014884331,0.044905905256327,0.330181239628498
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.1,2259,0.5515714918105357,0.2533234711283435,0.1030499675535366,0.4709081968647065
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.2,4518,0.5759185480301018,0.3562915100044961,0.1939000648929266,0.6431327978293523
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.4,9035,0.6022136137244051,0.4765136991627898,0.3566515249837768,0.8347686810367274
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,0.8,18069,0.6448060213625546,0.5791346748533065,0.7079818299805322,0.9863199618068242
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,hot,22586,1.0,22586,0.6773222350128398,0.589786862541371,0.8456846203763789,0.9999999999999828
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.01,218,0.4908256880733945,0.0193762067480216,0.0009657170449058,0.0394872811867301
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.02,436,0.4931192660550458,0.0354181018761242,0.0012876227265411,0.0718241105770916
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.05,1089,0.4940312213039485,0.0754201329608722,0.0024142926122646,0.1526433112147861
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.1,2178,0.4954086317722681,0.1306622607265761,0.004023821020441,0.2637841884078988
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.2,4356,0.5082644628099173,0.2232664299485653,0.1403508771929824,0.4417680394566452
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.4,8711,0.5813339455860407,0.3893854861721268,0.5242234025430549,0.6977647529331776
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,0.8,17422,0.6899896682355642,0.6022663832345172,0.8345404796394656,0.9667736471194264
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,cold,21777,1.0,21777,0.7220921155347385,0.6302070204546347,0.9430226943505552,1.000000000000011
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.01,228,0.4956140350877193,0.0603610162300462,0.0044012944983818,0.1217045592001388
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.02,455,0.5164835164835165,0.0985698430264102,0.0108737864077669,0.1928708535559231
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.05,1136,0.5387323943661971,0.17304967745316,0.0506148867313915,0.3278852896023805
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.1,2272,0.5532570422535211,0.2508333134191846,0.1031715210355987,0.4649297652253595
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.2,4544,0.5779049295774648,0.3536575729742611,0.1922330097087378,0.6354907473472178
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.4,9088,0.6059639084507042,0.4756052275391622,0.3554692556634304,0.829224326677332
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,0.8,18176,0.6507482394366197,0.5835682606285842,0.6849190938511327,0.9859654385578014
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,hot,22720,1.0,22720,0.6798415492957747,0.5942594513599369,0.8327508090614887,1.0000000000000002
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.01,219,0.4977168949771689,0.0194999979205161,0.0009549578226961,0.0392105281052017
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.02,438,0.4931506849315068,0.0349980884036155,0.0011141174598121,0.0709396984772768
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.05,1095,0.4922374429223744,0.0746778459408939,0.0027057138309724,0.151567515104842
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.1,2190,0.4963470319634703,0.1301024227551027,0.0097087378640776,0.2622199172077393
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.2,4380,0.5107305936073059,0.2229368935109088,0.2073850071621836,0.4394363593585012
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.4,8759,0.5805457243977623,0.3878448422433518,0.529046633773675,0.6949221572506602
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,0.8,17518,0.6924306427674392,0.6031516818305408,0.8277892726404584,0.9663299234432878
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,cold,21897,1.0,21897,0.7214686943416907,0.6312952802423286,0.9364953047907052,1.0000000000000029
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.01,223,0.4977578475336323,0.0652875383770212,0.0073202614379084,0.1311593204471554
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.02,446,0.5134529147982063,0.1057413102151345,0.0220915032679738,0.2074685935732446
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.05,1113,0.5426774483378257,0.1831174777931648,0.0490196078431372,0.3452949235190358
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.1,2226,0.5588499550763701,0.2607402237934344,0.1041830065359477,0.4808871455791342
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.2,4451,0.57605032576949,0.3598477761116109,0.1909803921568627,0.648009405685363
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.4,8902,0.5989665243765446,0.4758586004060565,0.3430065359477124,0.8353084089929768
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,0.8,17803,0.6430376902769196,0.5781204782030224,0.7066666666666667,0.9863816878897044
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,hot,22253,1.0,22253,0.6756841774142812,0.5887972606407856,0.8422222222222222,1.0000000000000049
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.01,221,0.4932126696832579,0.0189593393856392,0.0011153601019757,0.0384422805296051
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.02,441,0.4943310657596372,0.0343939651033185,0.0011153601019757,0.0695777660389696
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.05,1102,0.4945553539019964,0.0740174699444868,0.0031867431485022,0.1496785040177828
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.1,2203,0.498411257376305,0.1300543839173674,0.0065328234544295,0.2612850934122994
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.2,4405,0.5096481271282634,0.2231822834686812,0.0777565328234544,0.4406795598066387
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.4,8810,0.5850170261066969,0.3909306816660423,0.5269279796048438,0.6968836814528087
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,0.8,17620,0.6931895573212259,0.6038927304525398,0.8295092415551306,0.9655624672941396
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,cold,22024,1.0,22024,0.7230748274609516,0.6329070320894471,0.9389738687061824,1.000000000000007
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.01,226,0.504424778761062,0.0683998304309052,0.0072388831437435,0.1358484080792708
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.02,452,0.5287610619469026,0.1081976425219818,0.0202947259565667,0.2080705736901149
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.05,1129,0.54207263064659,0.1813299453615773,0.045889348500517,0.3408410271790745
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.1,2258,0.5504871567759079,0.2586286517346611,0.1062564632885212,0.4795201623396934
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.2,4515,0.5780730897009967,0.3616667862757362,0.1928645294725956,0.6497270882434889
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.4,9029,0.6011739949053051,0.4787468089711441,0.3490175801447777,0.8378305168499441
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,0.8,18058,0.6428729648909071,0.5792541859432176,0.7223371251292657,0.9868386728175024
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,hot,22572,1.0,22572,0.6758816232500443,0.589417441186051,0.8541882109617374,1.0000000000000069
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.01,218,0.4954128440366973,0.0198759680102105,0.0007968127490039,0.040119867971657
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.02,435,0.4919540229885057,0.035395893400762,0.0015936254980079,0.0718643468862635
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.05,1088,0.4926470588235294,0.0751566334162577,0.0038247011952191,0.1523987846286844
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.1,2175,0.495632183908046,0.1307349684279016,0.0081274900398406,0.2637798018246652
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.2,4350,0.5052873563218391,0.2220114133289608,0.130199203187251,0.4412591084322431
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.4,8700,0.580919540229885,0.3882760790785999,0.5220717131474104,0.6964149453348631
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,0.8,17400,0.6910344827586207,0.6018138543809832,0.8181673306772909,0.9661009418199829
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,cold,21749,1.0,21749,0.7196652719665272,0.6299649835157286,0.9384860557768924,1.0000000000000069
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.01,220,0.5045454545454545,0.0698258725058727,0.006780545051506,0.1387894453913448
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.02,439,0.5170842824601367,0.1098344866241069,0.0142130655887338,0.2145630475688618
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.05,1096,0.5501824817518248,0.1898299499757307,0.0470726300691094,0.3536063798991316
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.1,2191,0.5563669557279781,0.2667091957530393,0.0971443473725388,0.4901829935966156
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.2,4382,0.57074395253309,0.3635732774197834,0.1830747163906637,0.6554888707586057
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.4,8763,0.5968275704667352,0.4781773966537554,0.3400704133524579,0.8401511048732692
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,0.8,17526,0.6385940887823804,0.5770839516196511,0.6953970530708046,0.9873336558215132
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,hot,21907,1.0,21907,0.6704706258273612,0.5867663376757942,0.8354413874038337,1.0000000000000095
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.01,217,0.488479262672811,0.0191281384473487,0.000802954873936,0.0390906511376356
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.02,433,0.4965357967667436,0.0351529638443389,0.0011241368235105,0.0708372599190912
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.05,1083,0.4976915974145891,0.0762683617581105,0.0054600931427653,0.1533782744705296
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.1,2165,0.4993071593533487,0.1323255504844762,0.0109201862855307,0.2653663375123689
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.2,4329,0.5091245091245091,0.2244415958393751,0.2018628553075317,0.4432809119309945
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.4,8657,0.5834584729120943,0.3920202284195524,0.5190300305122852,0.7001695290499464
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,0.8,17314,0.6911170151322629,0.6019720814310122,0.8318612493977838,0.9664079637326556
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,cold,21642,1.0,21642,0.7208668330098882,0.6299959169969548,0.9365665649590492,1.0000000000000089
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,hot,22348,0.01,224,0.5,0.0618737600986804,0.0046710782405605,0.1238526915898099
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,hot,22348,0.02,447,0.5033557046979866,0.0974675271497989,0.0212793564292201,0.1940020211166144
