run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,0.0010214015982495533,0.00043567597951261274,-0.0005857256187369406,0.15090112342080142,0.28948973321376037,0.13858860979295895,0.003016830739917434,0.05030287068738478,0.04728603994746735,0.7232219754317574,0.6701344135518321,-0.05308756187992525,0.633891624435229,0.5883774637699055,-0.04551416066532343,0.0002266443044286297,0.0001380961148959676,-8.854818953266211e-05
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,0.0010422983577861083,0.00045637354493214215,-0.0005859248128539662,0.15167900759480726,0.29487352980753084,0.14319452221272358,0.0022078536508437154,0.05261793675479523,0.050410083103951515,0.7222397689843433,0.6742502123094801,-0.047989556674863154,0.6310982625796844,0.587749000844794,-0.0433492617348904,0.000496322699995488,0.0001340901980065257,-0.0003622325019889623
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,0.0010135154951390701,0.0004990887750218893,-0.0005144267201171808,0.1516307036433429,0.30820994340721625,0.15657923976387333,0.003354632587859425,0.04809308338720104,0.04473845079934161,0.718988748437283,0.6721223263530783,-0.04686642208420466,0.6277918557271203,0.5856357217708598,-0.0421561339562605,0.0031485854516831043,0.0032733958118470025,0.0001248103601638982
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,0.0010089406015131887,0.0005187157758242994,-0.0004902248256888893,0.15091388182332957,0.32273296053264666,0.1718190787093171,0.0019096117122851686,0.050943645242180285,0.04903403352989512,0.7196710708675967,0.6662307333021953,-0.05344033756540145,0.6292086406374711,0.5826882523677797,-0.046520388269691404,0.0029104684468262035,0.0014012143858010276,-0.0015092540610251758
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,0.0010366818749553133,0.000503328528612425,-0.0005333533463428883,0.15163581677899485,0.3281090324152075,0.17647321563621265,0.002743262869130224,0.04930134458212497,0.04655808171299475,0.7214146838255717,0.6705218356772761,-0.050892848148295644,0.6302546506422168,0.5809842123885399,-0.04927043825367683,0.0025460605499490786,0.001757957068837898,-0.0007881034811111807
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,0.001006105762365084,0.0005369992029830893,-0.00046910655938199467,0.15108402602446902,0.3267416346292522,0.1756576086047832,0.0024181847493148475,0.04503796805446452,0.04261978330514967,0.7222529753667313,0.6701856570804514,-0.05206731828627986,0.6296994624600653,0.584049848000553,-0.04564961445951221,0.00023064858381769535,0.0005915544230069166,0.0003609058391892213
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,0.001014055732529459,0.0005597376901206568,-0.00045431804240880216,0.1521690534066738,0.330181239628498,0.1780121862218242,0.0019169329073482429,0.04490590525632706,0.04298897234897882,0.7221561270248009,0.6773222350128398,-0.044833892011961085,0.6316204888183788,0.589786862541371,-0.04183362627700782,0.0002287910679967054,0.0005313025768174976,0.00030251150882079224
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,0.0010507335508066838,0.0006205593868228646,-0.0004301741639838192,0.15264331121478614,0.32788528960238056,0.17524197838759442,0.0024142926122646064,0.050614886731391584,0.04820059411912698,0.7220921155347385,0.6798415492957747,-0.04225056623896384,0.6302070204546347,0.5942594513599369,-0.03594756909469787,0.00013776002204160352,0.0003080985915492958,0.00017033856950769227
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,0.0010408169916140484,0.0006542240416211058,-0.00038659294999294266,0.15156751510484207,0.3452949235190358,0.19372740841419372,0.0027057138309724655,0.049019607843137254,0.04631389401216479,0.7214686943416907,0.6756841774142812,-0.04578451692740948,0.6312952802423286,0.5887972606407856,-0.04249801960154298,4.566835639585331e-05,0.00031456432840515884,0.0002688959720093055
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,0.001035806346962127,0.0006179546432402795,-0.0004178517037218475,0.14967850401778285,0.3408410271790745,0.19116252316129165,0.0031867431485022306,0.04588934850051706,0.04270260535201483,0.7230748274609516,0.6758816232500443,-0.047193204210907336,0.6329070320894471,0.589417441186051,-0.0434895909033961,4.540501271340356e-05,0.00031011873117136273,0.00026471371845795917
