run,tag,regime_id,folder,cycle,phase,contacts_true_force,force_sum,force_mean,force_p99,bottom_top_percolation_edge_fraction_true_force,bottom_side_percolation_edge_fraction_true_force,giant_fraction_after_top1_edges,giant_fraction_after_top5_edges_true_force,giant_fraction_after_top10_edges_true_force,force_share_top1_edges,force_share_top5_edges,force_share_top10_edges,force_h1_births,force_h1_birth_fraction,force_h1_birth_force_share,contacts_geometry,Z_geom,mean_positive_overlap_m,overlap_p90_m,overlap_p99_m,orientation_entropy,bottom_top_percolation_edge_fraction_geometry,bottom_side_percolation_edge_fraction_geometry,giant_fraction_after_top5_edges_geometry,giant_fraction_after_top10_edges_geometry,cycle_births_during_overlap_filtration,cycle_birth_count,cycle_birth_positive_count,cycle_birth_overlap_median,cycle_birth_overlap_p90,cycle_birth_positive_fraction,force_proxy_q99_q50,force_proxy_gini,net_force_p99_N
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,11,cold,4699.0,1.0055628668566445,0.00021399507700715993,0.0009706236647194506,,0.00021281123643328368,0.0010842067220816769,0.0021684134441633538,0.005059631369714492,0.052462202140226656,0.19084847150182307,0.31921782511434876,2457.0,0.522877207916578,0.4986676515427873,10036.0,1.9851646721392544,2.669964498564229e-07,2.921919438547346e-07,6.432636283447921e-07,0.94387580372744,0.8654842566759665,0.0121562375448385,0.0016813371575511,0.0044505983582237,2495.0,2495.0,156.0,0.0,0.0,0.0625250501002004,6.660065062326963,0.5064667453647681,0.000700779702334
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,11,hot,23478.0,8.413266715798985,0.00035834682323021485,0.0024855089472016574,0.4296362552176506,0.0014907573047107932,0.004423101225830911,0.05156072286111462,0.10059395930746873,0.0993167156126106,0.2896682311540216,0.4336657294476748,15870.0,0.6759519550217225,0.5843340666172737,22036.0,4.35881712985857,3.760028681585586e-07,5.773779983256518e-07,1.3975723134041097e-06,0.932006886153705,0.3882283536031948,0.0001815211472136,0.0729898130748689,0.1345069726040945,12443.0,12443.0,4297.0,0.0,2.902343435810548e-07,0.3453347263521659,13.18504856603476,0.5897275566031145,0.0013865728596115
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,12,cold,4983.0,1.1700419038835144,0.00023480672363706891,0.0010154533030157626,,0.006421834236403773,0.0011139992573338284,0.0025993316004456,0.0025993316004456,0.04981514737224408,0.18898144122585087,0.31454310142496006,2671.0,0.5360224764198274,0.5033414412432409,7859.0,1.554544555434675,2.741003143259045e-07,3.442183800848441e-07,6.505043645661617e-07,0.92718405060627,,0.0003817279552105,0.0010879240431213,0.0031648699436257,2238.0,2238.0,197.0,0.0,0.0,0.0880250223413762,5.4796604236297775,0.4856658058877106,0.0006731800214698
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,12,hot,11600.0,1.4253240076053388,0.00012287275927632232,0.001009894487009842,,0.01663793103448276,0.002682313495389774,0.010393964794635373,0.042414082145850796,0.11111936934837814,0.3238335229812133,0.4735137375655268,6534.0,0.5632758620689655,0.5185170387054333,21800.0,4.31213529819009,1.883242766683824e-07,1.712108206640982e-07,5.851128214016243e-07,0.9228188724281048,0.4069266055045871,0.001743119266055,0.05192364751261,0.1095836217980417,12035.0,12035.0,738.0,0.0,0.0,0.0613211466555878,18.477670079150847,0.6407390204677851,0.0005681080589168
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,13,cold,4616.0,0.9992764941427414,0.00021648104292520395,0.0009364612481346626,,0.0032495667244367417,0.0007230657989877079,0.0025307302964569776,0.0025307302964569776,0.052822782793150606,0.18989499956489284,0.31975692907509384,2394.0,0.5186308492201039,0.49603203660780626,9885.0,1.9552962120462865,2.67551664388054e-07,3.0214767176629277e-07,6.467195881710949e-07,0.9445051959118604,0.8464339908952959,0.0024279210925644,0.0013846306003362,0.0040549896152704,2375.0,2375.0,150.0,0.0,0.0,0.0631578947368421,6.144290139529849,0.4997756646706209,0.0007018382645339
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,13,hot,24193.0,9.045960847754525,0.0003739081902928337,0.002671498902298491,0.30922167569131565,0.0005373455131649651,0.0030124262583155516,0.05359608384586419,0.10104179741433413,0.10399070056035029,0.2964354976849999,0.43773058226311645,16488.0,0.6815194477741495,0.5877332505456584,21881.0,4.3281574522796955,3.649792383346695e-07,5.426566430514253e-07,1.3514914830464488e-06,0.934523526752084,0.3750285635939857,4.570175037703944e-05,0.0730887152606072,0.1256057758876471,12311.0,12311.0,3953.0,0.0,2.653280489863571e-07,0.3210949557306474,12.834597966553275,0.5850261400861692,0.0016150851271657
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,14,cold,4706.0,1.0441129152950437,0.00022186844778900207,0.00088138460792126,,0.00021249468763280918,0.0011732499022291747,0.0019554165037152915,0.002737583105201408,0.04960463333439226,0.18211567096279216,0.3066459800608981,2510.0,0.533361665958351,0.5003339335528488,8279.0,1.6376223914548511,2.6921131082475196e-07,3.4732295102145834e-07,6.648997765466429e-07,0.9299111352781684,,0.0053146515279623,0.0006923153001681,0.0025714568291959,2477.0,2477.0,251.0,0.0,3.177015599816639e-09,0.1013322567622123,5.598437856561665,0.4919390042202127,0.0007103586742966
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,14,hot,11085.0,1.3946561164837836,0.00012581471506394078,0.0008926905574390112,,0.0033378439332431213,0.0013805004314063848,0.015530629853321829,0.049525452976704055,0.09590121053648906,0.29914658683544815,0.45150805635866276,6225.0,0.5615696887686062,0.5210152619019616,21640.0,4.280486598753832,1.8566416971618445e-07,1.626861222677392e-07,6.15120698174885e-07,0.9230939946358532,0.3676062846580407,0.0001848428835489,0.0561764414993571,0.1019681534961922,11885.0,11885.0,623.0,0.0,0.0,0.0524190155658392,19.443754313367823,0.6503490126271572,0.0005437661794243
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,15,cold,5042.0,1.117207836113583,0.0002215802927635032,0.000982683819922534,,0.002776675922253074,0.0010224948875255625,0.002044989775051125,0.0023858214042263124,0.05239903612097155,0.1867100277387066,0.31449385078952774,2653.0,0.5261800872669575,0.5001207065062824,9491.0,1.877361289684502,2.597371577741149e-07,2.784761789951466e-07,6.047436547675533e-07,0.9431363742447384,0.97776841217996,0.0048466968707196,0.000989021857383,0.0036593808723172,2168.0,2168.0,86.0,0.0,0.0,0.0396678966789667,6.082805613460259,0.4975886252449585,0.0006758044824349
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,15,hot,23644.0,8.267987048175296,0.00034968647640734634,0.002495805838590101,0.47881069193029946,4.229402808323465e-05,0.003914141414141414,0.02436868686868687,0.0938131313131313,0.1003057655505639,0.2902802078207243,0.4304142209246269,16024.0,0.677719506005752,0.5838617929148612,22025.0,4.356641281772327,3.4705513960737157e-07,5.133462601126725e-07,1.322856078983395e-06,0.9321975475298878,0.421293984108967,0.0004540295119182,0.0716051824745326,0.1359905053901691,12436.0,12436.0,3595.0,0.0,2.389178116010867e-07,0.2890800900611129,14.367585263141777,0.6083659700383796,0.0013572674587693
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,16,cold,5155.0,1.1637674185617395,0.00022575507634563328,0.0009051072345698287,,0.026576139670223084,0.0007363770250368188,0.001840942562592047,0.0022091310751104565,0.04726483769440098,0.17882978660201626,0.30638288487160376,2788.0,0.5408341416100872,0.5041079424378849,8201.0,1.6221936504796757,2.696590770484087e-07,3.300617649360394e-07,6.557953331233751e-07,0.9323200090192284,,0.0006096817461285,0.002274750271981,0.0039560874295321,2376.0,2376.0,190.0,0.0,0.0,0.0799663299663299,5.70787432589018,0.4914928680014296,0.0007098080696638
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,16,hot,11199.0,1.3648735062866941,0.00012187458757806001,0.0009181759309950538,,0.0003571747477453344,0.0027739251040221915,0.01716366158113731,0.044382801664355064,0.10306650568405047,0.3081020014308221,0.4583911977535252,6317.0,0.5640682203768194,0.5242242043292515,21789.0,4.309959450103848,2.000820394331319e-07,1.8205640788331557e-07,6.937941109377662e-07,0.9245807500390592,0.4491716003487998,0.0012391573729863,0.0505390169122737,0.1017703491247156,12066.0,12066.0,694.0,0.0,0.0,0.0575169898889441,22.973471929679,0.6655561863000986,0.0006181598634564
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,17,cold,4461.0,0.9218999566667252,0.0002066576903534466,0.0009775802927133616,,0.006276619592019726,0.0010913059294288831,0.0014550745725718443,0.0021826118588577663,0.05549188457305909,0.2015640974793281,0.33157760168727307,2299.0,0.5153553015019054,0.4955890183367889,9414.0,1.862130353080803,2.61161193813916e-07,2.7118512495483576e-07,6.431895837511371e-07,0.9405881053158852,0.9219247928616954,0.0027618440620352,0.0012857284145979,0.0061319355157748,2133.0,2133.0,95.0,0.0,0.0,0.0445382090951711,6.555950796344402,0.5156628445239931,0.0007170591693437
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,17,hot,23059.0,7.506985828664652,0.00032555556739948183,0.002383316963923415,0.2940283620278416,0.00013010104514506266,0.004479140005119018,0.033657537752751474,0.09380598925006399,0.1022832283626518,0.2936194976083212,0.4355638626451418,15546.0,0.6741836159417147,0.581641347725225,22156.0,4.382553654435763,3.458392012045694e-07,5.229793627232766e-07,1.2364279471260984e-06,0.9330237531164848,0.5542065354757176,0.0006770175121863,0.0741766393037286,0.1332212441894966,12572.0,12572.0,3821.0,0.0,2.510067094880271e-07,0.3039293668469615,11.65318187391706,0.5829670922556067,0.0013524405366336
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,18,cold,4914.0,1.0845006595921591,0.0002206961049231093,0.0008745840546004176,,0.02218152218152218,0.001131648434552999,0.0015088645794039985,0.003017729158807997,0.048215694095688884,0.17830374574182806,0.302490638786595,2631.0,0.5354090354090354,0.5010244668124819,8201.0,1.6221936504796757,2.5931653343648676e-07,3.318788395353326e-07,6.288490675635666e-07,0.930435164215002,,0.0021948542860626,0.0013846306003362,0.0030659677578874,2425.0,2425.0,213.0,0.0,0.0,0.0878350515463917,5.392864716980603,0.4954485446416277,0.0006608588809318
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,18,hot,11522.0,1.4005713385604261,0.00012155626961989465,0.0009113005580502371,,0.0016490192674882833,0.004043126684636119,0.014487870619946091,0.047506738544474396,0.11122584488016185,0.31868445203340795,0.46957205838454724,6507.0,0.5647457038708558,0.5231569992402031,21791.0,4.310355058846801,2.0766296793976345e-07,1.6610973305099946e-07,7.112921515037948e-07,0.9234164302452564,0.3595979991739709,0.0003212335367812,0.0604292354861042,0.1053308278112946,12056.0,12056.0,649.0,0.0,0.0,0.0538321167883211,27.50798421556027,0.6834598305631525,0.0005687363823193
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,19,cold,4587.0,0.9306559958687739,0.0002028899053561748,0.0008646526149047552,,0.004142140832788315,0.001083815028901734,0.0018063583815028901,0.002167630057803468,0.052914987948129516,0.19180624992574025,0.3172829062676085,2380.0,0.5188576411597995,0.4965164729740493,9597.0,1.8983285530610223,2.511065821485786e-07,2.7140655830155953e-07,6.092844878741524e-07,0.9424077805771368,0.8670417838907992,0.0013545899760341,0.0013846306003362,0.0027692612006725,2229.0,2229.0,97.0,0.0,0.0,0.0435172723194257,6.263624918170848,0.508344563622275,0.0006829516169128
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,19,hot,23614.0,8.233764591809498,0.0003486814852125645,0.0024515388269601875,0.37037350724146695,0.00046582535783857036,0.0032919726513041276,0.04596100278551532,0.09331476323119778,0.09347777919431047,0.28815044564257847,0.43223936446888134,16000.0,0.6775641568561023,0.5861727634614151,21959.0,4.343586193254871,3.525821551229301e-07,5.232147360568607e-07,1.2731843359953206e-06,0.9330674706961948,0.4754770253654538,0.0002276970718156,0.0740777371179903,0.1341113638611413,12400.0,12400.0,3614.0,0.0,2.469791051654255e-07,0.2914516129032258,13.671946638883858,0.5984054344066515,0.001396472736872
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,20,cold,5034.0,1.1262542666325852,0.00022372949277564268,0.0008985471495855124,,0.006555423122765197,0.0011106997408367272,0.001480932987782303,0.00259163272861903,0.04811093573550015,0.17818868738246693,0.3027426322760754,2690.0,0.5343663090981327,0.5007860767016381,8322.0,1.6461279794283454,2.743730334793298e-07,3.514839306113143e-07,6.537973084574496e-07,0.932159794218346,,0.0010814708002883,0.0011868262288596,0.0024725546434576,2524.0,2524.0,269.0,0.0,1.7732421446719976e-08,0.1065768621236133,5.363718970684356,0.4808993353102038,0.0007149044791562
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,20,hot,10378.0,1.2504443675751122,0.00012048991786231568,0.0009595255186364479,,0.00472152630564656,0.003260869565217391,0.020471014492753622,0.04221014492753623,0.0999276932909486,0.31545705217899156,0.4677477907094152,5763.0,0.5553093081518597,0.5207414668506034,21842.0,4.320443081792107,2.108737950296058e-07,1.7886828052745265e-07,7.69123043125766e-07,0.9246380903910608,0.4173610475231206,4.578335317278638e-05,0.05775887647117,0.099297794481258,12085.0,12085.0,717.0,0.0,0.0,0.0593297476210177,22.73509960400532,0.6701939364752526,0.0006052243017713
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,21,cold,5205.0,1.136600014446469,0.00021836695762660307,0.0009742980291459523,,0.014601344860710855,0.001343183344526528,0.0016789791806581598,0.0033579583613163196,0.05257938077469415,0.1907231614571935,0.32137242297707497,2747.0,0.52776176753122,0.4991400463390457,9595.0,1.8979329443180697,2.641788605340695e-07,2.857036345569122e-07,6.180413398705658e-07,0.9381733566944916,,0.0042730588848358,0.000989021857383,0.0023736524577193,2215.0,2215.0,114.0,0.0,0.0,0.0514672686230248,5.894975883585135,0.4955033060738643,0.0007025396400576
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,21,hot,22056.0,6.497946522067172,0.0002946112859116418,0.0020749509230225827,0.3853373231773667,0.00022669568371418207,0.004061312721079523,0.03380060264640377,0.09052797065374034,0.09512654606156126,0.29100638067632806,0.43533356061387785,14751.0,0.66879760609358,0.574377422495473,22198.0,4.39086143803778,3.364107706699717e-07,5.024342496670522e-07,1.264585644591109e-06,0.9321233914813474,0.3712046130282007,0.0001351473105685,0.0729898130748689,0.1351003857185243,12590.0,12590.0,3638.0,0.0,2.2064510178593847e-07,0.2889594916600476,14.74907081312426,0.6059309727142825,0.0012318280120935
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,22,cold,5038.0,1.1116004818966512,0.00022064320799854132,0.0008886784281825056,,0.09031361651448988,0.0011164867882396724,0.0018608113137327876,0.00297729810197246,0.049205345530750316,0.1801996167352878,0.3040842720180545,2715.0,0.5389043271139341,0.5032944886298172,8370.0,1.655622589259223,2.7298956986822665e-07,3.410646770283513e-07,6.625209624022164e-07,0.9284807113512388,,0.0043010752688172,0.0010879240431213,0.0036593808723172,2535.0,2535.0,245.0,0.0,0.0,0.0966469428007889,5.859277319352432,0.4920247024954799,0.0006753752672889
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,22,hot,10723.0,1.4194185415609817,0.00013237140180555643,0.0011194020791287067,,0.0019584071621747646,0.007305773342836779,0.022808267997148968,0.04526015680684248,0.12104079076747902,0.34210294788245704,0.4939233760850293,6004.0,0.5599179334141565,0.5268658004032568,21757.0,4.303629710216596,2.224604787311729e-07,1.9609789414548805e-07,8.139176853839707e-07,0.924314469145702,0.3410396653950452,0.0002298110952796,0.0616160617149639,0.1102759370982098,12027.0,12027.0,832.0,0.0,0.0,0.0691776835453562,25.529500849406592,0.6813859508829382,0.0007029741243603
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,23,cold,5095.0,1.13159260290035,0.0002220986463003631,0.0009213952800030592,,0.00549558390578999,0.0013463480309660047,0.0013463480309660047,0.002019522046449007,0.049392868528589526,0.18647687077523983,0.3155079461089218,2699.0,0.5297350343473994,0.49991774191001054,9592.0,1.8973395312036396,2.56422201125551e-07,2.748262422512873e-07,6.190073952200696e-07,0.9418640617356858,0.9235821517931608,0.0023978315262718,0.0010879240431213,0.0043516961724854,2186.0,2186.0,118.0,0.0,0.0,0.0539798719121683,6.061220194109961,0.5027377905192655,0.000711414780574
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,23,hot,22907.0,6.967942154720479,0.0003041839679888453,0.001978428192319603,0.409045270004802,8.730955603090758e-05,0.0019206145966709346,0.04135723431498079,0.09295774647887324,0.08418121211461703,0.2698148172665444,0.41271068399226507,15390.0,0.6718470336578338,0.5795097251258494,22234.0,4.3979823954109385,3.323793107672567e-07,4.827725158466044e-07,1.2447284840625103e-06,0.9314142701877484,0.3265269407214176,0.0001799046505352,0.0670556819305706,0.1288695480170111,12619.0,12619.0,3502.0,0.0,2.117084803991785e-07,0.2775180283699184,14.268830036049598,0.6013833671581279,0.0013851582454433
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,24,cold,5444.0,1.2522109591853252,0.00023001670815307222,0.0008996903684738886,,0.0029390154298310064,0.0010695187165775401,0.0017825311942959,0.0021390374331550803,0.04581134331175339,0.175887449270238,0.2989495774415344,2984.0,0.5481263776634827,0.5065388990273361,8202.0,1.6223914548511522,2.614244127618592e-07,3.274553878019347e-07,6.443145860491181e-07,0.9280062862269242,,0.0019507437210436,0.0013846306003362,0.0035604786865789,2457.0,2457.0,233.0,0.0,0.0,0.0948310948310948,6.093619667982547,0.4953054651792555,0.0006686892027815
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,24,hot,10518.0,1.4071469044443705,0.00013378464579239118,0.0012700401206871713,,9.507510933637573e-05,0.0033795802205620774,0.026147278548559232,0.05674137317680541,0.12080216461916168,0.3544346416956798,0.5041587385279368,5872.0,0.5582810420231983,0.525383364476751,22093.0,4.370091979032737,2.2581035933996095e-07,1.9818982767315017e-07,9.081752305588932e-07,0.9246713966711648,0.326981396822523,4.526320554021636e-05,0.0613193551577489,0.108396795569182,12337.0,12337.0,921.0,0.0,0.0,0.0746534813974224,30.30276350636618,0.7012600366208659,0.0005865616613425
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,25,cold,5125.0,1.1127171169205217,0.0002171155350088823,0.0008953800762293438,,0.025170731707317075,0.0006734006734006734,0.0016835016835016834,0.0023569023569023568,0.05194457579884037,0.1850242268043311,0.3120897775600663,2690.0,0.5248780487804878,0.49881823001443293,9513.0,1.8817129858569872,2.523487271559771e-07,2.647242034455136e-07,6.039279920269899e-07,0.9373277660433844,,0.0003153579312519,0.0008901196716447,0.0033626743151023,2235.0,2235.0,92.0,0.0,0.0,0.0411633109619686,6.241664407838206,0.504869590901477,0.0006694333461233
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,25,hot,23657.0,7.954349517695177,0.0003362366114763147,0.0022880847486373658,0.22082258950839076,0.000464978653252737,0.004662885948330183,0.023566477630749844,0.08935097668557025,0.09169126502394757,0.27785971004852345,0.4170166364423683,16012.0,0.6768398359893477,0.5843053702167247,22200.0,4.3912570467807335,3.286488672519094e-07,4.791599452190882e-07,1.2241856637331937e-06,0.9332966775855788,0.405045045045045,0.0004054054054054,0.0721985955889625,0.1324300267035901,12599.0,12599.0,3399.0,0.0,2.0676715606067318e-07,0.2697833161362012,15.43826491204725,0.6131299345079895,0.0014070351191438
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,26,cold,5448.0,1.1598039684160613,0.00021288619097211108,0.0008624487554717496,,0.0025697503671071953,0.0014114326040931546,0.0014114326040931546,0.0028228652081863093,0.04982546978965005,0.17805088045916934,0.3020826173300513,2960.0,0.5433186490455213,0.5037108632799526,8257.0,1.6332706952823657,2.630576424877478e-07,3.320224291953299e-07,6.51006231016555e-07,0.9294721117221396,,0.0006055468087683,0.0010879240431213,0.003263772129364,2435.0,2435.0,246.0,0.0,3.973137764406532e-09,0.1010266940451745,5.8826211471709895,0.4946605197839747,0.0006788152100317
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,26,hot,10715.0,1.4078638166079775,0.00013139186342584952,0.001135311882896799,,0.001679888007466169,0.0017655367231638418,0.020480225988700564,0.041666666666666664,0.11078793736974073,0.3312620909419361,0.4781629926349333,5985.0,0.5585627624825011,0.5241678426001453,22145.0,4.380377806349521,2.199237593753617e-07,1.9273607360123385e-07,8.507355524957986e-07,0.9252116429930396,0.431745314969519,0.0003160984420862,0.0591435070715062,0.1035505884680051,12409.0,12409.0,848.0,0.0,0.0,0.0683374969779998,31.385171074353476,0.7039709120254901,0.0006875100059428
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,27,cold,5130.0,1.0963719276578106,0.0002137177246896317,0.0009028969673141873,,0.005653021442495127,0.0009861932938856016,0.001643655489809336,0.001643655489809336,0.053114924851306373,0.19372918928497485,0.325240093822655,2678.0,0.5220272904483431,0.49673916992741596,9594.0,1.897735139946593,2.5397838341523764e-07,2.8296506892544136e-07,6.038782107690572e-07,0.9379090399810978,,0.0129247446320617,0.0015824349718128,0.0036593808723172,2288.0,2288.0,140.0,0.0,0.0,0.0611888111888111,5.703496094356136,0.501297497144346,0.0006694633031135
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,27,hot,22727.0,7.131614227869331,0.00031379479156374933,0.00208074609477036,0.42596911162933954,0.001188014256171074,0.0018036588508116465,0.040324658593146094,0.09482092244266942,0.0862088074084119,0.27236940876280286,0.4163867800382448,15283.0,0.6724600695208343,0.5812235801809847,22285.0,4.408070418356246,3.2262396959809765e-07,4.68843091906918e-07,1.2418338833439755e-06,0.9308212962721376,0.4330715728068207,0.0003141126318151,0.0698249431312432,0.1286717436455345,12661.0,12661.0,3415.0,0.0,1.995796656080375e-07,0.2697259300213253,15.834179135755264,0.6068923270721339,0.0013837616833443
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,28,cold,5308.0,1.2085549031093827,0.0002276855506988287,0.0009205757412970604,,0.011492087415222306,0.0010714285714285715,0.002142857142857143,0.0032142857142857142,0.04719849938260648,0.17973237323213934,0.30455580149325356,2861.0,0.5389977392614921,0.5031312228586989,8310.0,1.643754326970626,2.613205309860893e-07,3.2023925859256834e-07,6.382343423727978e-07,0.927013062534981,,0.0034897713598074,0.0017802393432894,0.0033626743151023,2504.0,2504.0,213.0,0.0,0.0,0.0850638977635782,6.4397188424915655,0.4934569762105531,0.0006987085435739
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,28,hot,11504.0,1.461467712321761,0.00012703996108499313,0.0011293147104484112,,0.0003477051460361613,0.0022298456260720413,0.02384219554030875,0.04699828473413379,0.11842718196104611,0.33090870979017084,0.4765442677585969,6558.0,0.5700625869262865,0.5285277970293027,22177.0,4.386707546236772,2.142081860965083e-07,1.870494207119843e-07,7.9300758090933e-07,0.926046512343991,0.3683996933760202,0.0027505974658429,0.0593413114429828,0.1056275343685095,12433.0,12433.0,813.0,0.0,0.0,0.0653904930427089,26.112176695626488,0.6825772803811718,0.0006459581603611
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,29,cold,4962.0,1.0894106302250144,0.00021955071145203837,0.000978704653496127,,0.009270455461507456,0.000689655172413793,0.0034482758620689655,0.005172413793103448,0.0531056491553967,0.1919956637576173,0.31990265222732994,2598.0,0.5235792019347038,0.49975038601572114,9765.0,1.931559687469093,2.673544154808718e-07,3.015633783606636e-07,6.421324879569027e-07,0.9370414685954228,0.9472606246799796,0.0014336917562724,0.001978043714766,0.0029670655721491,2476.0,2476.0,165.0,0.0,0.0,0.0666397415185783,6.030160976325361,0.4998084399031212,0.0007475055544569
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,29,hot,23544.0,7.557801731096822,0.0003210075488913023,0.0021344304011162835,0.40638803941556234,0.0004672103295956507,0.0026609224531170808,0.041814495691839836,0.09515965534718702,0.08616501108847843,0.27494669800998983,0.416680154737124,15932.0,0.6766904519198097,0.5826407244460773,22186.0,4.388487785580061,3.131761068507598e-07,4.528780304332604e-07,1.147470791241461e-06,0.9314693619310296,0.3084377535382673,0.0002704408185342,0.0646820294728513,0.1241222431015725,12581.0,12581.0,3198.0,0.0,1.8673542662986028e-07,0.2541928304586281,14.26778933220494,0.5993409301106036,0.0012984195666165
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,30,cold,5744.0,1.413014986399212,0.0002459984307798071,0.000942530112633884,,0.0015668523676880223,0.0010369858278603526,0.0017283097131005876,0.002073971655720705,0.047218123648968345,0.17353004837820485,0.2963580180832186,3168.0,0.5515320334261838,0.5075706966677526,8305.0,1.642765305113243,2.744817587126252e-07,3.373736110161632e-07,6.40662711455563e-07,0.9250351869761572,,0.0020469596628537,0.0012857284145979,0.0030659677578874,2411.0,2411.0,198.0,0.0,0.0,0.0821236001659062,4.988689882530673,0.4762935177312925,0.0006574346891307
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,30,hot,10975.0,1.4438495739118697,0.00013155804773684463,0.0010832348721270988,,0.0015489749430523919,0.0015859030837004405,0.031013215859030836,0.054801762114537446,0.1017926729119895,0.32871089250580604,0.4840753293489277,6197.0,0.5646469248291571,0.5281011551641265,21989.0,4.349520324399169,1.946559385079179e-07,1.7227635966043588e-07,6.761164025782108e-07,0.9226611613447124,0.3618172722724999,4.547728409659375e-05,0.0498467016121056,0.1000890119671644,12243.0,12243.0,624.0,0.0,0.0,0.0509679000245038,21.41464226281386,0.6617134121814359,0.0006398779581345
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,1,cold,3054.0,0.7075553989544474,0.0002316815320741478,0.0009503838474929665,,0.20759659462999344,0.0013761467889908258,0.001834862385321101,0.005045871559633028,0.05255327655559803,0.19126757727911886,0.32202492948793954,1540.0,0.5042567125081859,0.4937963869340072,8339.0,1.6494906537434475,2.645893172151025e-07,2.171398883664409e-07,6.040888644154845e-07,0.9332486758295312,,0.0038373905744094,0.001978043714766,0.0077143704875877,1275.0,1275.0,26.0,0.0,0.0,0.0203921568627451,5.853276197694755,0.5070012964567625,0.0007015001151014
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,1,hot,45154.0,536.6546620742802,0.011884986093685613,0.03695177628743169,0.11757540860167427,0.0006865393985029011,0.0011398963730569949,0.007979274611398964,0.05139896373056995,0.03560997234316751,0.1401781661834268,0.24639359666302454,35518.0,0.7865969792266466,0.6929487571100559,24692.0,4.884185540500445,4.3034177408022255e-06,7.094562586847206e-06,9.696543373358027e-06,0.9175298519090808,0.1114531022193422,0.0008909768346023,0.0077143704875877,0.062308377015132,14751.0,14751.0,12923.0,3.04349110149941e-06,5.257709431940542e-06,0.8760761982238492,3.545941664762377,0.3929147039004135,0.0010727015493299
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,2,cold,3463.0,0.9402265282484947,0.0002715063610304634,0.0010873658443598675,,0.01674848397343344,0.0013015184381778742,0.0013015184381778742,0.0026030368763557484,0.0467920948488825,0.17699134481935433,0.30646803645522497,1751.0,0.5056309558186544,0.49402953066218674,8284.0,1.6386114133122345,2.842868162593237e-07,2.6030476637133644e-07,6.712319863657908e-07,0.9403877129916736,,0.0032592950265572,0.0008901196716447,0.0025714568291959,1497.0,1497.0,23.0,0.0,0.0,0.0153640614562458,6.589354306303619,0.5180638101098611,0.0008117102077067
