run,tag,regime_id,cycle,first_cycle_edge_fraction_cold,first_cycle_edge_fraction_hot,first_cycle_edge_fraction_delta,first_cycle_force_fraction_cold,first_cycle_force_fraction_hot,first_cycle_force_fraction_delta,beta1_birth_density_5pct_cold,beta1_birth_density_5pct_hot,beta1_birth_density_5pct_delta,beta1_birth_density_10pct_cold,beta1_birth_density_10pct_hot,beta1_birth_density_10pct_delta,loop_force_share_5pct_cold,loop_force_share_5pct_hot,loop_force_share_5pct_delta,loop_force_share_10pct_cold,loop_force_share_10pct_hot,loop_force_share_10pct_delta,beta1_birth_area_cold,beta1_birth_area_hot,beta1_birth_area_delta,loop_force_persistence_area_cold,loop_force_persistence_area_hot,loop_force_persistence_area_delta,giant_component_area_cold,giant_component_area_hot,giant_component_area_delta,total_beta1_birth_density_cold,total_beta1_birth_density_hot,total_beta1_birth_density_delta,total_loop_force_share_cold,total_loop_force_share_hot,total_loop_force_share_delta,top5_force_share_cold,top5_force_share_hot,top5_force_share_delta,force_p99_hot_minus_cold,overload_asinh,loop_force_share_delta,loop_conduit_force_share_delta
G2_lossy_high_expansion_mid_friction,a150_mu030_g020,G2,29,0.0004145936981757,0.0001167542323409,-0.00029783946583480003,0.003522217343454,0.002504137168845,-0.0010180801746089998,0.4876033057851239,0.5239206534422404,0.03631734765711647,0.494824016563147,0.5318155283129014,0.03699151174975435,0.0884071833122971,0.1643910098537778,0.0759838265414807,0.1522096727080631,0.2396609298606999,0.0874512571526368,0.4974866557754629,0.5502883060401333,0.05280165026467043,0.3654899895643145,0.4221714015363708,0.056681411972056284,0.1052819426336375,0.3861292200232828,0.2808472773896453,0.5217661691542289,0.6247518972562756,0.10298572810204665,0.5028027182494214,0.5447634906442314,0.04196077239481,0.1814589182788907,0.3171967466993198,0.13573782842042909,0.0025087528671034,0.7607259091415697,0.0419607723948139,0.1509528413488646
G2_lossy_high_expansion_mid_friction,a150_mu030_g020,G2,30,0.000940291490362,0.0002637130801687,-0.0006765784101933001,0.0077540948404088,0.0050675685827246,-0.0026865262576842,0.4766355140186916,0.5052631578947369,0.028627643876045272,0.4929577464788732,0.5230566534914362,0.03009890701256296,0.094394157092854,0.1819509383991069,0.0875567813062529,0.1639817316090207,0.2640340445300277,0.10005231292100703,0.4821694008629571,0.516715875026654,0.03454647416369683,0.3620353780609108,0.4258725147674038,0.06383713670649299,0.0055145746579417,0.1418211433375367,0.136306568679595,0.4960037611659614,0.5270305907172996,0.03102682955133823,0.4887176358163726,0.5192794010422342,0.030561765225861626,0.1985568442097437,0.3613966572099994,0.1628398130002557,0.0012222355663793,0.3969082289889156,0.0305617652258612,0.1683004060865529
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,1,0.0001436781609195,0.0003717472118959,0.00022806905097639998,0.0009701247090589,0.0113775189240903,0.010407394215031401,0.4942528735632184,0.4907063197026022,-0.0035465538606161973,0.4964080459770115,0.4869888475836431,-0.009419198393368411,0.0821310470383672,0.1540193073168032,0.07188826027843599,0.1405419896429658,0.2223761836768547,0.08183419403388889,0.5500775095123329,0.4849824452705493,-0.06509506424178363,0.3830924102617448,0.389383486701769,0.00629107644002419,0.4252278527160043,0.0089479753972321,-0.4162798773187722,0.632183908045977,0.4983271375464684,-0.13385677049950861,0.5638954617294968,0.4884329760158467,-0.07546248571365011,0.1661887347286965,0.3155738423225019,0.1493851075938054,0.0005206297467305,0.1726837395951128,-0.0754624857136486,-0.2884320602919605
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,0.0001168292540452,9.895111814763506e-05,-1.7878135897564937e-05,0.0007020465324164,0.0014740505125169,0.0007720039801005,0.4929906542056075,0.5044510385756676,0.01146038437006014,0.495911214953271,0.5252225519287834,0.029311336975512414,0.0757955054054235,0.1275845295052946,0.051789024099871114,0.131870585826015,0.2020200494703758,0.07014946364436081,0.56656674077929,0.5822258853458323,0.01565914456654227,0.3896670611149933,0.429184596883159,0.039517535768165746,0.4706634330812232,0.4567095115681233,-0.013953921513099932,0.659033822069046,0.6504551751434792,-0.008578646925566868,0.5885008760570782,0.5796273312472997,-0.008873544809778533,0.1536386829635089,0.2536566252283122,0.10001794226480332,0.000214392536146,0.0714034886292251,-0.0088735448097807,0.03449565315521
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,0.0001274128814423,9.47552944520775e-05,-3.2657586990222483e-05,0.0007385272285276,0.0012671000859868,0.0005285728574592,0.4955414012738853,0.5142045454545454,0.01866314418066012,0.497452229299363,0.541923259118901,0.044471029819538044,0.0766931633053715,0.141376869227801,0.06468370592242949,0.1330491568297458,0.2235539829599124,0.09050482613016661,0.565753872728967,0.5959472273914181,0.0301933546624511,0.3884337801949518,0.4463103291203073,0.05787654892535554,0.4658637513552583,0.4606874505668337,-0.005176300788424626,0.6630566350258011,0.6557066376083763,-0.007349997417424814,0.5868626652315817,0.5887685325957217,0.0019058673641400015,0.1548087107116374,0.2772651579871808,0.12245644727554342,0.0003582433874031,0.1191324636414723,0.0019058673641375,0.0610017393449839
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,0.0001260636621493,0.000105859312973,-2.02043491763e-05,0.0007659769521989,0.0016203337992905,0.0008543568470915999,0.4949622166246851,0.5153439153439153,0.020381698719230235,0.497164461247637,0.5333333333333333,0.0361688720856963,0.0751621546702002,0.1457032097552358,0.0705410550850356,0.1308063353879037,0.2247790427989308,0.09397270741102709,0.5684090159991961,0.5872425209803042,0.01883350498110803,0.3878837005406746,0.4430166459285437,0.05513294538786906,0.4801723820058997,0.4285667034178611,-0.051605678588038606,0.6695241096753861,0.640766421425925,-0.028757688249461122,0.5910020493254526,0.5800190191845958,-0.010983030140856886,0.1518852888705061,0.2850321108383026,0.1331468219677965,0.0001914580338698,0.0637761021039179,-0.0109830301408551,0.0343188310366847
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,0.0001350074254083,0.0001030078285949,-3.1999596813400013e-05,0.0009825833404207,0.0015753612623579,0.0005927779219371998,0.49527665317139,0.5159629248197735,0.020686271648383436,0.4939271255060729,0.5365602471678682,0.04263312166179534,0.0765947298517782,0.1486132158420612,0.07201848599028299,0.1326669584508546,0.2292886190210076,0.096621660570153,0.5638912980207322,0.5927067414413087,0.028815443420576514,0.3875035383809401,0.4494974702885789,0.0619939319076388,0.473654999033069,0.4371708282166734,-0.0364841708163956,0.6639665181584987,0.64426246394726,-0.019704054211238775,0.5845443293187084,0.5838263818785587,-0.0007179474401496355,0.1546734152098263,0.2904803131728082,0.1358068979629819,0.0003857481279491,0.1282309991832713,-0.0007179474401507,0.0508243134034358
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,0.0001386962552011,0.0001000850723114,-3.8611182889699994e-05,0.0008194482001068,0.0018573065408941,0.0010378583407873,0.492371705963939,0.514,0.021628294036061035,0.4951456310679611,0.5402701350675337,0.04512450399957263,0.0743747248590245,0.1439243069993074,0.0695495821402829,0.1305074435087604,0.2268020235067023,0.09629457999794191,0.5620014843527754,0.5967072685130119,0.03470578416023651,0.384349318638893,0.4523167277248027,0.0679674090859097,0.4696682371417353,0.4456169925826028,-0.02405124455913249,0.6610957004160888,0.6489015663313816,-0.012194134084707153,0.5840546160992016,0.5894566345728319,0.00540201847363031,0.151044538642357,0.2819415988434665,0.13089706020110947,0.0006081426129073,0.2013509092615042,0.0054020184736347,0.0754772383357235
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,0.0001386577925679,9.613073780341265e-05,-4.2527054764487346e-05,0.0008743056436501,0.0015523891709878,0.0006780835273377,0.4944598337950138,0.5206532180595581,0.026193384264544317,0.4948024948024948,0.5458913983661701,0.05108890356367529,0.0762848179500327,0.1483278455423827,0.07204302759235001,0.1326573029967424,0.2329534371719009,0.10029613417515851,0.5610052651165882,0.5981120142283933,0.037106749111805115,0.3849855691395739,0.454540913878418,0.06955534473884412,0.4646339094969897,0.4528616434759779,-0.011772266021011779,0.6593178036605657,0.6516222062004325,-0.007695597460133152,0.5812484583197882,0.5892849560361068,0.008036497716318536,0.1542959745800847,0.288128674854909,0.1338327002748243,0.000564409054218,0.1870438086855572,0.0080364977163167,0.0596133279671515
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,0.0001372024422034,0.0001017190519784,-3.548339022499999e-05,0.0009466311156447,0.0015189463939496,0.0005723152783049,0.4924554183813443,0.5203252032520326,0.027869784870688252,0.4938271604938271,0.5490594814438231,0.05523232094999603,0.075041894119072,0.1524607738528566,0.07741887973378461,0.1309228892750416,0.2387741341727298,0.10785124489768821,0.5588561478807582,0.5959732013734873,0.03711705349272909,0.3817551922194738,0.4549435049348493,0.07318831271537551,0.4668489431840217,0.4366113905124371,-0.030237552671584622,0.6600123482197983,0.64759434442071,-0.012418003799088306,0.5812732696834021,0.5871130083510826,0.005839738667680505,0.1523349221271564,0.2956989767010348,0.14336405457387838,0.0006235562793057,0.206383840777674,0.0058397386676838,0.0878699393313656
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,0.0001359804188196,0.0001009336361342,-3.50467826854e-05,0.0009061146663257,0.0022165117820985,0.0013103971157728002,0.4986413043478261,0.5105953582240161,0.01195405387619003,0.496261046906866,0.5353178607467205,0.03905681383985449,0.0770334827985977,0.1437566167539921,0.06672313395539439,0.1325256026578471,0.2277543066417517,0.0952287039839046,0.5602311948074205,0.5953715158305254,0.03514032102310494,0.3832500251898729,0.4516832127397381,0.06843318754986522,0.4784446380178088,0.4365033692722372,-0.04194126874557158,0.6622926298613,0.6457734039868787,-0.01651922587442134,0.5816229253363039,0.5869824335632736,0.005359508226969734,0.1547359432549047,0.2832918509623996,0.12855590770749492,0.000375688189851,0.1249043688942901,0.0053595082269704,0.0650047001262105
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,0.0001362862010221,0.0001009336361342,-3.5352564887900016e-05,0.000708121712206,0.0018237438215213,0.0011156221093153,0.4959128065395095,0.5186680121089808,0.02275520556947136,0.4938692098092643,0.5474268415741675,0.053557631764903246,0.0766020453368853,0.1535721651064648,0.07697011976957949,0.1329873575810932,0.2380293543298658,0.1050419967487726,0.5618883846716485,0.5927783834246324,0.030889998752983927,0.3859801953586527,0.451987990867883,0.0660077955092303,0.4752109133126934,0.4445525003369726,-0.030658412975720806,0.6627597955706984,0.6443098662629321,-0.018449929307766344,0.5825076164664166,0.5841879558094942,0.0016803393430776525,0.1546101334445492,0.2991072872302114,0.1444971537856622,0.0005070578862209,0.1682247243849378,0.0016803393430814,0.0708575992536922
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,0.0002053388090349,0.000103087469718,-0.00010225133931690001,0.0012040663336937,0.0021850253068014,0.0009809589731077,0.4924760601915184,0.5159629248197735,0.023486864628255055,0.4955509924709103,0.5352910870685214,0.039740094597611075,0.0754586423886272,0.1469043060381362,0.071445663649509,0.131687369407591,0.2300284475797421,0.09834107817215113,0.559261977315244,0.5931058264328308,0.033843849117586866,0.383555170791463,0.4512558599212227,0.06770068912975968,0.4740974101275609,0.4343536535583072,-0.03974375656925372,0.659479808350445,0.643368898510386,-0.016110909840058918,0.5804612048003683,0.5848266781822332,0.004365473381864882,0.1531498636800657,0.2873479612122975,0.1341980975322318,0.0003233685461461,0.1075818723486744,0.0043654733818618,0.0654407999152405
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,0.0001339315609723,9.88533017002768e-05,-3.5078259272023195e-05,0.0007175953839971,0.0012976259645723,0.0005800305805752,0.4926372155287818,0.5118577075098815,0.019220491981099652,0.4959839357429719,0.5434782608695652,0.047494325126593295,0.075988761376032,0.1420162711439317,0.0660275097678997,0.1332922154704485,0.2271216053997383,0.0938293899292898,0.5624975893108712,0.5973045565193076,0.034806967208436346,0.386013547266583,0.4520269144780503,0.06601336721146733,0.4694594850435441,0.451802465826856,-0.017657019216688108,0.6610192191789995,0.6486259391063661,-0.012393280072633406,0.5825088811512588,0.5894923734232674,0.006983492272008673,0.1542322344507159,0.2793926208070514,0.1251603863563355,0.0004634284328858,0.1538682751535038,0.0069834922720102,0.063806794003659
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,0.0001344718617629,0.0001010917913465,-3.338007041639999e-05,0.0006940344557692,0.0020174881098226,0.0013234536540533998,0.4959677419354839,0.5141414141414141,0.018173672205930247,0.4946236559139785,0.5401718039413845,0.04554814802740603,0.0758099741727782,0.1490536148118296,0.07324364063905141,0.1317981267877929,0.2329661841581305,0.1011680573703376,0.5633278938549426,0.5949844450542542,0.031656551199311544,0.3867597690326712,0.4521382278341027,0.0653784588014315,0.477886607828089,0.4376358732299392,-0.04025073459814982,0.6632152222147516,0.6465830974524869,-0.01663212476226472,0.584285279948802,0.5864119430830012,0.0021266631341991804,0.1529252242873617,0.2924078228222299,0.1394825985348682,0.0004101256941497,0.1362862769966009,0.0021266631341955,0.0454203092253115
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,0.000135657600217,9.495774380400722e-05,-4.069985641299279e-05,0.0007364970159219,0.0016472143877594,0.0009107173718375,0.491869918699187,0.5170777988614801,0.025207880162293084,0.4962711864406779,0.5424774560987186,0.046206269658040644,0.0744810395238721,0.1443494689886082,0.0698684294647361,0.130485812939088,0.2283983113633987,0.09791249842431068,0.5646169939787539,0.600835858135871,0.03621886415711717,0.386497130076727,0.4542528700516273,0.06775573997490031,0.4696484299749566,0.4481971592389887,-0.02145127073596792,0.6618734314589975,0.6534517139872756,-0.008421717471721824,0.5864525731474606,0.592555728874751,0.006103155727290477,0.1513169565617852,0.2816994555226403,0.1303824989608551,0.0005870958273954,0.1944705161829051,0.0061031557272933,0.061450417193235
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,0.0001341741580571,9.8015192354815e-05,-3.6158965702285e-05,0.0009063456216997,0.0013781585064964,0.00047181288479669994,0.4906166219839142,0.5063663075416258,0.015749685557711612,0.4956405097250168,0.5330720235178834,0.03743151379286663,0.0753650930923084,0.1401544206527533,0.06478932756044489,0.1318997995994507,0.2256026951195491,0.09370289552009842,0.562388004724879,0.6002590616795841,0.03787105695470505,0.3859259539178752,0.4550892736622824,0.0691633197444072,0.4702834510402748,0.4510756358768407,-0.019207815163434117,0.6626190795652758,0.6520460671404068,-0.010573012424868966,0.5851870223348964,0.5922075942310736,0.007020571896177219,0.1534086284657731,0.2778715556388684,0.12446292717309529,0.0004490020434181,0.1491141403161396,0.0070205718961756,0.0629694735848668
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,0.0001331646580997,9.761335350675971e-05,-3.555130459294028e-05,0.0007962422713713,0.0015230955793693,0.0007268533079980001,0.4926764314247669,0.5151219512195122,0.022445519794745294,0.4940079893475366,0.5427037579306979,0.048695768583161325,0.0749483332427167,0.1474420646175392,0.0724937313748225,0.1302792596253718,0.233342616292337,0.1030633566669652,0.5619770734921927,0.5995575736322304,0.037580500140037665,0.3842603158945561,0.4561718862841522,0.07191157038959606,0.4787909992372235,0.4500432756324899,-0.0287477236047336,0.6632931619948066,0.6512274879203475,-0.012065674074459132,0.5846253155634393,0.5905770602519833,0.005951744688543981,0.1520320987810489,0.2891221838765312,0.13709008509548232,0.0005613957902611,0.1860566149375025,0.0059517446885429,0.0669759188715188
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,0.0001342371971273,9.636696540425942e-05,-3.787023172304058e-05,0.0008053427681816,0.001567496828326,0.0007621540601444,0.4953020134228187,0.5163776493256262,0.021075635902807532,0.4959731543624161,0.5366088631984586,0.04063570883604245,0.0765915104035521,0.1491968257951754,0.0726053153916233,0.1330118212141477,0.2331424812183704,0.10013066000422269,0.5624071197967884,0.5991376241978177,0.03673050440102932,0.3854075128546155,0.4554606821769762,0.07005316932236072,0.474655731451459,0.4472039905487004,-0.027451740902758592,0.660849721457816,0.6514888696154958,-0.009360851842320161,0.582290491808266,0.5894270036152196,0.007136511806953627,0.1547287731862869,0.2915903393811958,0.13686156619490888,0.0005386643643089,0.1786037172157012,0.007136511806947,0.0589180882424369
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,0.0001368738023542,9.821735500662968e-05,-3.865644734757033e-05,0.0009758959339952,0.0013960705569285,0.00042017462293329993,0.4979480164158686,0.5063788027477919,0.00843078633192329,0.4979480164158686,0.5306823760432008,0.03273435962733218,0.0797733744473803,0.1438290051007944,0.06405563065341412,0.1368237235895355,0.2273426301134926,0.09051890652395708,0.5621374384471031,0.5975854193605047,0.03544798091340162,0.3870993182902964,0.4522040382320205,0.06510471994172407,0.4718067875048206,0.4533810291549106,-0.018425758349910004,0.6598686011497399,0.6531945194715907,-0.006674081678149202,0.5815288850447227,0.5885118110546683,0.006982926009945656,0.160348985668415,0.2848987424235029,0.12454975675508789,0.0003907987776442,0.1299006232856627,0.0069829260099482,0.0731846677043431
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,0.00014000700035,9.717228646390048e-05,-4.283471388609952e-05,0.0007800686272173,0.001445183748107,0.0006651151208897,0.4951048951048951,0.5135922330097087,0.018487337904813606,0.4982505248425472,0.5439533754249636,0.045702850582416354,0.0769599285511621,0.1482035513773719,0.0712436228262098,0.1345428061549917,0.236074304912992,0.1015314987580003,0.5630579664793894,0.600330626635674,0.03727266015628461,0.3872316627132393,0.4573165892045972,0.07008492649135795,0.4721220185294698,0.4513317447709822,-0.020790273758487576,0.6604830241512075,0.6502283548731902,-0.010254669278017325,0.5827513658271266,0.5904462356442358,0.007694869817109207,0.1555197542716901,0.2904047685057498,0.1348850142340597,0.0006507153622783,0.2152393332273179,0.0076948698171082,0.0672465763351444
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0001334044823906,9.08554036251306e-05,-4.254907876546941e-05,0.000722490689971,0.0014362351250555,0.0007137444350844999,0.496,0.5068119891008175,0.010811989100817487,0.4966666666666666,0.5490463215258855,0.052379654859218916,0.0754395754443557,0.1450949587815203,0.06965538333716459,0.1312490329260949,0.2345737295016689,0.103324696575574,0.5634784448875237,0.6072283556516367,0.04374991076411294,0.3851925554774713,0.4588146227314318,0.07362206725396053,0.4749675881792183,0.4631973140495867,-0.011770274129631608,0.6639541088580576,0.6628355971471404,-0.0011185117109172582,0.587018493107124,0.5967872215395029,0.00976872843237897,0.1522028345657076,0.2873193526893891,0.13511651812368147,0.0007358206028786,0.2428785798548625,0.0097687284323758,0.0725991978588513
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,0.0001386481802426,0.0001002657041159,-3.838247612670001e-05,0.0007442023235121,0.0015874139132127,0.0008432115897006,0.4916897506925208,0.5220440881763527,0.030354337483831928,0.4941094941094941,0.5523809523809524,0.0582714582714583,0.0762719633199005,0.1602617641877697,0.0839898008678692,0.1331630018682021,0.2477166508251804,0.11455364895697831,0.5617755849880248,0.5988680910699944,0.03709250608196957,0.3855642899812949,0.4579400850587958,0.07237579507750092,0.4740189311772825,0.4382351358622545,-0.03578379531502801,0.6626689774696707,0.6488193713340352,-0.013849606135635462,0.5829773940100648,0.5880545071387546,0.0050771131286898585,0.1549718337606717,0.3104217171676093,0.1554498834069376,0.0006452445902226,0.2134568480383684,0.0050771131286894,0.071938064228238
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,22,0.0001340392735071,9.989511013435893e-05,-3.4144163372741066e-05,0.0007890400293464,0.0018902819027975,0.0011012418734510998,0.4926372155287818,0.5189620758483033,0.026324860319521526,0.4963161419959812,0.5436844732900649,0.04736833129408369,0.0759829974130567,0.152418771106527,0.0764357736934703,0.1324867157078077,0.2354477074383318,0.10296099173052409,0.5626494846751212,0.5985391962803186,0.03588971160519738,0.3850087774780648,0.4552762822366216,0.07026750475855681,0.4736757118287788,0.4467527228721258,-0.026922988956653016,0.6630252664030561,0.648768792767594,-0.014256473635462119,0.5842583575683433,0.5891712121926032,0.0049128546242598325,0.1541238596281584,0.2961447846114227,0.1420209249832643,0.0005877878885609,0.1946969038597225,0.0049128546242662,0.0617608481439236
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,23,0.0001283038234539,9.742315748453409e-05,-3.088066596936592e-05,0.0007018320515963,0.0016612826458055,0.0009594505942092,0.4923076923076923,0.5150925024342746,0.022784810126582344,0.4971135343168698,0.54164637116415,0.044532836847280266,0.0763808933105232,0.1481328815913136,0.07175198828079041,0.1325461913093712,0.232689576477082,0.10014338516771079,0.5664275050719049,0.5998568215464598,0.03342931647455494,0.3875973749919679,0.4553402707031155,0.06774289571114761,0.4737920148560817,0.4523922067487948,-0.021399808107286866,0.6685270721067488,0.6537093867212236,-0.014817685385525192,0.5884744749292974,0.5912192820092693,0.0027448070799719337,0.1550141921083236,0.2899482280974738,0.1349340359891502,0.0005256788301576,0.1743417460028385,0.0027448070799742,0.0482171686198111
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,24,0.0001893819834606,9.80392156862745e-05,-9.13427677743255e-05,0.0009412409192286,0.0014092297958148,0.0004679888765862,0.4968474148802018,0.5137254901960784,0.016878075315876595,0.4958990536277602,0.5470588235294118,0.05115976990165161,0.0772957864293154,0.1465086195044228,0.0692128330751074,0.1335749928028685,0.2353966992601664,0.1018217064572979,0.5667514966236729,0.6005919117647059,0.03384041514103309,0.3886964063718268,0.4553196873833,0.06662328101147319,0.476792383742219,0.4466588566073102,-0.0301335271349088,0.6682027649769585,0.6524509803921569,-0.015751784584801642,0.5885681809763619,0.5901965442460502,0.0016283632696882933,0.155736411781335,0.2874253025845849,0.1316888908032499,0.000432947205681,0.1438194280467249,0.0016283632696878,0.0501541672213878
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,25,0.0001284686536485,9.783778495254869e-05,-3.0630868695951324e-05,0.0007000419348954,0.0017541793870909,0.0010541374521955,0.4955070603337612,0.5151515151515151,0.019644454817753954,0.497752087347463,0.5398533007334964,0.04210121338603334,0.0768827972233016,0.1498912171334367,0.0730084199101351,0.1342484277009187,0.23422841869998,0.09997999099906132,0.5647402120195395,0.5996249925491515,0.03488478052961197,0.3873558063433813,0.4559351178112739,0.06857931146789259,0.4788440007464078,0.4453870195504721,-0.03345698119593571,0.6679727646454265,0.6515018099990216,-0.01647095464640491,0.5857198615172124,0.5892281629842303,0.0035083014670178603,0.1552795529977885,0.2930240451358333,0.1377444921380448,0.0005421417247985,0.1797444771642528,0.0035083014670144,0.0527651834971091
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,26,0.0001332445036642,9.605686566447336e-05,-3.718763799972664e-05,0.0008393923009321,0.0020292085017351,0.0011898162008029999,0.4940079893475366,0.5163147792706334,0.022306789923096815,0.4930046635576282,0.5396063370139222,0.04660167345629407,0.0767577794311447,0.1468892022513783,0.0701314228202336,0.1331785618705939,0.2316315322313605,0.09845297036076658,0.5632168908320292,0.6028401716956354,0.039623280863606225,0.3871644637616093,0.4591542658989981,0.07198980213738881,0.4691936097375427,0.4482884488448845,-0.020905160892658203,0.6634910059960026,0.6548676816675472,-0.008623324328455473,0.5842460121857663,0.593855587015195,0.009609574829428702,0.1554101219187864,0.2870250725710571,0.1316149506522707,0.0005797971244363,0.1920823605152689,0.0096095748294183,0.0708864234222743
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,27,0.0001335380917406,9.776126698602014e-05,-3.577682475457986e-05,0.0010771947409081,0.0017888534157376,0.0007116586748295,0.4926568758344459,0.5151515151515151,0.022494639317069243,0.4953271028037383,0.544477028347996,0.04914992554425773,0.0778127410536908,0.1579517773449873,0.0801390362912965,0.1344047922768955,0.2460162611500881,0.11161146887319259,0.5624538969308097,0.5993569632562517,0.036903066325441936,0.3868627465283292,0.4581932760674463,0.07133052953911712,0.4746141417981372,0.4524849377426697,-0.022129204055467533,0.6626160112171997,0.6525564571316844,-0.010059554085515288,0.5822349230470194,0.5869601971639002,0.00472527411688084,0.1578231487447598,0.3092372442933237,0.15141409554856392,0.0007116329858064,0.2350409009342212,0.0047252741168763,0.0759152243561851
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,28,0.0001386962552011,9.857558282813348e-05,-4.0120672372966523e-05,0.00081301150576,0.0015125732744895,0.0006995617687295001,0.4951456310679611,0.5211822660098522,0.026036634941891068,0.4944521497919556,0.5362247412518482,0.04177259145989254,0.0776371115703493,0.1563930501793651,0.07875593860901581,0.1337119024657017,0.2389210060787607,0.10520910361305902,0.5597021146669345,0.5983197073890155,0.038617592722080984,0.3839182008208217,0.4565418194259233,0.07262361860510164,0.4756169085916045,0.4494399946602589,-0.02617691393134558,0.6597087378640777,0.652126768199517,-0.007581969664560706,0.579543416563846,0.5872312983904046,0.007687881826558551,0.1568542246967243,0.303922345119675,0.14706812042295067,0.0007468194788249,0.2464378138250354,0.0076878818265538,0.071981081742254
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,29,0.0001336541031809,9.583133684714902e-05,-3.782276633375098e-05,0.0008133981764007,0.0015915036345695,0.0007781054581688,0.4939919893190921,0.5134099616858238,0.01941797236673165,0.4969939879759519,0.5481552467656924,0.05116125878974048,0.0762979666481239,0.157348714863497,0.0810507482153731,0.1332716018059475,0.2475837670938574,0.11431216528790991,0.561072701484608,0.6054574235876233,0.04438472210301536,0.3848426213459259,0.4636214115448153,0.07877879019888939,0.4784057556699066,0.4481932717678101,-0.03021248390209652,0.6624565624164662,0.6546717776712985,-0.00778478474516775,0.5807505718301145,0.5927514456220904,0.012000873791975897,0.1544680834341104,0.3086409180079044,0.154172834573794,0.0008446906107126,0.2779700150886933,0.0120008737919721,0.0772014819956758
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,30,0.0001345170836696,9.567089213106912e-05,-3.884619153853087e-05,0.0009903041987262,0.0014949314665471,0.0005046272678208999,0.4946236559139785,0.5066921606118547,0.012068504697876237,0.4942837928715534,0.5380200860832137,0.04373629321166034,0.0765836950710812,0.1465445755823656,0.0699608805112844,0.1315919238671713,0.2333468906069835,0.10175496673981219,0.5605513812249837,0.6042457744601977,0.04369439323521396,0.3835921787160471,0.4592968986157721,0.07570471989972499,0.4673729453995843,0.4534559310801855,-0.01391701431939879,0.6596045197740112,0.6559196364506099,-0.0036848833234013334,0.5815213479501908,0.5933196374951762,0.011798289544985407,0.1548670069952733,0.2902033699525598,0.1353363629572865,0.0007094374558558,0.2343287591157646,0.0117982895449842,0.07876295337408
R1_low_expansion_low_friction,a050_mu010_g002,R1,1,0.0001200336094106,0.0002761286759629,0.00015609506655230002,0.0012068429340627,0.0048436598251641,0.0036368168911014003,0.4952038369304556,0.4876033057851239,-0.007600531145331713,0.4913017396520696,0.4896551724137931,-0.0016465672382764973,0.0849753792533774,0.1339183397844692,0.0489429605310918,0.1422896697706532,0.2000846163750653,0.05779494660441212,0.5615299565508916,0.4839270396514374,-0.07760291689945414,0.3899897062046442,0.376775933905409,-0.013213772299235205,0.4487918900804289,0.015765475695887,-0.4330264143845419,0.6612051374384827,0.5014496755488057,-0.15975546188967704,0.5772652476345654,0.4864989869392386,-0.09076626069532684,0.172052150085615,0.2756554538484583,0.1036033037628433,0.0005047695354128,0.4723967156796417,-0.0907662606953277,-0.315417645994894
