bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,cycle,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,regime_id,run,tag,dataset,overload_asinh,loop_activation,loop_birth_fraction,force_tail,giant_fragmentation,wall_conduit,overload_asinh_rc,overload_asinh_rz,loop_activation_rc,loop_activation_rz,loop_birth_fraction_rc,loop_birth_fraction_rz,force_tail_rc,force_tail_rz,giant_fragmentation_rc,giant_fragmentation_rz,wall_conduit_rc,wall_conduit_rz,loop_breath_cost,tail_cost,topological_triplet_norm,tail_triplet_norm
0.0005977286312014,0.000684712648925,8.698401772356667e-05,21,0.6299649835157286,0.5867663376757942,-0.0431986458399343,0.7196652719665272,0.6704706258273612,-0.049194646139166,0.001027342277169,0.0006223667456171,-0.0004049755315519,0.1523987846286844,0.3536063798991316,0.2012075952704471,0.0038247011952191,0.0470726300691094,0.0432479288738902,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1345851816572342,-0.0431986458399343,-0.049194646139166,0.2012075952704471,0.0432479288738902,8.698401772356667e-05,0.026457294677396687,0.36418117691135765,0.006623310641785271,0.5146170566415389,0.005691055885334098,0.27254816299852686,0.03962717941319799,1.549620163455514,0.0025001955985571797,0.16964415293482404,-0.017182134663434264,-0.17971753728479792,0.006623310641785271,0.03962717941319799,0.6065413050776067,1.5692036779273046
0.0003234451529433,0.000984428136746,0.0006609829838026,22,0.6299959169969548,0.5890116692631406,-0.0409842477338141,0.7208668330098882,0.6734383390012529,-0.0474284940086352,0.0009985776544576,0.0005704445784933,-0.0004281330759643,0.1533782744705296,0.3329721330243084,0.1795938585537787,0.0054600931427653,0.0543661606331906,0.0489060674904252,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1422309927082852,-0.0409842477338141,-0.0474284940086352,0.1795938585537787,0.0489060674904252,0.0006609829838026,0.018811483626345687,0.2589375947172768,0.008837708747905473,0.686671048555319,0.0074572080158648996,0.3571302736737317,0.018013442696529602,0.7044153641300009,0.008158334215092176,0.5535621685268126,-0.016608135697355232,-0.17371376169995884,0.008837708747905473,0.018013442696529602,0.9515725068130347,0.9125834485955019
0.0001823486506199,0.0003273169363134,0.0001449682856934,23,0.6313888496024449,0.5828251755640363,-0.0485636740384085,0.7225565280816922,0.6681006265781352,-0.054455901503557,0.001035292207821,0.0005680363601992,-0.0004672558476218,0.1539456029504834,0.3401810492131867,0.1862354462627033,0.0020736959642686,0.0553349218956844,0.0532612259314157,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.15512900334355,-0.0485636740384085,-0.054455901503557,0.1862354462627033,0.0532612259314157,0.0001449682856934,0.005913472991080887,0.08139817694079027,0.0012582824433110748,0.09776585191630553,0.00042980052094309523,0.020583411022324482,0.024655030405454192,0.9641345362616437,0.012513492656082675,0.849069914018864,-0.017124150395464433,-0.17911104746005127,0.0012582824433110748,0.024655030405454192,0.8549278083570776,1.2971337210275171
4.564750992833341e-05,0.000666400106624,0.0006207525966956,24,0.6306763788729959,0.5908245770393309,-0.0398518018336649,0.7205002967088145,0.6753742947265539,-0.0451260019822606,0.0010171485260414,0.0005379099901349,-0.0004792385359065,0.1507130794706259,0.3180024203034481,0.1672893408328221,0.0031665611146295,0.0543520560383966,0.0511854949237671,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.15907444137692991,-0.0398518018336649,-0.0451260019822606,0.1672893408328221,0.0511854949237671,0.0006207525966956,0.0019680349577009815,0.02708974201018955,0.009970154648054674,0.774659670478611,0.0097597000422395,0.46739803149426706,0.005708924975572988,0.2232474121248272,0.010437761648434081,0.7082266821068064,-0.01664836608446223,-0.17413455377478004,0.009970154648054674,0.005708924975572988,1.1489750032784705,0.7627235954700691
0.002117975755937,0.0007696486780152,-0.0013483270779218,25,0.6311961084717898,0.5878537052432751,-0.0433424032285146,0.7224550493443288,0.6732162260050706,-0.0492388233392582,0.0010396441999104,0.0005848353337549,-0.0004548088661554,0.1520379937708704,0.3344617626030982,0.1824237688322277,0.0023610892491736,0.0544645195077245,0.0521034302585509,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.15102815403335862,-0.0433424032285146,-0.0492388233392582,0.1824237688322277,0.0521034302585509,-0.0013483270779218,0.010014322301272277,0.13784582762963918,0.006479553253204977,0.5034474153272785,0.005646878685241899,0.27043248974313405,0.02084335297497858,0.8150789564722307,0.01135569698321788,0.7705107539643069,-0.018617445759079632,-0.19473025720579132,0.006479553253204977,0.02084335297497858,0.9593121772827823,1.1384025651455372
0.0007761848233038,0.0004025404776813,-0.0003736443456224,26,0.631735649411842,0.5880807192199538,-0.0436549301918882,0.722856360149758,0.6750603810716522,-0.0477959790781057,0.001013492104686,0.0006069732450732,-0.0004065188596127,0.1504857080024916,0.3350552133198478,0.1845695053173561,0.0027230498157936,0.0539872512033303,0.0512642013875366,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.13509498274933848,-0.0436549301918882,-0.0477959790781057,0.1845695053173561,0.0512642013875366,-0.0003736443456224,0.025947493585292414,0.35716383201736723,0.006167026289831373,0.47916473938002896,0.0070897229463944,0.33953118790975645,0.022989089460107,0.898987944496489,0.01051646811220358,0.7135671008261968,-0.017642763026780233,-0.18453550645368338,0.006167026289831373,0.022989089460107,0.9241527375980905,1.16250190747097
0.0026818181818181,0.0004011589034989,-0.0022806592783191,27,0.6305116343960709,0.5926303126229142,-0.0378813217731567,0.7215,0.6781814129708046,-0.0433185870291954,0.0010154670012826,0.0006202824568658,-0.0003951845444168,0.1521691849869159,0.3377796283978274,0.1856104434109115,0.0033370411568409,0.055045871559633,0.051708830402792,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.13135016109395542,-0.0378813217731567,-0.0433185870291954,0.1856104434109115,0.051708830402792,-0.0022806592783191,0.029692315240675476,0.40871080892523964,0.011940634708562874,0.9277617524664553,0.011567114995304696,0.5539562440929945,0.024030027553662403,0.9396938105855894,0.010961097127458977,0.7437362254765942,-0.019549777959476933,-0.20448204010522933,0.011940634708562874,0.024030027553662403,1.311774737824836,1.2157223924336649
0.0002321370537165,0.0002250225022502,-7.114551466289205e-06,28,0.6301899261841744,0.590316119495819,-0.0398738066883553,0.7210176888434932,0.6743924392439244,-0.0466252495995687,0.001011956244171,0.0006194377734528,-0.0003925184707181,0.1510949198765453,0.3237465257912322,0.1726516059146869,0.0030669895076674,0.0534410844629822,0.0503740949553147,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1304690307853974,-0.0398738066883553,-0.0466252495995687,0.1726516059146869,0.0503740949553147,-7.114551466289205e-06,0.030573445549233497,0.42083945158109953,0.009948149793364273,0.7729499403806207,0.008260452424931397,0.3955981419464853,0.011071190057437785,0.43293869512044764,0.009626361679981675,0.6531712854734845,-0.01727623323262412,-0.1807017667445293,0.009948149793364273,0.011071190057437785,1.0865460084198002,0.8041901332423037
0.000600489630006,0.0003191392358894,-0.0002813503941165,29,0.6308484984637579,0.5880145289175811,-0.0428339695461768,0.7209570880872096,0.6718336828667821,-0.0491234052204274,0.0009939143253241,0.0006138290792213,-0.0003800852461027,0.1487751862255216,0.3326188476439884,0.1838436614184667,0.0020944095376188,0.0545765386638611,0.0524821291262423,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.12635856311387084,-0.0428339695461768,-0.0491234052204274,0.1838436614184667,0.0524821291262423,-0.0002813503941165,0.03468391322076006,0.47741949774702624,0.006987986935542777,0.542951623910129,0.005762296804072697,0.2759599343681543,0.022263245561217587,0.870603831423188,0.011734395850909275,0.7962063630054386,-0.01755046907527433,-0.18357015249762215,0.006987986935542777,0.022263245561217587,1.0024444741597762,1.1939822463785144
0.002693817916172,0.0002228660574994,-0.0024709518586725,30,0.6317364431344094,0.590256278465154,-0.0414801646692553,0.723404255319149,0.6752841542233118,-0.0481201010958372,0.0010193142635371,0.0006201870846978,-0.0003991271788392,0.151618020154821,0.3319574221795379,0.1803394020247168,0.0030322374720714,0.0566649377593361,0.0536327002872646,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.13265300533274058,-0.0414801646692553,-0.0481201010958372,0.1803394020247168,0.0536327002872646,-0.0024709518586725,0.02838947100189032,0.3907773295578909,0.008341791812464278,0.6481393644085144,0.0067656009286629,0.3240087853363173,0.018758986167467684,0.7335698286264946,0.012884967011931578,0.8742753229362157,-0.01974007053983033,-0.2064724164219429,0.008341791812464278,0.018758986167467684,1.1355279252251849,1.1597900208699181
