bootstrap_id,angle_degrees,cold_r2,hot_r2
346,105.3867457064219,1.0,1.0
347,79.50436254839806,0.9567208348174695,0.9826458242539242
348,135.22146591507453,0.9994211538199418,0.9999770841377763
349,99.44282857680304,0.9948905165707397,0.9917488361678445
350,88.21113140135135,1.0,1.0
351,118.07888374841184,1.0,1.0
352,81.09453578587609,0.9842120815994234,0.9999334276497831
353,84.91422832332984,0.987515456812909,0.9911774606323637
354,83.50466803278039,0.9871087984484843,0.9916979639839035
355,86.89284172540681,0.959173328938795,0.9814698926744692
356,94.27016998753044,0.9748507115876462,0.9997111775551368
357,86.95290264798155,0.9431518566684431,0.9842602617934703
358,79.50436254839808,0.9567208348174694,0.9826458242539242
359,134.62076115687316,0.9995396551970859,0.9999831714819585
360,89.14777116711474,0.9487099706268873,0.9904163685663605
361,95.4400215011609,0.9739700438344062,0.9835823355639365
362,101.4335672150099,0.9743177355981347,0.9820128507750214
363,75.94830231124416,0.9850488684617787,0.9999653821924591
364,84.13455086165612,0.9531564258467027,0.9928365879469072
365,82.94670432435288,0.9514412185617086,0.9863444638992654
367,79.7776187616141,0.9929850653751066,0.9999722432266214
369,92.83777473256737,0.9862255195849992,0.9926078409998863
370,125.2443055921885,1.0,1.0
371,92.91135650881597,0.9805913079234515,0.9790237999585922
372,97.2307564891776,1.0,1.0
373,85.68443690605233,0.9574554395413157,0.9936613620599554
374,35.3295729777152,1.0,1.0
375,94.27016998753042,0.9748507115876462,0.9997111775551368
376,96.64398963817446,0.9952802433795728,0.9876347426781859
377,72.4643993834665,1.0,1.0
378,84.91422832332985,0.987515456812909,0.9911774606323637
379,134.62076115687313,0.9995396551970859,0.9999831714819585
380,137.14212318102415,0.9992675959611327,0.9999735807124442
381,90.76691145857548,0.9659588673738966,0.999602926720219
382,92.83777473256737,0.9862255195849992,0.9926078409998863
383,78.7001432601199,0.9714733160778698,0.9838689880243402
384,81.95224685683708,0.9773015383257816,0.9941959575626702
385,99.70186011896476,0.9989554375118533,0.9971380009807367
386,74.63654692549729,1.0,1.0
387,99.59957205029542,0.974153392520317,0.9414480914295235
388,77.29416618788565,0.9718629191542759,0.981184660270767
389,87.65695220536023,0.9450041384503121,0.9904399639323833
390,95.660885957466,1.0,1.0
392,97.23075648917758,1.0,1.0
393,143.8791348321193,1.0,1.0
394,97.62584676612366,0.9704776131130918,0.9897209621538745
395,87.04319469881783,0.985123808655508,0.9826552117231525
396,80.97586166925298,0.9934704489062316,0.9999568772272718
397,92.84245144014352,0.9773688697322643,0.9812706405558738
398,86.75614122291769,0.9715831653403486,0.9864355710787724
399,124.98693917767041,1.0,1.0
400,143.24028881272693,1.0,1.0
401,81.99095064920515,0.9590835125280243,0.9748903302476425
402,74.33618033256194,1.0,1.0
403,92.91135650881597,0.9805913079234515,0.9790237999585922
404,91.03052960921448,0.9484416111258551,0.9916180707854596
405,60.41023222002381,1.0,1.0
406,86.89284172540681,0.959173328938795,0.9814698926744692
407,83.01090533148732,0.9754720872050812,0.9941485647538858
408,87.28692225820244,0.9728941957966328,0.99355218707426
409,91.64895270453938,0.973421678671649,0.985159019270738
411,78.70014326011989,0.9714733160778698,0.9838689880243402
412,88.72515366305059,1.0,1.0
413,88.62748914417071,0.9578896052648189,0.9932478250323405
414,74.63654692549729,1.0,1.0
415,73.60937413457437,0.9778394219573062,0.9916493474068888
416,84.42890409986676,0.9521484326029565,0.9940610951587469
417,77.73327159906262,1.0,1.0
418,88.62748914417072,0.9578896052648189,0.9932478250323405
419,88.85362977773231,0.9822812138311627,0.9891988029107492
420,134.42622323803263,0.9993836254010833,0.9999785313038074
421,71.7183718131952,0.9718714579202461,0.980856415134587
422,87.23918432115236,0.967195666904233,0.9849240538904656
424,79.50436254839806,0.9567208348174694,0.9826458242539242
425,76.96840831075127,0.9733576819388796,0.9897780837424415
426,86.16928579954806,1.0,1.0
427,104.77718253969546,0.9915191187250268,0.9823598632590518
428,95.44002150116084,0.9739700438344062,0.9835823355639365
429,79.73147951253743,0.9859457332446842,0.9999621169591565
430,98.35088224022141,0.9772047327908782,0.9485140888309883
431,77.97435418276464,0.9894228063576821,0.9999752647769541
432,99.25879497018495,1.0,1.0
433,79.73147951253742,0.9859457332446842,0.9999621169591565
434,94.27016998753042,0.9748507115876462,0.9997111775551368
435,126.5655657543899,1.0,1.0
436,82.77051024212302,0.9869195078468953,0.9892414499755574
437,81.95224685683714,0.9773015383257816,0.9941959575626702
438,125.59699021838938,1.0,1.0
439,81.86970866625511,0.9692269802974625,0.9801265967665874
