run,tag,regime_id,folder,cycle,phase,contacts,force_sum,force_mean,force_p99,bottom_top_percolation_edge_fraction,bottom_side_percolation_edge_fraction,giant_fraction_after_top1_edges,giant_fraction_after_top5_edges,giant_fraction_after_top10_edges,force_share_top1_edges,force_share_top5_edges,force_share_top10_edges,force_h1_births,force_h1_birth_fraction,force_h1_birth_force_share
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,21,hot,21928.0,10.692074457846685,0.00048759916352821437,0.0037352533861977223,0.23143925574607807,0.00022801897117840205,0.002955538421999486,0.045875096376252894,0.0857106142379851,0.10591746029144816,0.30371185413702684,0.4458784363407061,14486.0,0.6606165632980664,0.5753701645201
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,22,cold,1937.0,0.47788608047473835,0.0002467145485156109,0.0011491473084095792,,0.2854930304594734,0.0012345679012345679,0.0012345679012345679,0.001851851851851852,0.06069002299122785,0.19778584974929223,0.32546675594036095,964.0,0.4976768198244708,0.4902657837532895
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,22,hot,15955.0,4.815544283793541,0.00030182038757715706,0.002690018861792944,0.4219993732372297,0.0001880288310874334,0.006810607158382843,0.037530792638748006,0.06230981017243878,0.12880167619631516,0.3465562945972634,0.4930003353818639,9633.0,0.6037605766217486,0.5482625243744761
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,23,cold,2421.0,0.5964660384221318,0.00024637176308225185,0.0011139940153589974,,0.023130937629078894,0.0010395010395010396,0.0015592515592515593,0.002079002079002079,0.05402542406810843,0.1962231787583072,0.32928639461234804,1204.0,0.4973151590251962,0.49019753442223823
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,23,hot,22317.0,11.688093017476385,0.0005237304753092434,0.004002898897068062,0.5620379083210109,0.0004928977909217189,0.003443438336946818,0.046167580665731414,0.08442800663180716,0.10407611761849052,0.3016411998681898,0.44099486032683116,14817.0,0.6639333243715553,0.5742028473494127
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,24,cold,1973.0,0.49887071455694554,0.00025284881629850255,0.0010764993778527292,,0.039533705017739486,0.0018170805572380376,0.0018170805572380376,0.0018170805572380376,0.06351219020000069,0.20621800066672935,0.34107591445763796,978.0,0.49569183983781046,0.4893889770401155
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,24,hot,11016.0,2.399465108641878,0.0002178163678868807,0.001811240036062949,0.9183914306463326,0.004448075526506899,0.0029044934221766614,0.02238168460618486,0.0451050743208611,0.11209688572906425,0.3265893646500971,0.4812551213888225,6075.0,0.5514705882352942,0.5177558999427144
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,25,cold,3202.0,0.7975100470091296,0.00024906622330079,0.001030214061475368,,0.030605871330418487,0.0008271298593879239,0.0012406947890818859,0.0028949545078577337,0.05107325193374877,0.18955708161706747,0.32050219920507755,1593.0,0.49750156152404745,0.4897071143383174
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,25,hot,21055.0,10.34506911932404,0.0004913355079232505,0.003687044475854407,0.3303728330562812,0.00023747328425552126,0.009078947368421053,0.03710526315789474,0.05973684210526316,0.10823493706394,0.2930280430441221,0.4210497131441736,13769.0,0.6539539301828544,0.5624390371906157
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,26,cold,2174.0,0.5573554581888945,0.000256373255836658,0.0012189689490827182,,0.23045078196872126,0.0011554015020219526,0.0017331022530329288,0.0017331022530329288,0.0640593453521761,0.21885503014381602,0.3541840514803889,1085.0,0.4990800367985281,0.4896260291325887
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,26,hot,6879.0,1.146212550861569,0.00016662488019502384,0.0012628263141248087,,0.016136066288704752,0.0008833922261484099,0.002208480565371025,0.00441696113074205,0.14098680022678717,0.33165772580509395,0.4755240262454362,3545.0,0.5153365314725977,0.4953777792192919
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,27,cold,4229.0,1.224162961587451,0.00028946865963288036,0.001237459017200535,,0.028139039962165997,0.0006946856547412296,0.0013893713094824591,0.0020840569642236887,0.0520069393872643,0.18623855705469403,0.31511549661919097,2133.0,0.5043745566327738,0.49323256295566514
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,27,hot,20581.0,9.689196097897984,0.00047078354297157494,0.002850661497349911,0.3668432048977212,0.0006316505514795199,0.004842615012106538,0.027037933817594836,0.053134248049502286,0.0864683868203433,0.25003925230387464,0.37963486032884325,13489.0,0.6554103299159418,0.5597282375757677
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,28,cold,2096.0,0.5419119479696175,0.0002585457767030618,0.0013049006271688534,,0.00047709923664122136,0.0011933174224343676,0.0017899761336515514,0.0017899761336515514,0.061355828763775225,0.21109915399563758,0.34196649423387504,1038.0,0.4952290076335878,0.48893482183938103
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,28,hot,6877.0,1.183993849135288,0.0001721672021426913,0.0010997645599409433,,0.006979787698124182,0.0011066843736166445,0.004869411243913236,0.00597609561752988,0.10890282568508053,0.29368722408471765,0.4392788533257626,3544.0,0.5153409917115022,0.4960781767206458
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,29,cold,3344.0,0.8886476332847393,0.00026574390947510144,0.0011598494793107512,,0.1291866028708134,0.0012371134020618556,0.0016494845360824743,0.002474226804123711,0.05108660219732076,0.1872920308814212,0.31543278542559217,1680.0,0.5023923444976076,0.4923298422732679
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,29,hot,21332.0,10.187953207492376,0.0004775901559859542,0.002760262135648293,0.27592349521845116,4.687792987061691e-05,0.003437334743521946,0.0260444209413009,0.055658381808566894,0.07849132156044127,0.23854486776191985,0.3708101624197977,14093.0,0.6606506656666041,0.5657396545662425
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,30,cold,2071.0,0.5203818275989169,0.00025127080038576385,0.0011420991473865497,,0.5195557701593433,0.00117096018735363,0.00234192037470726,0.00234192037470726,0.05166069051075834,0.19596028429933074,0.33410053856817273,1028.0,0.4963785610816031,0.4891618302187836
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,30,hot,6977.0,1.1152906462913332,0.000159852464711385,0.001105376421884025,,0.008169700444317042,0.0008689984792526613,0.0030414946773843145,0.007386487073647621,0.09749555688034635,0.29307825343839106,0.4378532053159525,3564.0,0.5108212698867708,0.4921156009139815
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,1,cold,3054.0,0.7075553989544474,0.0002316815320741478,0.0009503838474929665,,0.20759659462999344,0.0013761467889908258,0.001834862385321101,0.005045871559633028,0.05255327655559803,0.19126757727911886,0.32202492948793954,1540.0,0.5042567125081859,0.4937963869340072
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,1,hot,45154.0,536.6546620742802,0.011884986093685613,0.03695177628743169,0.11757540860167427,0.0006865393985029011,0.0011398963730569949,0.007979274611398964,0.05139896373056995,0.03560997234316751,0.1401781661834268,0.24639359666302454,35518.0,0.7865969792266466,0.6929487571100559
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,2,cold,3463.0,0.9402265282484947,0.0002715063610304634,0.0010873658443598675,,0.01674848397343344,0.0013015184381778742,0.0013015184381778742,0.0026030368763557484,0.0467920948488825,0.17699134481935433,0.30646803645522497,1751.0,0.5056309558186544,0.49402953066218674
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,2,hot,41588.0,241.5344402889568,0.005807791677622314,0.023473684791102446,0.12852265076464364,0.002765220736750986,0.003041745332494231,0.03335431088735054,0.08233689951751626,0.049178310916998716,0.1733716869921951,0.28948307107211463,32073.0,0.7712080407809945,0.6700686617787662
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,3,cold,5482.0,1.8116852659551592,0.0003304788883537321,0.0011955954534680672,,0.03502371397300255,0.0009852216748768472,0.0016420361247947454,0.00361247947454844,0.04163124566420561,0.16486888783301037,0.286338984676738,2939.0,0.5361182050346589,0.5052040578447636
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,3,hot,36923.0,117.79767181897708,0.003190360258347834,0.013930532721253495,0.14086071012647944,0.0005145844053841778,0.002049401359076691,0.046596915111638444,0.10300938410095999,0.053400846773110563,0.18562792757586694,0.306908138047723,27702.0,0.7502640630501314,0.6537898648250178
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,4,cold,7881.0,3.3518027169623865,0.00042530170244415514,0.0015093980626598074,,0.036036036036036036,0.0008062348830959419,0.0018812147272238647,0.00403117441547971,0.040646338753418505,0.1580755984369377,0.27494350152771757,4556.0,0.57809922598655,0.5253683069712143
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,4,hot,32192.0,54.766496519219416,0.0017012455429678,0.008693083300851773,0.14475646123260438,0.00021744532803180916,0.004503020318506315,0.05019220208676552,0.0813838550247117,0.06361087871361404,0.2064048891267664,0.32682233129258703,23162.0,0.7194955268389662,0.6199403301530308
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,5,cold,1762.0,0.41128229797969096,0.00023341787626543188,0.0010233821899192858,,0.019863791146424517,0.0012746972594008922,0.0031867431485022306,0.0031867431485022306,0.05572644151241018,0.20942070854221398,0.3463393630967618,873.0,0.49545970488081725,0.49013529874288236
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,5,hot,25346.0,27.828942139010394,0.001097961892961824,0.007040108013272265,0.3063994318630159,0.0008285331018701176,0.0029144322685940778,0.03031009559337841,0.05653998601072511,0.0833899460458854,0.27031406325997104,0.41520204192116733,16915.0,0.6673636865777638,0.576937641249844
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,6,cold,1878.0,0.3954901419116179,0.0002105911298783908,0.0009647731595525921,,0.5138445154419595,0.0011869436201780415,0.0011869436201780415,0.0017804154302670622,0.05785476420910807,0.19551527885104203,0.3212819141360934,930.0,0.4952076677316294,0.48988171025205457
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,6,hot,22004.0,19.045355262818134,0.0008655405954743744,0.005817340078730768,0.21091619705508088,0.002090528994728231,0.0014845973029815663,0.012000494865767661,0.04688853148583447,0.08979273816175476,0.28115885391705164,0.42588652950814904,14143.0,0.6427467733139429,0.558189731889094
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,7,cold,2053.0,0.4823175689102355,0.00023493305840732365,0.00104480144543434,,0.0754992693619094,0.001128668171557562,0.001693002257336343,0.001693002257336343,0.055055605099374,0.19847651162372815,0.3294421147986881,1016.0,0.49488553336580615,0.49032794638394134
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,7,hot,23623.0,19.97077732607022,0.0008453954758527799,0.00587480051609289,0.27909240993946577,0.0003809846336197773,0.004383294776573725,0.040423718495068796,0.10203336174357726,0.09600148396967743,0.28146129634584705,0.41891800253282013,15657.0,0.6627862676205393,0.5882163460914936
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,8,cold,1919.0,0.4484767651523963,0.00023370336902157183,0.001045227360395528,,0.13183949973944764,0.0012422360248447205,0.0018633540372670807,0.002484472049689441,0.05512760179457227,0.19860439918382014,0.3385573532446635,955.0,0.49765502866076083,0.490371280754531
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,8,hot,25703.0,24.862476139315948,0.0009672986086961035,0.006027280885580368,0.26467727502626154,0.002217639964206513,0.0028425914959137747,0.0504559990524695,0.11003197915432902,0.07858618265405884,0.2499098946374964,0.385199453392568,17478.0,0.6799984437614286,0.5974872961347256
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,9,cold,1835.0,0.44391827366126535,0.0002419173153467386,0.0012234767857231621,,0.005449591280653951,0.0012714558169103624,0.0019071837253655435,0.0019071837253655435,0.05916744254331849,0.20534758475365503,0.34023368848467084,908.0,0.4948228882833787,0.4904803909313025
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,9,hot,24207.0,22.799277721240546,0.000941846479168858,0.006466594867545471,0.27884496220101623,0.0009501383897219813,0.0029158060988944234,0.05066213096829061,0.11663224395577694,0.08875369027157574,0.2795776580376455,0.4253733917979835,16224.0,0.6702193580369314,0.5957559564631802
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,10,cold,1903.0,0.4380182344471188,0.0002301724826311712,0.0010509031668222055,,0.011035207566999475,0.0012658227848101266,0.0018987341772151898,0.0018987341772151898,0.06401190740844569,0.20372654823384917,0.3339027916946168,944.0,0.49605885444035736,0.4896482694843195
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,10,hot,24811.0,21.11430190407199,0.0008510056790968518,0.005455324554708792,0.38410382491636774,0.0011688364032082545,0.005752636625119847,0.047818791946308725,0.10882070949185044,0.08474202100078711,0.2583947608061066,0.3921224001937745,16698.0,0.6730079400266011,0.5904353037540175
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,11,cold,1792.0,0.4325950412313187,0.00024140348282997696,0.0011306589953470174,,0.04631696428571429,0.0013183915622940012,0.0026367831245880024,0.0026367831245880024,0.06101652462662117,0.21212029780518651,0.3470008640987962,890.0,0.4966517857142857,0.48981074968432126
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,11,hot,23610.0,22.06179899134888,0.0009344260479182075,0.006560757313280849,0.3963998305802626,0.00021177467174925878,0.002573214066903566,0.05183188334762897,0.1055017767430462,0.08788382262872331,0.28302480848697187,0.4277405595395147,15745.0,0.6668784413384159,0.5964202046759699
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,12,cold,2218.0,0.5262848179122792,0.000237278998157024,0.001135195503213192,,0.0040577096483318306,0.001146131805157593,0.0017191977077363897,0.0028653295128939827,0.057205371857551195,0.19917169066673196,0.33050793600635825,1105.0,0.4981965734896303,0.48955986683077113
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,12,hot,23811.0,19.784653718792597,0.0008309039401450001,0.005153571005343981,0.2570660619041619,0.0005459661500986938,0.004836309523809524,0.04476686507936508,0.10007440476190477,0.08265606215120103,0.25538192643203284,0.3888478419114351,15986.0,0.6713703750367477,0.5865603424747668
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,13,cold,1827.0,0.4361613585572354,0.00023873090233017812,0.0011458086024809444,,0.01532567049808429,0.0012476606363069245,0.0018714909544603868,0.002495321272613849,0.0598247632668595,0.20424977059538288,0.33803954586724194,905.0,0.4953475643130816,0.49051843788002203
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,13,hot,18849.0,13.261330515547428,0.0007035561841767429,0.005685577185030661,0.3285054910074805,0.0006896917608361186,0.002128225591912743,0.047619047619047616,0.08047353019420059,0.09950633008240166,0.3225711076988727,0.4759011287442578,11739.0,0.6227916600350151,0.5636789220313231
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,14,cold,2850.0,0.789518843616221,0.0002770241556548144,0.0012642460538330302,,0.012280701754385965,0.0014367816091954023,0.0019157088122605363,0.003352490421455939,0.05696235951643944,0.1967711723583975,0.32666862399484586,1420.0,0.4982456140350877,0.49095494663789707
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,14,hot,21772.0,15.840898229432193,0.0007275812157556584,0.0043627073432992965,0.20044093330883703,0.0001377916590115745,0.001415883640108122,0.04234779250868838,0.0858540352683743,0.0801412117183036,0.2426506669165247,0.3727965996175789,14267.0,0.6552911997060444,0.5738360559468965
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,15,cold,1802.0,0.4595649219684069,0.0002550304783398485,0.0012449723278615706,,0.3751387347391787,0.0012804097311139564,0.0019206145966709346,0.0019206145966709346,0.061092595766745604,0.20498048846742375,0.33264694848106136,894.0,0.4961154273029967,0.49056815173842383
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,15,hot,14180.0,6.749152656649359,0.000475962810765117,0.004072148345435182,0.4767277856135402,0.0038787023977433005,0.0021014710297208045,0.035875112578805164,0.06619633743620534,0.10602313446596184,0.3369837008125499,0.49517661561502246,8170.0,0.576163610719323,0.5404396165448864
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,16,cold,4043.0,1.4011931200996943,0.0003465726243135529,0.0014203458372510317,,0.029433588919119465,0.0015088645794039985,0.004149377593360996,0.004149377593360996,0.04984554586785013,0.18260478038867728,0.3114690889071665,2108.0,0.5213950037101163,0.5031031771928943
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,16,hot,20828.0,14.604942208877,0.0007012167375108988,0.0039263428574404895,0.32830804685999615,4.801229114653351e-05,0.003266692800209068,0.03528028224225794,0.07252058016464132,0.07297043421677685,0.22933154400714098,0.3576944010686656,13471.0,0.646773574034953,0.5673895965549486
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,17,cold,1852.0,0.4891950956600245,0.00026414422011880373,0.0012774616857766895,,0.3250539956803456,0.0012453300124533001,0.0018679950186799503,0.0018679950186799503,0.061283764467112284,0.20203141306778663,0.3311594057714618,916.0,0.4946004319654428,0.4899859371247945
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,17,hot,12868.0,5.942998610982648,0.0004618432243536406,0.0042273991352813275,0.8295772458812558,0.0013211066210755361,0.005101227482863064,0.030766778256017854,0.06440299697114618,0.11742841180402108,0.35808672500915195,0.5150984154189043,7344.0,0.5707180603046317,0.5393403465192169
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,18,cold,3800.0,1.1901268062717976,0.00031319126480836777,0.0013064785874022304,,0.017894736842105262,0.0015390534821085034,0.0034628703347441324,0.00461716044632551,0.052300577346499046,0.18725279907649006,0.31678727705855186,1942.0,0.5110526315789473,0.49632880212183084
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,18,hot,20163.0,13.772168633127722,0.0006830416422718704,0.0037504196873131886,0.5122749590834698,0.0006447453255963894,0.002298229011761525,0.031093686629714748,0.07584155738813032,0.06819367052625092,0.23014917427118692,0.3623967410744339,13062.0,0.6478202648415414,0.5652961895530728
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,19,cold,1816.0,0.4574123415108365,0.0002518790426821787,0.0011554771577508716,,0.1013215859030837,0.0012845215157353885,0.0012845215157353885,0.002569043031470777,0.05283085292760384,0.2008125668053944,0.3353015890246922,901.0,0.4961453744493392,0.48919520522192605
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,19,hot,11207.0,3.993058427021672,0.00035630038609990827,0.003333339385284114,,0.0014276791291157312,0.003273604410751206,0.03118538938662991,0.055306685044796695,0.1199388456479315,0.3518401157231279,0.503529511207929,6248.0,0.5575086999196931,0.5311970135725095
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,20,cold,4012.0,1.340146914836881,0.0003340346248347161,0.0013827322655285456,,0.02567298105682951,0.0011248593925759281,0.0022497187851518562,0.0044994375703037125,0.0490799709078792,0.1828884103685073,0.3099686516018866,2058.0,0.5129611166500498,0.49768269376347546
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,20,hot,20360.0,13.679377790119934,0.0006718751370392895,0.0034690890870665257,0.443565815324165,0.0010314341846758349,0.0029518314772574803,0.013685764121830136,0.06131759023212129,0.06631278601937612,0.21791733181253292,0.3468245270323167,13200.0,0.6483300589390962,0.5681412619786992
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,21,cold,2042.0,0.557667906933577,0.00027309887704876444,0.0011463290132149118,,0.034769833496571985,0.0011911852293031567,0.001786777843954735,0.0023823704586063135,0.05132314386715229,0.1906660005134848,0.31910048968867494,1014.0,0.49657198824681686,0.49106156677232016
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,21,hot,10459.0,3.1848027140706296,0.0003045035580906998,0.002306053156852235,,0.0035376230997227268,0.002452697967764541,0.013139453398738612,0.040469516468114926,0.11183495307827565,0.3039809168623694,0.44658666222239146,5713.0,0.5462281288842146,0.5213675630709768
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,22,cold,4153.0,1.4072233664269382,0.0003388450196067754,0.0013112766321925035,,0.009872381411028173,0.0017914725904693658,0.002866356144750985,0.005374417771408097,0.04387068277719496,0.17427858533103788,0.30192687393222895,2116.0,0.5095111967252588,0.4972174080977942
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,22,hot,19496.0,12.61566824209698,0.000647090082175676,0.003263068442770905,0.3882847763643824,0.0024620434961017644,0.001908136840670574,0.010767343600926809,0.06828403979828268,0.06647603432182769,0.2162509088105385,0.34795050243681086,12501.0,0.6412084530160033,0.563898897541831
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,23,cold,2022.0,0.559746734873164,0.00027682825661382986,0.0011536919600719276,,0.040553907022749754,0.001218769043266301,0.001218769043266301,0.002437538086532602,0.057025416283515935,0.19653376135148942,0.3291197025924322,1006.0,0.49752720079129575,0.4904666468165071
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,23,hot,10827.0,3.719191123648641,0.00034351077155709257,0.0030247456438069584,,0.0010159785720882978,0.0023004777915413203,0.03804636347549106,0.06016634224031145,0.12269328830525693,0.349902902485607,0.49037756865820287,6048.0,0.5586034912718204,0.5331340798740144
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,24,cold,3640.0,1.145868399354266,0.0003147990108116115,0.0012918712602269249,,0.004395604395604396,0.001183431952662722,0.002366863905325444,0.005522682445759369,0.049302870616272074,0.18210408200914827,0.31306936961139975,1839.0,0.5052197802197802,0.495308090484856
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,24,hot,19430.0,13.627883951926485,0.000701383631082166,0.004055432755524403,0.4838394235717962,0.00046320123520329385,0.003863134657836645,0.023178807947019868,0.08071192052980132,0.0790053884991905,0.24364843076349438,0.37509154518005744,12513.0,0.644004117344313,0.5662155626172157
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,25,cold,1897.0,0.5185489512606702,0.00027335210925707445,0.001264723672745581,,0.11280969952556669,0.0012610340479192938,0.0025220680958385876,0.0025220680958385876,0.0659938718215341,0.2064840417566197,0.3366182489693425,943.0,0.49710068529256723,0.49011477323902936
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,25,hot,9644.0,2.989014554256765,0.0003099351466462842,0.0020608576248066527,,0.0013479883865615927,0.0014992503748125937,0.011806596701649175,0.05153673163418291,0.08799466704922888,0.2834756794905255,0.43819244426469117,5264.0,0.5458316051430941,0.5240943730922585
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,26,cold,4981.0,1.8727131643667514,0.0003759713239041862,0.001519093727180284,,0.0399518169042361,0.0009759271307742355,0.0032530904359141183,0.0068314899154196486,0.047315926397176876,0.17780450008914883,0.30298156543408505,2628.0,0.527604898614736,0.5054928262118671
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,26,hot,18572.0,12.552173329325207,0.0006758654603341162,0.003974254160884691,0.4947232392849451,0.00016153349127719148,0.003662487674320327,0.021552331314269615,0.07057332018594169,0.07891942067213657,0.24908404680024773,0.38508289437470467,11857.0,0.6384342020245531,0.5609245927785417
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,27,cold,2040.0,0.5489547787606609,0.0002690954797846377,0.0011338716578626,,0.012745098039215686,0.0011961722488038277,0.0017942583732057417,0.0023923444976076554,0.05659061803065945,0.19073315304443916,0.3167284443805192,1013.0,0.4965686274509804,0.49017116787386766
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,27,hot,10233.0,2.8885431512452393,0.0002822772550811335,0.0019019704426310156,,0.0005863383172090296,0.0034339418037231157,0.017892644135188866,0.056750406651003074,0.10436316599338534,0.28514861674052544,0.4322911499023408,5630.0,0.5501807876478061,0.5242144997886438
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,28,cold,4241.0,1.372277677107356,0.0003235740809024654,0.0012984519868242375,,0.004715868898844612,0.0020920502092050207,0.0020920502092050207,0.0038354253835425384,0.04550954771485407,0.17963692889338234,0.30531842627402966,2153.0,0.5076632869606225,0.4939481584000531
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,28,hot,18397.0,12.313261107904387,0.0006693080995762563,0.004428699928979816,0.44398543240745775,0.0004892101973147795,0.0052541891508094294,0.040613462084635045,0.07284862255041182,0.08757552187224112,0.2621343622851835,0.3924561094794868,11731.0,0.63765831385552,0.5610061453049922
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,29,cold,2098.0,0.6032962224532918,0.0002875577800063355,0.0012007275243516745,,0.10104861773117255,0.0011968880909634949,0.0017953321364452424,0.0017953321364452424,0.0542476365542021,0.19113088650854548,0.31827790092818464,1046.0,0.49857006673021925,0.49061116224009926
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,29,hot,8817.0,2.676292996418914,0.00030353782425075586,0.002265299986540419,,0.0015878416695020983,0.0027662517289073307,0.02133965619442798,0.05572021339656195,0.09664018808322085,0.3009099557723656,0.45185429074680966,4769.0,0.540886922989679,0.5230798567864641
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,30,cold,3680.0,1.1768122626244146,0.00031978594093054745,0.0012764154965031285,,0.03016304347826087,0.0011534025374855825,0.002691272587466359,0.002691272587466359,0.0477950297962212,0.18211543526558158,0.30785705562782356,1853.0,0.5035326086956522,0.49335161049476917
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,30,hot,18353.0,11.94804262171308,0.0006510130562694426,0.004162152460700382,0.525636135781616,0.0004903830436440909,0.002785127419579446,0.038434758390196354,0.062247597827600615,0.08681864591163273,0.26076406461124196,0.3914336939246124,11572.0,0.6305236201166022,0.557718416897255
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,1,cold,2449.0,0.3887814735601942,0.00015875111211114505,0.0006948685092898472,,0.022049816251531237,0.0009433962264150943,0.0014150943396226414,0.0014150943396226414,0.05054956169735054,0.1948682550432158,0.3282304467427681,1221.0,0.4985708452429563,0.49111229181352384
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,1,hot,47765.0,991.8642435228835,0.020765502847752193,0.0636854821734041,0.11935517638438187,2.0935831675913327e-05,0.0014372241043014065,0.027717893440098552,0.06518837901652808,0.03581989892741399,0.13865053546202452,0.24188783499450764,38034.0,0.7962734219616874,0.7042378904175404
