run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,L,T,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive,absolute_circulation,phase_speed,tangential_fraction,radial_contraction,spectral_radius,one_step_gain,peak_normalized_gain,antisymmetric_strength,nonnormality,overload_number_asinh,route_centered_overload_asinh,route_centered_overload_number,S,loop_x_severity,overload,response_coordinate,overload_response,susceptibility_slope,route_severity_table,slope_safe,susceptibility_normalized_overload,SxL,SxT,cycle_z
R3_intermediate,a100_mu030_g002,R3,8,0.0009365680741549,0.0008424305278061,-9.413754634879346e-05,0.1813902522636848,0.3037780678997312,0.1223878156360463,0.002172338884866,0.0106326422115895,0.0084603033267235,0.548219584569733,0.5540208136234627,0.0058012290537297,0.5060853291431631,0.5099665840147988,0.0038812548716357,0.0302299703264094,0.0050141911069063,-0.0252157792195031,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1038968756454593,0.0038812548716357,0.1223878156360463,0.0084603033267235,0.3,0.9803921568627452,0.001141545550481,0.035996416363543,0.0011643764614907,0.0038812548716357,0.0011643764614907,False,0.1051897831048111,1.921242641939264,0.056090814149233,0.0185380701171729,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,-0.0519251011277359,-0.4112510037775654,-0.8842718176623217,0.2941176470588235,0.001141545550481,-0.0519251011277359,0.001141545550481,-0.0519251011277359,7.170264576406267,0.2941176470588235,7.170264576406267,-0.007241727355305,0.0011415455504810881,0.035996416363543025,-0.8665069303180502
R3_intermediate,a100_mu030_g002,R3,9,0.0009057579182122,0.0024612584672953,0.0015555005490831,0.1953713108590958,0.2845933184084394,0.0892220075493435,0.0020913210177762,0.052817791256002,0.0507264702382257,0.5200930626057529,0.6762510602205258,0.1561579976147729,0.4970527791260034,0.5827216699551578,0.0856688908291544,0.0137478849407783,0.0010602205258693,-0.0126876644149089,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7167607759366876,0.0856688908291544,0.0892220075493435,0.0507264702382257,0.3,0.9803921568627452,0.0251967325968101,0.0262417669262774,0.0257006672487463,0.0856688908291544,0.0257006672487463,True,0.1017469887205477,1.976871102436762,0.0537490697592133,-0.0724289852015073,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.777609588607892,0.4182836859580625,0.9363858339198252,0.2941176470588235,0.0251967325968101,0.777609588607892,0.0251967325968101,0.777609588607892,7.170264576406267,0.2941176470588235,7.170264576406267,0.1084492183407867,0.02519673259681011,0.026241766926277495,-0.7509726729423102
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816,0.000847361393639,-0.0001182507619426,0.1838353819298938,0.3159759377403947,0.1321405558105008,0.0018274853801169,0.0129961362838075,0.0111686509036905,0.5453669813138123,0.5477544059124503,0.0023874245986379,0.5065948241406742,0.5082599142815035,0.0016650901408292,0.0032748988634174,0.0010422588592003,-0.0022326400042171,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1305099313191159,0.0016650901408292,0.1321405558105008,0.0111686509036905,0.3,0.9803921568627452,0.0004897323943615,0.0388648693560296,0.0004995270422487,0.0016650901408292,0.0004995270422487,False,0.0580716765373223,1.9565198859753368,0.0288165307562282,0.0998774361814521,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,-0.0652087426134581,-0.4245346452632876,-0.9108848733359785,0.2941176470588235,0.0004897323943615,-0.0652087426134581,0.0004897323943615,-0.0652087426134581,7.170264576406267,0.2941176470588235,7.170264576406267,-0.0090943286567175,0.0004897323943615293,0.03886486935602964,-0.6354384155665701
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194,0.0024855089472016,0.0015148852824822,0.190848471501823,0.2896682311540216,0.0988197596521985,0.0021684134441633,0.0515607228611146,0.0493923094169512,0.522877207916578,0.6759519550217225,0.1530747471051444,0.4986676515427873,0.5843340666172737,0.0856664150744864,0.0002128112364332,0.0014907573047107,0.0012779460682775,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.671934885874651,0.0856664150744864,0.0988197596521985,0.0493923094169512,0.3,0.9803921568627452,0.0251960044336724,0.029064635191823,0.0256999245223459,0.0856664150744864,0.0256999245223459,True,0.0957561209538507,1.622413417438526,0.0634546612622352,0.2204309860677196,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7605084058259138,0.4011825031760843,0.8915599438577886,0.2941176470588235,0.0251960044336724,0.7605084058259138,0.0251960044336724,0.7605084058259138,7.170264576406267,0.2941176470588235,7.170264576406267,0.1060642041478308,0.025196004433672467,0.029064635191823084,-0.5199041581908301
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157,0.0010098944870098,-5.558816005920512e-06,0.1889814412258508,0.3238335229812133,0.1348520817553624,0.0025993316004456,0.0103939647946353,0.0077946331941897,0.5360224764198274,0.5632758620689655,0.0272533856491381,0.5033414412432409,0.5185170387054333,0.0151755974621924,0.0064218342364037,0.0166379310344827,0.0102160967980789,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0061351037678762,0.0151755974621924,0.1348520817553624,0.0077946331941897,0.3,0.9803921568627452,0.0044634110182918,0.0396623769868712,0.0045526792386577,0.0151755974621924,0.0045526792386577,False,0.1461491798003089,1.7834106742662257,0.1154711945999981,-0.3954281009272705,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,-0.0030675470730787,-0.3623934497229082,-0.7865100457847386,0.2941176470588235,0.0044634110182918,-0.0030675470730787,0.0044634110182918,-0.0030675470730787,7.170264576406267,0.2941176470588235,7.170264576406267,-0.0004278150464869,0.0044634110182918815,0.039662376986871285,-0.4043699008150901
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346,0.0026714989022984,0.0017350376541638,0.1898949995648928,0.2964354976849999,0.106540498120107,0.0025307302964569,0.0535960838458641,0.0510653535494072,0.5186308492201039,0.6815194477741495,0.1628885985540455,0.4960320366078062,0.5877332505456584,0.0917012139378521,0.0032495667244367,0.0005373455131649,-0.0027122212112717,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.9149106640929163,0.0917012139378521,0.106540498120107,0.0510653535494072,0.3,0.9803921568627452,0.0269709452758388,0.0313354406235608,0.0275103641813556,0.0917012139378521,0.0275103641813556,True,0.2036798012826907,1.6314129159586184,0.1129727382453548,0.4966585298000036,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.8509677587454352,0.4916418560956057,1.134535722076054,0.2941176470588235,0.0269709452758388,0.8509677587454352,0.0269709452758388,0.8509677587454352,7.170264576406267,0.2941176470588235,7.170264576406267,0.1186801058283876,0.02697094527583885,0.031335440623560876,-0.2888356434393501
R3_intermediate,a100_mu030_g002,R3,14,0.0008813846079212,0.000892690557439,1.1305949517751185e-05,0.1821156709627921,0.2991465868354481,0.1170309158726559,0.0019554165037152,0.0155306298533218,0.0135752133496065,0.533361665958351,0.5615696887686062,0.0282080228102552,0.5003339335528488,0.5210152619019616,0.0206813283491127,0.0002124946876328,0.0033378439332431,0.0031253492456103,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0124780480972743,0.0206813283491127,0.1170309158726559,0.0135752133496065,0.3,0.9803921568627452,0.0060827436320919,0.0344208576096046,0.0062043985047338,0.0206813283491127,0.0062043985047338,True,0.1247896549562838,1.4342811912668267,0.1429912399947097,-0.2603695985913309,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.0062389835732397,-0.3530869190765897,-0.7678968939195882,0.2941176470588235,0.0060827436320919,0.0062389835732397,0.0060827436320919,0.0062389835732397,7.170264576406267,0.2941176470588235,7.170264576406267,0.0008701190181697,0.00608274363209197,0.03442085760960467,-0.17330138606361004
R3_intermediate,a100_mu030_g002,R3,15,0.0009826838199225,0.0024958058385901,0.0015131220186675,0.1867100277387066,0.2902802078207243,0.1035701800820176,0.0020449897750511,0.0243686868686868,0.0223236970936357,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062824,0.5838617929148612,0.0837410864085788,0.002776675922253,4.229402808323465e-05,-0.0027343818941698,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.6699888228170137,0.0837410864085788,0.1035701800820176,0.0223236970936357,0.3,0.9803921568627452,0.0246297312966408,0.0304618176711816,0.0251223259225736,0.0837410864085788,0.0251223259225736,True,0.0406426340043286,1.462550824640226,0.0319841121807159,0.2707489208682402,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7597616915697145,0.400435788919885,0.8896138808001512,0.2941176470588235,0.0246297312966408,0.7597616915697145,0.0246297312966408,0.7597616915697145,7.170264576406267,0.2941176470588235,7.170264576406267,0.1059600637429346,0.02462973129664082,0.030461817671181644,-0.05776712868787001
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698,0.000918175930995,1.3068696425225085e-05,0.1788297866020162,0.3081020014308221,0.1292722148288058,0.001840942562592,0.0171636615811373,0.0153227190185452,0.5408341416100872,0.5640682203768194,0.0232340787667321,0.5041079424378849,0.5242242043292515,0.0201162618913666,0.026576139670223,0.0003571747477453,-0.0262189649224777,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0144235406594201,0.0201162618913666,0.1292722148288058,0.0153227190185452,0.3,0.9803921568627452,0.0059165476151078,0.0380212396555311,0.0060348785674099,0.0201162618913666,0.0060348785674099,True,0.1118097979609695,1.5666335366784494,0.1193300458800006,-0.3980270567647945,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.0072117078175871,-0.3521141948322424,-0.7659514013574423,0.2941176470588235,0.0059165476151078,0.0072117078175871,0.0059165476151078,0.0072117078175871,7.170264576406267,0.2941176470588235,7.170264576406267,0.0010057798761453,0.005916547615107822,0.038021239655531114,0.05776712868787001
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133,0.0023833169639234,0.00140573667121,0.2015640974793281,0.2936194976083212,0.092055400128993,0.0014550745725718,0.0336575377527514,0.0322024631801796,0.5153553015019054,0.6741836159417147,0.1588283144398092,0.4955890183367889,0.581641347725225,0.0860523293884361,0.0062766195920197,0.000130101045145,-0.0061465185468746,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.551470733875137,0.0860523293884361,0.092055400128993,0.0322024631801796,0.3,0.9803921568627452,0.0253095086436576,0.0270751176849979,0.0258156988165308,0.0860523293884361,0.0258156988165308,True,0.1761489070880105,1.4822732791736128,0.1193008783942976,0.4289752915951004,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7136084429902004,0.3542825403403709,0.7710957918582746,0.2941176470588235,0.0253095086436576,0.7136084429902004,0.0253095086436576,0.7136084429902004,7.170264576406267,0.2941176470588235,7.170264576406267,0.0995233070392307,0.025309508643657674,0.02707511768499794,0.17330138606361004
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004,0.0009113005580502,3.671650344981949e-05,0.178303745741828,0.3186844520334079,0.1403807062915799,0.0015088645794039,0.014487870619946,0.012979006040542,0.5354090354090354,0.5647457038708558,0.0293366684618203,0.5010244668124819,0.5231569992402031,0.0221325324277211,0.0221815221815221,0.0016490192674882,-0.0205325029140339,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0405229384132006,0.0221325324277211,0.1403807062915799,0.012979006040542,0.3,0.9803921568627452,0.0065095683610944,0.0412884430269352,0.0066397597283163,0.0221325324277211,0.0066397597283163,True,0.1679833120649276,1.5543767200891874,0.1905558756013693,-0.4853394869621356,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.020260083148826,-0.3390658195010034,-0.7398520036036618,0.2941176470588235,0.0065095683610944,0.020260083148826,0.0065095683610944,0.020260083148826,7.170264576406267,0.2941176470588235,7.170264576406267,0.0028255698144656,0.00650956836109444,0.041288443026935254,0.2888356434393501
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047,0.0024515388269601,0.0015868862120554,0.1918062499257402,0.2881504456425784,0.0963441957168382,0.0018063583815028,0.0459610027855153,0.0441546444040124,0.5188576411597995,0.6775641568561023,0.1587065156963027,0.4965164729740493,0.5861727634614151,0.0896562904873657,0.0041421408327883,0.0004658253578385,-0.0036763154749497,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7514002205510748,0.0896562904873657,0.0963441957168382,0.0441546444040124,0.3,0.9803921568627452,0.0263694972021663,0.0283365281520112,0.0268968871462097,0.0896562904873657,0.0268968871462097,True,0.1834468551496079,1.60147140709998,0.1088375940075678,0.4342292513198791,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7906955206932408,0.4313696180434113,0.9710252785342124,0.2941176470588235,0.0263694972021663,0.7906955206932408,0.0263694972021663,0.7906955206932408,7.170264576406267,0.2941176470588235,7.170264576406267,0.1102742461268475,0.02636949720216638,0.02833652815201123,0.4043699008150901
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855,0.0009595255186364,6.097836905093559e-05,0.1781886873824669,0.3154570521789915,0.1372683647965246,0.0014809329877823,0.0204710144927536,0.0189900815049713,0.5343663090981327,0.5553093081518597,0.020942999053727,0.5007860767016381,0.5207414668506034,0.0199553901489653,0.0065554231227651,0.0047215263056465,-0.0018338968171186,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0673000547823305,0.0199553901489653,0.1372683647965246,0.0189900815049713,0.3,0.9803921568627452,0.0058692323967544,0.040373048469566,0.0059866170446895,0.0199553901489653,0.0059866170446895,True,0.1176807645473228,1.2603834520998765,0.1510222846662955,-0.0782655740211839,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.0336436801673072,-0.3256822224825222,-0.7130748872345319,0.2941176470588235,0.0058692323967544,0.0336436801673072,0.0058692323967544,0.0336436801673072,7.170264576406267,0.2941176470588235,7.170264576406267,0.004692111401023,0.0058692323967544984,0.040373048469566054,0.5199041581908301
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459,0.0020749509230225,0.0011006528938766,0.1907231614571935,0.291006380676328,0.1002832192191345,0.0016789791806581,0.0338006026464037,0.0321216234657456,0.52776176753122,0.66879760609358,0.14103583856236,0.4991400463390457,0.574377422495473,0.0752373761564272,0.0146013448607108,0.0002266956837141,-0.0143746491769966,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2147586301029367,0.0752373761564272,0.1002832192191345,0.0321216234657456,0.3,0.9803921568627452,0.0221286400460079,0.029495064476216,0.0225712128469281,0.0752373761564272,0.0225712128469281,True,0.0643072832361759,1.195699168668363,0.0772163927726457,0.1776964311648929,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.5751423004796097,0.2158163978297801,0.4343836880860743,0.2941176470588235,0.022128640046008,0.5751423004796097,0.0221286400460079,0.5751423004796097,7.170264576406267,0.2941176470588235,7.170264576406267,0.0802121448031518,0.022128640046007998,0.029495064476216023,0.6354384155665701
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825,0.0011194020791287,0.0002307236509462,0.1801996167352878,0.342102947882457,0.1619033311471692,0.0018608113137327,0.0228082679971489,0.0209474566834161,0.5389043271139341,0.5599179334141565,0.0210136063002224,0.5032944886298172,0.5268658004032568,0.0235713117734396,0.0903136165144898,0.0019584071621747,-0.0883552093523151,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.254642992095905,0.0235713117734396,0.1619033311471692,0.0209474566834161,0.3,0.9803921568627452,0.006932738756894,0.0476186268079909,0.0070713935320318,0.0235713117734396,0.0070713935320318,True,0.0541674079094439,1.286739190194255,0.0811398798619306,-0.2605456576698717,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.1269799850578495,-0.2323459175919799,-0.5257319499209574,0.2941176470588235,0.006932738756894,0.1269799850578495,0.006932738756894,0.1269799850578495,7.170264576406267,0.2941176470588235,7.170264576406267,0.0177092468073879,0.006932738756894,0.047618626807990935,0.7509726729423102
R3_intermediate,a100_mu030_g002,R3,23,0.000921395280003,0.0019784281923196,0.0010570329123165,0.1864768707752398,0.2698148172665444,0.0833379464913045,0.001346348030966,0.0413572343149807,0.0400108862840147,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.4999177419100105,0.5795097251258494,0.0795919832158388,0.0054955839057899,8.730955603090758e-05,-0.005408274349759,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.1666165234134838,0.0795919832158388,0.0833379464913045,0.0400108862840147,0.3,0.9803921568627452,0.0234094068281878,0.0245111607327366,0.0238775949647516,0.0795919832158388,0.0238775949647516,True,0.0007305809521478,1.4258369089879994,0.0006574452425441,0.1328844516953955,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.5544592557489686,0.1951333530991391,0.3862415813966213,0.2941176470588235,0.0234094068281878,0.5544592557489686,0.0234094068281878,0.5544592557489686,7.170264576406267,0.2941176470588235,7.170264576406267,0.0773275867076669,0.023409406828187877,0.02451116073273661,0.8665069303180502
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738,0.0012700401206871,0.0003703497522132,0.175887449270238,0.3544346416956798,0.1785471924254418,0.0017825311942959,0.0261472785485592,0.0243647473542633,0.5481263776634827,0.5582810420231983,0.0101546643597155,0.5065388990273361,0.525383364476751,0.0188444654494149,0.002939015429831,9.507510933637572e-05,-0.0028439403204946,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.4087442645727581,0.0188444654494149,0.1785471924254418,0.0243647473542633,0.3,0.9803921568627452,0.0055424898380632,0.0525138801251299,0.0056533396348244,0.0188444654494149,0.0056533396348244,True,0.0068096877222754,1.5703871499914948,0.0067076038342137,-0.27753208280318,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.2029755248466958,-0.1563503778031336,-0.3716306774441043,0.2941176470588235,0.0055424898380632,0.2029755248466958,0.0055424898380632,0.2029755248466958,7.170264576406267,0.2941176470588235,7.170264576406267,0.0283079547042916,0.005542489838063205,0.052513880125129926,0.9820411876937902
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293,0.0022880847486373,0.001392704672408,0.1850242268043311,0.2778597100485234,0.0928354832441923,0.0016835016835016,0.0235664776307498,0.0218829759472481,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.4988182300144329,0.5843053702167247,0.0854871402022917,0.025170731707317,0.0004649786532527,-0.0247057530540643,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.5370876953165744,0.0854871402022917,0.0928354832441923,0.0218829759472481,0.3,0.9803921568627452,0.0251432765300857,0.0273045538953506,0.0256461420606875,0.0854871402022917,0.0256461420606875,True,0.0691375446733624,1.5017774569219322,0.0498232604270425,0.3344080598091656,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7079162826564238,0.3485903800065943,0.756712753299712,0.2941176470588235,0.0251432765300857,0.7079162826564238,0.0251432765300857,0.7079162826564238,7.170264576406267,0.2941176470588235,7.170264576406267,0.0987294506517681,0.02514327653008579,0.027304553895350674,1.0975754450695303
R3_intermediate,a100_mu030_g002,R3,26,0.0008624487554717,0.0011353118828967,0.000272863127425,0.1780508804591693,0.3312620909419361,0.1532112104827667,0.0014114326040931,0.0204802259887005,0.0190687933846074,0.5433186490455213,0.5585627624825011,0.0152441134369798,0.5037108632799526,0.5241678426001453,0.0204569793201926,0.0025697503671071,0.0016798880074661,-0.000889862359641,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.3011511083289425,0.0204569793201926,0.1532112104827667,0.0190687933846074,0.3,0.9803921568627452,0.006016758623586,0.0450621207302254,0.0061370937960577,0.0204569793201926,0.0061370937960577,True,0.1018544575217272,1.5027300939089496,0.1149584365848317,-0.3491624205917349,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.1500122825633834,-0.209313620086446,-0.4792238336879199,0.2941176470588235,0.006016758623586,0.1500122825633834,0.006016758623586,0.1500122825633834,7.170264576406267,0.2941176470588235,7.170264576406267,0.0209214431301459,0.006016758623586058,0.045062120730225495,1.2131097024452704
R3_intermediate,a100_mu030_g002,R3,27,0.0009028969673141,0.0020807460947703,0.0011778491274561,0.1937291892849748,0.2723694087628028,0.078640219477828,0.0016436554898093,0.040324658593146,0.0386810031033367,0.5220272904483431,0.6724600695208343,0.1504327790724912,0.4967391699274159,0.5812235801809847,0.0844844102535687,0.0056530214424951,0.001188014256171,-0.004465007186324,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2999578709115958,0.0844844102535687,0.078640219477828,0.0386810031033367,0.3,0.9803921568627452,0.0248483559569319,0.0231294763170082,0.0253453230760706,0.0844844102535687,0.0253453230760706,True,0.0949599431810288,1.386250359959367,0.0729697096042981,0.461154226915134,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.6112066522451491,0.2518807495953196,0.5195829288947333,0.2941176470588235,0.0248483559569319,0.6112066522451491,0.0248483559569319,0.6112066522451491,7.170264576406267,0.2941176470588235,7.170264576406267,0.085241854848191,0.024848355956931967,0.02312947631700823,1.3286439598210102
R3_intermediate,a100_mu030_g002,R3,28,0.000920575741297,0.0011293147104484,0.0002087389691513,0.1797323732321393,0.3309087097901708,0.1511763365580315,0.0021428571428571,0.0238421955403087,0.0216993383974516,0.5389977392614921,0.5700625869262865,0.0310648476647944,0.5031312228586989,0.5285277970293027,0.0253965741706038,0.0114920874152223,0.0003477051460361,-0.0111443822691861,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.2303791373520534,0.0253965741706038,0.1511763365580315,0.0216993383974516,0.3,0.9803921568627452,0.0074695806384128,0.044463628399421,0.0076189722511811,0.0253965741706038,0.0076189722511811,True,0.0563686529590156,1.3199531612509356,0.0894141933550666,-0.3767138252459485,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.1149363430059798,-0.2443895596438496,-0.549995804664809,0.2941176470588235,0.0074695806384128,0.1149363430059798,0.0074695806384128,0.1149363430059798,7.170264576406267,0.2941176470588235,7.170264576406267,0.0160295818628753,0.0074695806384128816,0.04446362839942102,1.4441782171967503
R3_intermediate,a100_mu030_g002,R3,29,0.0009787046534961,0.0021344304011162,0.0011557257476201,0.1919956637576173,0.2749466980099898,0.0829510342523725,0.0034482758620689,0.0418144956918398,0.0383662198297708,0.5235792019347038,0.6766904519198097,0.1531112499851059,0.4997503860157211,0.5826407244460773,0.0828903384303561,0.0092704554615074,0.0004672103295956,-0.0088032451319118,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2755409391683177,0.0828903384303561,0.0829510342523725,0.0383662198297708,0.3,0.9803921568627452,0.0243795113030459,0.0243973630154036,0.0248671015291068,0.0828903384303561,0.0248671015291068,True,0.0306055206700964,1.4780723632870352,0.0242371734086717,0.2281982962188591,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.6009419127901608,0.2416160101403313,0.4951659971514552,0.2941176470588235,0.0243795113030459,0.6009419127901608,0.0243795113030459,0.6009419127901608,7.170264576406267,0.2941176470588235,7.170264576406267,0.0838102843188741,0.02437951130304591,0.024397363015403673,1.5597124745724904
R3_intermediate,a100_mu030_g002,R3,30,0.0009425301126338,0.001083234872127,0.0001407047594932,0.1735300483782048,0.328710892505806,0.1551808441276012,0.0017283097131005,0.0310132158590308,0.0292849061459302,0.5515320334261838,0.5646469248291571,0.0131148914029732,0.5075706966677526,0.5281011551641265,0.0205304584963739,0.001566852367688,0.0015489749430523,-1.7877424635630388e-05,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.1552917562310846,0.0205304584963739,0.1551808441276012,0.0292849061459302,0.3,0.9803921568627452,0.0060383701459923,0.0456414247434121,0.0061591375489121,0.0205304584963739,0.0061591375489121,True,,,,,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.0775680693816034,-0.281757833268226,-0.6250831857857778,0.2941176470588235,0.0060383701459923,0.0775680693816034,0.0060383701459923,0.0775680693816034,7.170264576406267,0.2941176470588235,7.170264576406267,0.0108180205283973,0.006038370145992322,0.04564142474341211,1.6752467319482305
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.0011355348461763,0.0236932864862352,0.0225577516400588,0.1717626993908132,0.1339769355893418,-0.0377857638014714,0.0026516407026847,0.003202810207666,0.0005511695049812,0.5496117342536669,0.7956020721006449,0.245990337846978,0.5089224381465227,0.6993510595669487,0.1904286214204259,0.01190681622088,0.0012052013954963,-0.0107016148253837,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,19.53900651575294,0.1904286214204259,-0.0377857638014714,0.0005511695049812,0.4499999999999999,0.9803921568627452,0.0840126270972467,-0.0166701899124138,0.0856928796391916,0.2856429321306388,0.0571285864261277,True,1.0405805033387134,0.8417434726276678,0.4123475049069214,0.3822761790931466,0.572434713753661,0.6926874183850321,1.2365084338216306,0.1947451188766982,0.758719451529694,2.9750219287554,2.1329612039370027,17.053723175969143,0.4411764705882352,0.0840126270972467,2.9750219287554,0.0840126270972467,2.9750219287554,13.825248348736825,0.4411764705882352,13.825248348736825,0.2151875940099998,0.08401262709724672,-0.01667018991241385,-1.6752467319482305
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.0012018934855308,0.0117079039069967,0.0105060104214658,0.1654482256136862,0.1606262609814685,-0.0048219646322177,0.001850138760407,0.0112266112266112,0.0093764724662041,0.5632148377125193,0.7811097185826592,0.2178948808701398,0.515307520632601,0.6782098716284717,0.1629023509958707,0.0003091190108191,0.0012988492651247,0.0009897302543055,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,9.100064995619991,0.1629023509958707,-0.0048219646322177,0.0093764724662041,0.4499999999999999,0.9803921568627452,0.0718686842628841,-0.0021273373377431,0.0733060579481418,0.244353526493806,0.0488707052987612,True,4.94037051966038,3.794782448799387,0.4977138057394258,-2.194538476471014,0.572434713753661,0.6926874183850321,1.2365084338216306,0.1947451188766982,0.758719451529694,2.2201441769691663,1.378083452150769,6.614781655836191,0.4411764705882352,0.0718686842628841,2.2201441769691663,0.0718686842628841,2.2201441769691663,13.825248348736825,0.4411764705882352,13.825248348736825,0.1605862058291354,0.07186868426288412,-0.0021273373377431026,-1.5597124745724904
