run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_delta,loop_edge_fraction_cold,loop_edge_fraction_hot,loop_edge_fraction_delta,loop_force_share_cold,loop_force_share_hot,loop_force_share_delta,loop_boundary_force_share_cold,loop_boundary_force_share_hot,loop_boundary_force_share_delta,loop_bottom_force_share_cold,loop_bottom_force_share_hot,loop_bottom_force_share_delta,loop_side_force_share_cold,loop_side_force_share_hot,loop_side_force_share_delta,loop_conduit_force_share_cold,loop_conduit_force_share_hot,loop_conduit_force_share_delta,loop_force_weighted_z_cold,loop_force_weighted_z_hot,loop_force_weighted_z_delta,loop_force_weighted_r_cold,loop_force_weighted_r_hot,loop_force_weighted_r_delta,loop_z_entropy_cold,loop_z_entropy_hot,loop_z_entropy_delta,loop_r_entropy_cold,loop_r_entropy_hot,loop_r_entropy_delta,top5_force_share_cold,top5_force_share_hot,top5_force_share_delta,overload_asinh,loop_activation,force_p99_hot_minus_cold,dataset
R1_low_expansion_low_friction,a050_mu010_g002,R1,26,0.0010134921046860478,0.000606973245073284,-0.0004065188596127638,0.722856360149758,0.6750603810716522,-0.04779597907810573,0.6317356494118413,0.5880807192199553,-0.04365493019188604,0.26903347513851567,0.3736804080796083,0.10464693294109262,0.2093281308141291,0.3250230766017512,0.11569494578762213,0.15783521680746876,0.1369629076147823,-0.020872309192686456,0.4254622126688323,0.3889482574315427,-0.036513955237289564,0.220043763312981,0.18867664140875892,-0.031367121904222084,0.6743375684223016,0.6782650161074435,0.0039274476851418605,0.7181141676285673,0.6889004308970196,-0.0292137367315477,0.9075937953379113,0.9011418105332247,-0.006451984804686561,0.15048570800249172,0.33505521331984855,0.18456950531735683,-0.3851619760035859,-0.0436549301918882,-0.0004065188596127,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,27,0.0010154670012826987,0.0006202824568658427,-0.00039518454441685603,0.7215,0.6781814129708046,-0.04331858702919544,0.6305116343960697,0.5926303126229188,-0.037881321773150956,0.264910374190575,0.3793868587741553,0.11447648458358028,0.20650386624243106,0.33550438049778547,0.12900051425535441,0.1543171317617112,0.13459730545217327,-0.01971982630953792,0.41710987607823863,0.4029818122992107,-0.014128063779027922,0.22097571092082208,0.17683228789274677,-0.04414342302807531,0.6657830405389717,0.6755187711321251,0.009735730593153358,0.7181529939599356,0.6636281561274509,-0.05452483783248474,0.9162575372168204,0.9040289429710486,-0.012228594245771718,0.15216918498691587,0.33777962839782666,0.1856104434109108,-0.3749052953839918,-0.0378813217731567,-0.0003951845444168,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,28,0.0010119562441710818,0.0006194377734528904,-0.00039251847071819143,0.7210176888434932,0.6743924392439244,-0.04662524959956871,0.6301899261841694,0.5903161194958187,-0.03987380668835061,0.27255252928625845,0.3660835414265073,0.09353101214024884,0.21215009433511414,0.3188920892483409,0.10674199491322675,0.16413765200458885,0.13494557612522612,-0.029192075879362733,0.42462038027472454,0.3906558429227088,-0.03396453735201577,0.21878353274817852,0.19050618103614264,-0.02827735171203588,0.6755508288443918,0.6796476803581486,0.004096851513756827,0.717526558398162,0.6944545817658384,-0.023071976632323632,0.9070818875076175,0.8992846458688264,-0.007797241638791141,0.1510949198765452,0.3237465257912325,0.17265160591468728,-0.3724871841850233,-0.0398738066883553,-0.0003925184707181,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,29,0.000993914325324119,0.0006138290792213369,-0.0003800852461027821,0.7209570880872096,0.6718336828667821,-0.04912340522042746,0.6308484984637581,0.5880145289175797,-0.04283396954617846,0.26914198801509615,0.372117653287673,0.10297566527257684,0.20777635653450238,0.3237313799085141,0.1159550233740117,0.15889088867616263,0.1322431992891736,-0.026647689386989026,0.4116278865343791,0.39097002490134425,-0.020657861633034846,0.2191364962147912,0.19237847417065218,-0.026758022044139018,0.6739020454001498,0.6733686736081679,-0.0005333717919818737,0.7149958261077387,0.6933242928736644,-0.021671533234074336,0.9085388580322715,0.907802388896175,-0.0007364691360964848,0.14877518622552155,0.33261884764398825,0.1838436614184667,-0.3611829487671679,-0.0428339695461768,-0.0003800852461027,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,30,0.0010193142635371865,0.000620187084697895,-0.00039912717883929156,0.723404255319149,0.6752841542233118,-0.0481201010958372,0.6317364431344071,0.5902562784651555,-0.04148016466925164,0.2684236288085128,0.37373913461563807,0.10531550580712529,0.20616819014756782,0.32635627261819405,0.12018808247062623,0.16352058310549145,0.1395397447390513,-0.023980838366440133,0.41895540680790233,0.407618466289037,-0.011336940518865357,0.22252944305657585,0.1836783634595825,-0.038851079596993354,0.6779983066782266,0.6805725984940244,0.0025742918157978245,0.7216864403243487,0.6792661754086032,-0.042420264915745465,0.9044399269428572,0.9005667380241397,-0.003873188918717574,0.15161802015482095,0.3319574221795381,0.18033940202471715,-0.3784773998078891,-0.0414801646692553,-0.0003991271788392,five-route basis
R3_intermediate,a100_mu030_g002,R3,1,0.0018405155352817914,0.0017034588769509567,-0.0001370566583308347,0.6815477785519053,0.5540131834044203,-0.127534595147485,0.6010644066482467,0.5041564614605702,-0.09690794518767643,0.22885950173552408,0.23488597221321236,0.006026470477688284,0.17260298734111462,0.16135503592652528,-0.011247951414589341,0.12859968123408017,0.12428419444128391,-0.004315486792796253,0.359100219712263,0.1086114904693866,-0.2504887292428764,0.23871880029490325,0.29331193217351464,0.054593131878611395,0.6691579424961784,0.6970712706232267,0.027913328127048276,0.7489051600212654,0.8655928699736473,0.11668770995238187,0.9045568819916383,0.8752773476494184,-0.02927953434221986,0.16046882267069235,0.29553132784321146,0.1350625051725191,-0.1506944561333578,-0.0969079451876823,-0.0001370566583308,five-route basis
R3_intermediate,a100_mu030_g002,R3,2,0.0008960872261189144,0.0009813392139650843,8.525198784616983e-05,0.5213819763227833,0.5566198191746486,0.035237842851865375,0.4966559913882903,0.5108798695012963,0.014223878113005961,0.33400243245841094,0.2819214664310238,-0.052080966027387154,0.2964463196184657,0.18619353523162582,-0.11025278438683986,0.14534580572163305,0.10083354005182454,-0.04451226566980851,0.0854313304356193,0.15089243473465966,0.06546110429904035,0.1559918123586596,0.38709318292617284,0.23110137056751323,0.6847303972533749,0.6356298101024852,-0.04910058715088972,0.5299037445240546,0.8780424383093965,0.3481386937853419,0.8935058234195775,0.920894850305701,0.027389026886123435,0.18962651820261825,0.33934546950359684,0.1497189513009786,0.093951863686058,0.014223878113007,8.525198784616983e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,3,0.0009063763883098713,0.002389249122864916,0.001482872734555045,0.520671206225681,0.6761470902076664,0.15547588398198542,0.49769984011802215,0.5845084482164421,0.08680860809841995,0.3236347915958651,0.33101208022433687,0.0073772886284717565,0.30255505002865724,0.24135230335638713,-0.0612027466722701,0.1320649304225809,0.16363926548727542,0.03157433506469451,0.07035061584769166,0.37457170314087707,0.3042210872931854,0.1557518640508434,0.26177304696600256,0.10602118291515916,0.6749317806823711,0.7132934299340098,0.03836164925163865,0.5275194813913062,0.8241380184300129,0.29661853703870666,0.9027971419738231,0.8597405954535731,-0.04305654652025004,0.18678108013508524,0.282612364999755,0.09583128486466977,1.2682250048120325,0.0868086080984221,0.001482872734555,five-route basis
R3_intermediate,a100_mu030_g002,R3,4,0.0008644623918522115,0.0012106671663055383,0.0003462047744533268,0.5103229221810481,0.5990153527239749,0.08869243054292675,0.4938730313893168,0.5365772746819287,0.04270424329261191,0.31864390836869244,0.3331026061978058,0.014458697829113354,0.2896363374132255,0.2500248541196741,-0.03961148329355135,0.13893594843857734,0.12546271796037262,-0.013473230478204729,0.059082001376705724,0.2528120034926571,0.19373000211595137,0.17624472386704362,0.292753580559332,0.11650885669228836,0.6822573689076797,0.6862991928252821,0.004041823917602327,0.5690038868216437,0.8128219991346274,0.24381811231298367,0.8917445580479177,0.8922271181223352,0.00048256007441749293,0.19930543397537206,0.3146601702708517,0.11535473629547963,0.3733611590320921,0.0427042432926124,0.0003462047744533,five-route basis
R3_intermediate,a100_mu030_g002,R3,5,0.0009330975454836434,0.002494857899303242,0.0015617603538195988,0.5213787085514834,0.6851674258770878,0.1637887173256044,0.4968436371740436,0.5943490445805562,0.09750540740651253,0.3202654815203301,0.3165585379133455,-0.003706943606984592,0.2871831656194442,0.24236292724052752,-0.04482023837891666,0.14048669224641516,0.15556855975508435,0.015081867508669189,0.07583736768349057,0.3912793519828343,0.3154419842993437,0.1619240576573984,0.2563454897217762,0.09442143206437778,0.6854284360114589,0.7028080227247984,0.0173795867133395,0.5714193623085546,0.8218849879949643,0.25046562568640973,0.8977413567766188,0.872391239457169,-0.025350117319449805,0.1949745510503263,0.2661229274986232,0.07114837644829691,1.312759643773178,0.097505407406514,0.0015617603538195,five-route basis
R3_intermediate,a100_mu030_g002,R3,6,0.0008911246935518963,0.0008417935185914036,-4.9331174960492714e-05,0.5283648498331479,0.5535698085820557,0.025204958748907824,0.49956774828263384,0.5101719147146294,0.010604166431995576,0.3180262868567545,0.3132077468433982,-0.004818540013356298,0.30450144597640866,0.22563913939705846,-0.0788623065793502,0.13308591010076384,0.12225065534320075,-0.010835254757563098,0.09798476747102301,0.15768582573446177,0.05970105826343876,0.14912496797489241,0.3188034785134821,0.1696785105385897,0.6847789125472172,0.6835678820017362,-0.0012110305454809955,0.5137382902290779,0.8354430844587556,0.3217047942296777,0.8865793594420708,0.8957113459173056,0.009131986475234832,0.18643213538092326,0.3142748147596909,0.12784267937876762,-0.0544185220378108,0.0106041664319946,-4.9331174960492714e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,7,0.0008738431507515996,0.002473667804337442,0.0015998246535858423,0.518541797611565,0.6801101055177878,0.16156830790622279,0.49497667494063324,0.5887435637276421,0.0937668887870089,0.299218850532673,0.3172604902029088,0.01804163967023581,0.26596042002330245,0.2430767333674825,-0.02288368665581994,0.13419835184459003,0.15478328750285597,0.02058493565826594,0.05957693337500542,0.36577068269146523,0.3061937493164598,0.1788670776849339,0.2614735990047421,0.0826065213198082,0.6965566489534526,0.704758768746712,0.008202119793259355,0.6167719152843654,0.8259663736839438,0.2091944583995784,0.8814940941900573,0.8683295990839609,-0.013164495106096408,0.18640201971089132,0.2670780778340434,0.0806760581231521,1.3336510524275884,0.093766888787004,0.0015998246535858,five-route basis
R3_intermediate,a100_mu030_g002,R3,8,0.0009365680741549704,0.0008424305278061769,-9.413754634879346e-05,0.548219584569733,0.5540208136234627,0.005801229053729706,0.5060853291431633,0.5099665840147968,0.0038812548716334883,0.3105734534528786,0.3112754946983595,0.0007020412454809,0.2909176571028893,0.23691374859473102,-0.05400390850815828,0.1346511981644886,0.11021621133792975,-0.02443498682655884,0.12475260930380563,0.16241103472818808,0.03765842542438244,0.13927551276219846,0.3034369552811838,0.16416144251898535,0.6767562296650936,0.6703826267269334,-0.00637360293816025,0.5020401981144751,0.8169345023402002,0.31489430422572506,0.9008663147090167,0.9024238514275301,0.0015575367185134414,0.1813902522636848,0.30377806789973155,0.12238781563604675,-0.1037108576389037,0.0038812548716357,-9.413754634879346e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,9,0.0009057579182122012,0.0024612584672953825,0.0015555005490831813,0.5200930626057529,0.6762510602205258,0.1561579976147729,0.49705277912600326,0.5827216699551572,0.08566889082915391,0.3227258987845305,0.327035254505548,0.004309355721017483,0.28486842040596594,0.25866648578632906,-0.02620193461963688,0.14548585658360144,0.14766037635800655,0.0021745197744051092,0.07487565393548554,0.361865994578285,0.2869903406427995,0.17203973022191602,0.253270948681572,0.081231218459656,0.688625517767415,0.7019723122825484,0.013346794515133431,0.5946663372745951,0.8038690280811855,0.20920269080659049,0.8931125880269077,0.870835966574726,-0.02227662145218179,0.19537131085909584,0.2845933184084391,0.08922200754934326,1.3092874797673013,0.0856688908291544,0.0015555005490831,five-route basis
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816908,0.0008473613936390311,-0.00011825076194265966,0.5453669813138123,0.5477544059124503,0.002387424598637944,0.5065948241406735,0.508259914281504,0.0016650901408304941,0.31657680399651017,0.3013701044287502,-0.015206699567759996,0.3039272598033192,0.22391582954507816,-0.08001143025824103,0.12227727590279408,0.11861858222082754,-0.0036586936819665433,0.10097161700673757,0.16743149417251604,0.06645987716577847,0.1371234923780396,0.3214024853056783,0.18427899292763866,0.6605910674900368,0.6905532136369061,0.029962146146869317,0.49171860336944717,0.8423098443482923,0.3505912409788451,0.9202318986725546,0.8852009367401855,-0.0350309619323691,0.18383538192989388,0.31597593774039473,0.13214055581050085,-0.1301422500905587,0.0016650901408292,-0.0001182507619426,five-route basis
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194506,0.0024855089472016574,0.0015148852824822068,0.522877207916578,0.6759519550217225,0.15307474710514446,0.4986676515427862,0.5843340666172742,0.08566641507448797,0.3188703453773264,0.32830757317957826,0.009437227802251869,0.2789615281209748,0.25896597750800116,-0.019995550612973645,0.1641642919121767,0.152058964815862,-0.012105327096314705,0.09498238192174958,0.3687268043370958,0.27374442241534624,0.16280999891628434,0.2493090853923341,0.08649908647604976,0.6982396661715425,0.7035269323554354,0.005287266183892858,0.5750446832636718,0.800339368498254,0.2252946852345823,0.8806655573996467,0.8698824086756607,-0.010783148723986002,0.19084847150182316,0.28966823115402174,0.09881975965219858,1.2865029932984673,0.0856664150744864,0.0015148852824822,five-route basis
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157626,0.001009894487009842,-5.558816005920512e-06,0.5360224764198274,0.5632758620689655,0.02725338564913815,0.5033414412432424,0.5185170387054354,0.015175597462192991,0.3170824837563992,0.33337242229640984,0.01628993854001065,0.29479074814963924,0.2497092229529134,-0.04508152519672584,0.13433786423206587,0.12123131838523962,-0.013106545846826245,0.0983780546957361,0.18325793014127756,0.08487987544554146,0.13765582354657255,0.2969031500255159,0.15924732647894338,0.6589769689934833,0.6771181484795094,0.018141179486026004,0.4941937089576934,0.8000800271804308,0.30588631822273743,0.9160200832225278,0.904336350427567,-0.011683732794960822,0.18898144122585098,0.3238335229812133,0.13485208175536234,-0.0061350652814901,0.0151755974621924,-5.558816005920512e-06,five-route basis
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346626,0.002671498902298491,0.0017350376541638286,0.5186308492201039,0.6815194477741495,0.16288859855404558,0.49603203660780554,0.5877332505456575,0.09170121393785197,0.32595038852733277,0.3392497673994154,0.013299378872082657,0.28948853235827204,0.2692641142260582,-0.020224418132213817,0.1441473770311953,0.1524311815908622,0.008283804559666902,0.08694541174968837,0.3771168455863927,0.2901714338367043,0.17088061481923655,0.2379779315781837,0.06709731675894715,0.6870750543275409,0.6948516133097604,0.007776558982219517,0.5889719336765984,0.7841248040945996,0.19515287041800122,0.8968678903424323,0.8826627383183537,-0.014205152024078571,0.1898949995648928,0.296435497685,0.10654049812010719,1.4049216901899588,0.0917012139378521,0.0017350376541638,five-route basis
R3_intermediate,a100_mu030_g002,R3,14,0.00088138460792126,0.0008926905574390112,1.1305949517751183e-05,0.533361665958351,0.5615696887686062,0.02820802281025525,0.5003339335528486,0.5210152619019612,0.020681328349112627,0.33044073223944953,0.32437670958020737,-0.006064022659242163,0.30629517218976804,0.2623246180705086,-0.04397055411925943,0.13063429036579094,0.10905957095817595,-0.02157471940761499,0.10001780544854148,0.18937438807327517,0.08935658262473369,0.1337541713108475,0.27757050339453165,0.14381633208368416,0.6688197292818255,0.6733562574086185,0.004536528126792949,0.48217499711374456,0.7829876587785052,0.3008126616647606,0.910629150528022,0.9014939387153237,-0.009135211812698274,0.18211567096279224,0.29914658683544815,0.1170309158726559,0.0124777243111091,0.0206813283491127,1.1305949517751185e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,15,0.000982683819922534,0.002495805838590101,0.0015131220186675668,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062814,0.5838617929148578,0.08374108640857647,0.31143644796325454,0.3178629625684965,0.006426514605241962,0.28233151312515237,0.25045843783159216,-0.031873075293560205,0.14351033141619346,0.15141548824594034,0.007905156829746879,0.08384397241185827,0.3632879667202299,0.27944399430837163,0.16637419520724697,0.25140721254904574,0.08503301734179877,0.6943583015610933,0.7022332056069891,0.007874904045895748,0.589425141812195,0.8058597719945767,0.21643463018238174,0.8853340214681606,0.8708804849470919,-0.014453536521068733,0.18671002773870665,0.2902802078207237,0.10357018008201707,1.2855036464079883,0.0837410864085788,0.0015131220186675,five-route basis
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698287,0.0009181759309950538,1.3068696425225083e-05,0.5408341416100872,0.5640682203768194,0.023234078766732114,0.5041079424378827,0.5242242043292503,0.020116261891367615,0.33090192395545576,0.331548073560012,0.0006461496045562232,0.30129575968898414,0.2653943784718049,-0.03590138121717923,0.14461189427729942,0.10343515107518532,-0.041176743202114105,0.11394693343272295,0.19667927608071026,0.0827323426479873,0.13673495522878748,0.26907402921489165,0.13233907398610417,0.6863253243911659,0.6611456210355627,-0.025179703355603156,0.4941722485196585,0.7761936420623942,0.28202139354273564,0.894449793431413,0.9126942455499889,0.01824445211857595,0.17882978660201634,0.30810200143082184,0.1292722148288055,0.0144230405975454,0.0201162618913666,1.3068696425225085e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133616,0.002383316963923415,0.0014057366712100533,0.5153553015019054,0.6741836159417147,0.15882831443980927,0.49558901833678837,0.5816413477252248,0.08605232938843643,0.3240747775320046,0.32997190389134595,0.005897126359341365,0.28297356547466473,0.2668228923395673,-0.016150673135097438,0.13941695777240062,0.1494401686441994,0.010023210871798777,0.05359493726383022,0.35750964481387565,0.30391470755004546,0.17162944966382282,0.24795090860253266,0.07632145893870984,0.6806131799781199,0.7061756902649059,0.025562510286786022,0.5859163239817858,0.7937746111405378,0.207858287158752,0.9045991882297347,0.8658007122807861,-0.038798475948948585,0.2015640974793281,0.2936194976083207,0.09205540012899258,1.2229790656060466,0.0860523293884361,0.00140573667121,five-route basis
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004176,0.0009113005580502371,3.671650344981949e-05,0.5354090354090354,0.5647457038708558,0.02933666846182037,0.5010244668124819,0.5231569992402033,0.022132532427721396,0.3237896273997304,0.3414203702943871,0.017630742894656715,0.29423971235338764,0.26705914811909043,-0.02718056423429721,0.14023105158401633,0.1159435244027463,-0.02428752718127003,0.10322743396791045,0.2047798064175179,0.10155237244960744,0.13749685300911707,0.2726414515273702,0.1351445985182531,0.6806913365471896,0.6723247693931123,-0.008366567154077353,0.49700134142022134,0.7749401315745497,0.2779387901543283,0.8970880198875881,0.9018835911407608,0.004795571253172648,0.17830374574182803,0.31868445203340806,0.14038070629158003,0.0405118560899958,0.0221325324277211,3.671650344981949e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047552,0.0024515388269601875,0.0015868862120554323,0.5188576411597995,0.6775641568561023,0.15870651569630279,0.4965164729740495,0.5861727634614142,0.08965629048736473,0.3394432095700581,0.32563891879868145,-0.013804290771376626,0.296746703765721,0.2644056045658346,-0.03234109919988637,0.15611614737276686,0.1416061051038633,-0.014510042268903567,0.08393695217564066,0.3634570967450356,0.27952014456939495,0.16567219895336255,0.2477019699416209,0.08202977098825834,0.7081512200297538,0.6904176245877143,-0.017733595442039563,0.5692619252822955,0.796917817062304,0.22765589178000856,0.873589534983341,0.8860249114222639,0.012435376438922896,0.1918062499257403,0.2881504456425789,0.09634419571683861,1.3265922613963297,0.0896562904873657,0.0015868862120554,five-route basis
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855124,0.0009595255186364479,6.097836905093559e-05,0.5343663090981327,0.5553093081518597,0.020942999053727096,0.5007860767016379,0.5207414668506034,0.019955390148965524,0.32778381170697,0.3372591338977951,0.009475322190825086,0.29887412701937627,0.2731919301335363,-0.025682196885839947,0.1508565988915702,0.11589079537251532,-0.03496580351905487,0.11271860114895911,0.19139584705657162,0.0786772459076125,0.13507063787175633,0.2627751155748787,0.12770447770312238,0.6827577237929476,0.6589841722082331,-0.023773551584714503,0.4937432346859809,0.7670353357013908,0.2732921010154099,0.8970015682029278,0.9157711604816737,0.018769592278745972,0.17818868738246704,0.31545705217899145,0.1372683647965244,0.0672493543909927,0.0199553901489653,6.097836905093559e-05,five-route basis
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459523,0.0020749509230225827,0.0011006528938766304,0.52776176753122,0.66879760609358,0.14103583856236002,0.4991400463390455,0.5743774224954726,0.07523737615642712,0.32930820451749454,0.33027001565129904,0.0009618111338045021,0.26791436298628696,0.25490775453985187,-0.013006608446435086,0.17579109932613907,0.15187570561071506,-0.023915393715424005,0.09397836154096464,0.3402983180146122,0.24631995647364754,0.17832826828832846,0.2598597121928057,0.08153144390447722,0.7271040801277161,0.703905133526585,-0.023198946601131087,0.6166540714191335,0.8100021112646211,0.19334803984548754,0.8458071447360701,0.8717672376613581,0.025960092925288003,0.1907231614571934,0.2910063806763279,0.1002832192191345,1.0253871979763285,0.0752373761564272,0.0011006528938766,five-route basis
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825056,0.0011194020791287067,0.00023072365094620108,0.5389043271139341,0.5599179334141565,0.02101360630022242,0.5032944886298174,0.5268658004032569,0.02357131177343952,0.3267967710410164,0.35038586140358213,0.023589090362565734,0.2979575855459719,0.29221590661320873,-0.005741678932763172,0.13107240062455944,0.1071242078695511,-0.02394819275500834,0.08274810170873771,0.2202406706609284,0.1374925689521907,0.1429202970367797,0.25093737332665783,0.10801707628987814,0.6656021470896765,0.663165484270659,-0.0024366628190174433,0.5016391698501788,0.7373027484115299,0.23566357856135112,0.915481420297772,0.9144904068378056,-0.0009910134599664389,0.18019961673528775,0.342102947882457,0.16190333114716923,0.251968352559012,0.0235713117734396,0.0002307236509462,five-route basis
R3_intermediate,a100_mu030_g002,R3,23,0.0009213952800030592,0.001978428192319603,0.0010570329123165438,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.4999177419100111,0.5795097251258489,0.07959198321583777,0.3158225949012886,0.3236046853059346,0.007782090404646003,0.27205314166512784,0.2524765222843789,-0.01957661938074895,0.15801917734582718,0.14748770758646068,-0.010531469759366502,0.09656685666980164,0.3433423173441594,0.24677546067435774,0.1752586696541864,0.262489534674569,0.08723086502038258,0.6967838109839463,0.69495086557797,-0.0018329454059762273,0.6043760248275906,0.8187974285546371,0.21442140372704654,0.8822645643139874,0.8827732989599523,0.0005087346459649034,0.1864768707752398,0.26981481726654394,0.08333794649130413,0.9944248606168876,0.0795919832158388,0.0010570329123165,five-route basis
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738886,0.0012700401206871713,0.0003703497522132826,0.5481263776634827,0.5582810420231983,0.01015466435971557,0.5065388990273354,0.5253833644767523,0.01884446544941687,0.3195434552119137,0.36694077899745353,0.04739732378553985,0.29556123422263164,0.30964950711788636,0.014088272895254716,0.13303041380935762,0.1272279203671071,-0.005802493442250534,0.11736939280106969,0.21782691538842525,0.10045752258735556,0.1360925782574088,0.217194799055662,0.08110222079825319,0.6649382665480994,0.6902058871528294,0.02526762060472998,0.4917554742691021,0.6942363829898681,0.20248090872076602,0.9152352494451248,0.8909028650132251,-0.024332384431899667,0.17588744927023794,0.3544346416956799,0.17854719242544195,0.3981418735550328,0.0188444654494149,0.0003703497522132,five-route basis
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293438,0.0022880847486373658,0.0013927046724080219,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.49881823001443193,0.5843053702167327,0.08548714020230075,0.30998428969727027,0.33017282718736124,0.020188537490090974,0.25881826746899056,0.2531396750595939,-0.0056785924093966655,0.1656934566249029,0.1557725783197538,-0.009920878305149095,0.08765846842279389,0.3580388073418332,0.2703803389190393,0.17315218205153496,0.25920506368490553,0.08605288163337058,0.7171931124178891,0.7001287787289842,-0.01706433368890492,0.6112746342416832,0.8177109212135679,0.20643628697188476,0.860644049094953,0.8774796246535425,0.0168355755585895,0.1850242268043313,0.27785971004852367,0.09283548324419236,1.2151612489737842,0.0854871402022917,0.001392704672408,five-route basis
R3_intermediate,a100_mu030_g002,R3,26,0.0008624487554717496,0.001135311882896799,0.0002728631274250494,0.5433186490455213,0.5585627624825011,0.015244113436979845,0.5037108632799544,0.5241678426001456,0.020456979320191193,0.3213271282653501,0.35086807118526103,0.02954094291991094,0.28597472509713273,0.29271083421406957,0.006736109116936839,0.15125819642128643,0.11451460832490232,-0.03674358809638412,0.11346824375702215,0.21742565481292128,0.10395741105589913,0.1418920974956987,0.24512917504181944,0.10323707754612074,0.6788572799280613,0.6679379308481479,-0.010919349079913432,0.5145671573976479,0.7297012505831655,0.21513409318551757,0.9018087683730168,0.9081937200034439,0.0063849516304270715,0.1780508804591694,0.331262090941936,0.1532112104827666,0.2967754345539465,0.0204569793201926,0.000272863127425,five-route basis
R3_intermediate,a100_mu030_g002,R3,27,0.0009028969673141873,0.00208074609477036,0.0011778491274561727,0.5220272904483431,0.6724600695208343,0.1504327790724912,0.49673916992741546,0.5812235801809851,0.08448441025356962,0.30095464141393746,0.3213920911494816,0.020437449735544122,0.2581066841129561,0.2519303539338584,-0.006176330179097744,0.15813636321308364,0.14076714457973652,-0.017369218633347117,0.07958494418582097,0.34975831647592925,0.2701733722901083,0.17500572560281108,0.26090801026210136,0.08590228465929028,0.7109227587026198,0.6835929683247308,-0.027329790377888963,0.611456458688396,0.8166659490495631,0.2052094903611671,0.8693052183020163,0.8955352512953734,0.026230032993357022,0.19372918928497493,0.2723694087628024,0.07864021947782748,1.0784253721348631,0.0844844102535687,0.0011778491274561,five-route basis
R3_intermediate,a100_mu030_g002,R3,28,0.0009205757412970604,0.0011293147104484112,0.00020873896915135084,0.5389977392614921,0.5700625869262865,0.031064847664794448,0.5031312228586985,0.5285277970293032,0.025396574170604702,0.32287134382723726,0.3524649550868173,0.029593611259580044,0.2887416230865067,0.29484571403719895,0.006104090950692254,0.14214795534491614,0.11556947773603844,-0.0265784776088777,0.11535932283752845,0.2334375941693992,0.11807827133187074,0.13813237934068703,0.23041023562795182,0.09227785628726479,0.690910338688669,0.6652927071631616,-0.025617631525507445,0.4943627936524272,0.7226948647446425,0.22833207109221532,0.8914734770782048,0.9114528967007866,0.019979419622581762,0.17973237323213934,0.33090870979017095,0.15117633655803162,0.2283884468676617,0.0253965741706038,0.0002087389691513,five-route basis
R3_intermediate,a100_mu030_g002,R3,29,0.000978704653496127,0.0021344304011162835,0.0011557257476201566,0.5235792019347038,0.6766904519198097,0.15311124998510595,0.49975038601572247,0.5826407244460758,0.08289033843035337,0.32304850853474154,0.3186876967735447,-0.004360811761196848,0.2749469086786652,0.2539081487280247,-0.02103875995064053,0.1583109393938814,0.13928560435358597,-0.019025335040295438,0.09402084058467894,0.35091457859038755,0.2568937380057086,0.17219963754393483,0.2546795519343562,0.08247991439042138,0.7162302860391337,0.6808354743167808,-0.035394811722352926,0.6074518425186224,0.8070443070127634,0.19959246449414103,0.8619159587227535,0.9000626741244582,0.03814671540170467,0.19199566375761734,0.27494669800998917,0.08295103425237182,1.063449478385324,0.0828903384303561,0.0011557257476201,five-route basis
